record_type,record_id,actual,spark_result,python_result,spark_python_match,numerical_difference,spark_confidence,python_confidence,confidence_measure,final_consistency_status
customer,CUST0003425,Occasional,Occasional,Occasional,Match,N/A,1.1577,1.1642,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003427,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.0301,1.0298,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003429,Occasional,At-Risk,At-Risk,Match,N/A,0.9192,0.9096,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0003433,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,0.6217,0.665,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003437,At-Risk,At-Risk,At-Risk,Match,N/A,1.0507,1.0114,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003441,Promotion-Driven,At-Risk,At-Risk,Match,N/A,1.3774,1.391,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0003445,Frequent,At-Risk,At-Risk,Match,N/A,1.1018,1.1182,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0003466,At-Risk,Occasional,Occasional,Match,N/A,1.5037,1.5361,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0003467,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,0.5758,0.5758,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003475,At-Risk,At-Risk,At-Risk,Match,N/A,1.0543,1.0127,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003478,Frequent,At-Risk,At-Risk,Match,N/A,0.7517,0.7811,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0003482,Frequent,At-Risk,At-Risk,Match,N/A,0.8239,0.8798,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0003487,High-Value Loyal,At-Risk,At-Risk,Match,N/A,1.3934,1.4288,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0003490,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.5453,1.5452,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003491,New,Promotion-Driven,Promotion-Driven,Match,N/A,1.5426,1.543,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0003497,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.7575,1.7584,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003503,Frequent,High-Value Loyal,High-Value Loyal,Match,N/A,0.8868,0.8528,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0003516,Frequent,At-Risk,At-Risk,Match,N/A,1.2925,1.3088,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0003522,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.2228,1.2234,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003524,Occasional,Occasional,Occasional,Match,N/A,0.9178,0.9165,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003525,At-Risk,Promotion-Driven,Promotion-Driven,Match,N/A,1.3396,1.3393,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0003527,Occasional,Occasional,Occasional,Match,N/A,0.8138,0.8016,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003535,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,0.8046,0.7927,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003555,Occasional,Occasional,Occasional,Match,N/A,0.8641,0.8576,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003556,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,0.643,0.6361,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003562,At-Risk,Occasional,Occasional,Match,N/A,1.0695,1.0986,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0003566,Occasional,Occasional,Occasional,Match,N/A,0.9941,0.999,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003570,Occasional,Occasional,Occasional,Match,N/A,1.0937,1.0692,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003572,Occasional,At-Risk,At-Risk,Match,N/A,1.0889,1.0921,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0003577,Occasional,Occasional,Occasional,Match,N/A,1.0972,1.0935,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003580,Occasional,Occasional,Occasional,Match,N/A,0.6674,0.6722,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003581,At-Risk,Occasional,Occasional,Match,N/A,1.4316,1.4657,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0003582,Occasional,Occasional,Occasional,Match,N/A,1.2492,1.244,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003586,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,0.8781,0.8338,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003599,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,0.5131,0.5108,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003600,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,0.8506,0.896,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003601,At-Risk,Occasional,Occasional,Match,N/A,1.4761,1.489,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0003605,At-Risk,At-Risk,At-Risk,Match,N/A,1.7206,1.7083,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003607,New,Promotion-Driven,Promotion-Driven,Match,N/A,1.3427,1.3427,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0003619,Occasional,Occasional,Occasional,Match,N/A,1.1527,1.1476,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003626,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,1.2544,1.2858,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003636,Frequent,Occasional,Occasional,Match,N/A,1.6199,1.6224,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0003639,At-Risk,At-Risk,At-Risk,Match,N/A,1.0814,1.0643,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003648,Occasional,At-Risk,At-Risk,Match,N/A,1.4949,1.5219,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0003654,Occasional,Occasional,Occasional,Match,N/A,1.0316,1.0365,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003656,Frequent,High-Value Loyal,High-Value Loyal,Match,N/A,0.9758,0.9521,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0003662,High-Value Loyal,At-Risk,At-Risk,Match,N/A,0.8367,0.87,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0003666,Frequent,At-Risk,At-Risk,Match,N/A,1.3874,1.4178,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0003672,New,Promotion-Driven,Promotion-Driven,Match,N/A,1.4532,1.4533,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0003674,At-Risk,Occasional,Occasional,Match,N/A,1.0772,1.1076,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0003678,At-Risk,Occasional,Occasional,Match,N/A,0.9823,0.9863,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0003685,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.1487,1.1492,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003686,Occasional,Occasional,Occasional,Match,N/A,0.5258,0.4913,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003687,Occasional,Occasional,Occasional,Match,N/A,1.1316,1.1261,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003694,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.4324,1.4319,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003704,New,Occasional,Occasional,Match,N/A,1.1053,1.1001,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0003707,Occasional,Occasional,Occasional,Match,N/A,0.7453,0.7504,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003708,Occasional,Occasional,Occasional,Match,N/A,1.5322,1.533,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003709,Occasional,Occasional,Occasional,Match,N/A,1.1226,1.1174,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003715,High-Value Loyal,At-Risk,At-Risk,Match,N/A,1.5446,1.5783,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0003716,Occasional,Occasional,Occasional,Match,N/A,0.7422,0.7453,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003728,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.2962,1.2954,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003735,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.0679,1.0673,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003739,Occasional,Occasional,Occasional,Match,N/A,1.5055,1.5051,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003750,Frequent,At-Risk,At-Risk,Match,N/A,1.1835,1.1798,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0003758,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,1.2262,1.2107,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003761,Occasional,Occasional,Occasional,Match,N/A,0.9189,0.9224,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003778,Frequent,High-Value Loyal,High-Value Loyal,Match,N/A,0.6976,0.6518,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0003783,New,Promotion-Driven,Promotion-Driven,Match,N/A,1.4515,1.4516,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0003793,Occasional,Occasional,Occasional,Match,N/A,1.854,1.8236,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003802,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,0.5061,0.5392,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0003806,At-Risk,Occasional,Occasional,Match,N/A,0.6793,0.6959,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0003807,Promotion-Driven,Occasional,Occasional,Match,N/A,1.445,1.4449,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0003819,Frequent,High-Value Loyal,High-Value Loyal,Match,N/A,0.1947,0.1787,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0003825,At-Risk,Promotion-Driven,Promotion-Driven,Match,N/A,0.8611,0.8607,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0003827,Occasional,Occasional,Occasional,Match,N/A,0.3752,0.3725,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
