table,rule,row_key,column,original_value,injected_value
Orders,orphan_foreign_key,ORD00075418,customer_id,CUST0046395,CUST5638411
Orders,orphan_foreign_key,ORD00075625,customer_id,CUST0006770,CUST5101716
Orders,orphan_foreign_key,ORD00076062,customer_id,CUST0000854,CUST3153706
Orders,orphan_foreign_key,ORD00076293,customer_id,CUST0039777,CUST2502212
Orders,orphan_foreign_key,ORD00076827,customer_id,CUST0020854,CUST7598093
Orders,orphan_foreign_key,ORD00076973,customer_id,CUST0025016,CUST3791720
Orders,orphan_foreign_key,ORD00077215,customer_id,CUST0036029,CUST9220544
Orders,orphan_foreign_key,ORD00077527,customer_id,CUST0044247,CUST7407385
Orders,orphan_foreign_key,ORD00077691,customer_id,CUST0000187,CUST9178266
Orders,orphan_foreign_key,ORD00078153,customer_id,CUST0010864,CUST5965274
Orders,orphan_foreign_key,ORD00078200,customer_id,CUST0006353,CUST6475319
Orders,orphan_foreign_key,ORD00078219,customer_id,CUST0048665,CUST9950361
Orders,orphan_foreign_key,ORD00078223,customer_id,CUST0051416,CUST5781069
Orders,orphan_foreign_key,ORD00078244,customer_id,CUST0036858,CUST2994535
Orders,orphan_foreign_key,ORD00078589,customer_id,CUST0011318,CUST2998514
Orders,orphan_foreign_key,ORD00078705,customer_id,CUST0024703,CUST9871924
Orders,orphan_foreign_key,ORD00079410,customer_id,CUST0050742,CUST4943268
Orders,orphan_foreign_key,ORD00079903,customer_id,CUST0042166,CUST6250391
Orders,orphan_foreign_key,ORD00080268,customer_id,CUST0032745,CUST7266959
Orders,orphan_foreign_key,ORD00080524,customer_id,CUST0022627,CUST7837374
Orders,orphan_foreign_key,ORD00080562,customer_id,CUST0019050,CUST2719626
Orders,orphan_foreign_key,ORD00080630,customer_id,CUST0045627,CUST2188250
Orders,orphan_foreign_key,ORD00080848,customer_id,CUST0029334,CUST4749884
Orders,orphan_foreign_key,ORD00081112,customer_id,CUST0045103,CUST7373266
Orders,orphan_foreign_key,ORD00081251,customer_id,CUST0011505,CUST0889436
Orders,orphan_foreign_key,ORD00081322,customer_id,CUST0021190,CUST3787692
Orders,orphan_foreign_key,ORD00082109,customer_id,CUST0047135,CUST8428341
Orders,orphan_foreign_key,ORD00082120,customer_id,CUST0032458,CUST3525148
Orders,orphan_foreign_key,ORD00082138,customer_id,CUST0040195,CUST5259231
Orders,orphan_foreign_key,ORD00082370,customer_id,CUST0030016,CUST5418037
Orders,orphan_foreign_key,ORD00082477,customer_id,CUST0024696,CUST3515724
Orders,orphan_foreign_key,ORD00082553,customer_id,CUST0026183,CUST6647925
Orders,orphan_foreign_key,ORD00082588,customer_id,CUST0012873,CUST3487477
Orders,orphan_foreign_key,ORD00083242,customer_id,CUST0031074,CUST7374845
Orders,orphan_foreign_key,ORD00083304,customer_id,CUST0001158,CUST7760208
Orders,orphan_foreign_key,ORD00083382,customer_id,CUST0019303,CUST7127369
Orders,orphan_foreign_key,ORD00083392,customer_id,CUST0017831,CUST4680648
Orders,orphan_foreign_key,ORD00083685,customer_id,CUST0044553,CUST7061787
Orders,orphan_foreign_key,ORD00083904,customer_id,CUST0035423,CUST4789355
Orders,orphan_foreign_key,ORD00083970,customer_id,CUST0010435,CUST7127959
Orders,orphan_foreign_key,ORD00084424,customer_id,CUST0053948,CUST0706363
Orders,orphan_foreign_key,ORD00084585,customer_id,CUST0016551,CUST0740148
Orders,orphan_foreign_key,ORD00085039,customer_id,CUST0010055,CUST9133371
Orders,orphan_foreign_key,ORD00085054,customer_id,CUST0026092,CUST6223628
Orders,orphan_foreign_key,ORD00085632,customer_id,CUST0051713,CUST9224109
Orders,orphan_foreign_key,ORD00085824,customer_id,CUST0000162,CUST2059507
Orders,orphan_foreign_key,ORD00086257,customer_id,CUST0021703,CUST0425687
Orders,orphan_foreign_key,ORD00086328,customer_id,CUST0054613,CUST3458230
Orders,orphan_foreign_key,ORD00086390,customer_id,CUST0027335,CUST7252431
Orders,orphan_foreign_key,ORD00086521,customer_id,CUST0033853,CUST4040990
Orders,orphan_foreign_key,ORD00086757,customer_id,CUST0042441,CUST0250373
Orders,orphan_foreign_key,ORD00086766,customer_id,CUST0040185,CUST6683211
Orders,orphan_foreign_key,ORD00086810,customer_id,CUST0034001,CUST9839143
Orders,orphan_foreign_key,ORD00086936,customer_id,CUST0017440,CUST6049630
Orders,orphan_foreign_key,ORD00087462,customer_id,CUST0053219,CUST9891496
Orders,orphan_foreign_key,ORD00087517,customer_id,CUST0046500,CUST2712697
Orders,orphan_foreign_key,ORD00088223,customer_id,CUST0026554,CUST5349225
Orders,orphan_foreign_key,ORD00088263,customer_id,CUST0045417,CUST7454068
Orders,orphan_foreign_key,ORD00088284,customer_id,CUST0009058,CUST3538746
Orders,orphan_foreign_key,ORD00088398,customer_id,CUST0007584,CUST4371048
Orders,orphan_foreign_key,ORD00088581,customer_id,CUST0041099,CUST2702592
Orders,orphan_foreign_key,ORD00089201,customer_id,CUST0024226,CUST6323450
Orders,orphan_foreign_key,ORD00089218,customer_id,CUST0015725,CUST9669789
Orders,orphan_foreign_key,ORD00089298,customer_id,CUST0047041,CUST5997586
Orders,orphan_foreign_key,ORD00089678,customer_id,CUST0027680,CUST2844735
Orders,orphan_foreign_key,ORD00089924,customer_id,CUST0032025,CUST8016635
Orders,orphan_foreign_key,ORD00089991,customer_id,CUST0000718,CUST2965803
Orders,orphan_foreign_key,ORD00090006,customer_id,CUST0009168,CUST0785674
Orders,orphan_foreign_key,ORD00090259,customer_id,CUST0032790,CUST6296096
Orders,orphan_foreign_key,ORD00090375,customer_id,CUST0028645,CUST5250005
Orders,orphan_foreign_key,ORD00090996,customer_id,CUST0035574,CUST6273695
Orders,orphan_foreign_key,ORD00091005,customer_id,CUST0019585,CUST4701661
Orders,orphan_foreign_key,ORD00091129,customer_id,CUST0029550,CUST7165361
Orders,orphan_foreign_key,ORD00091136,customer_id,CUST0021188,CUST1442620
Orders,orphan_foreign_key,ORD00091286,customer_id,CUST0016595,CUST9237364
Orders,orphan_foreign_key,ORD00091366,customer_id,CUST0032378,CUST1044034
Orders,orphan_foreign_key,ORD00091433,customer_id,CUST0035122,CUST0130605
Orders,orphan_foreign_key,ORD00091700,customer_id,CUST0005236,CUST9508918
Orders,orphan_foreign_key,ORD00092033,customer_id,CUST0004723,CUST9790203
Orders,orphan_foreign_key,ORD00092216,customer_id,CUST0020075,CUST2909015
Orders,orphan_foreign_key,ORD00092273,customer_id,CUST0039490,CUST6586075
Orders,orphan_foreign_key,ORD00092497,customer_id,CUST0033740,CUST1529946
Orders,orphan_foreign_key,ORD00092849,customer_id,CUST0017163,CUST5221807
Orders,orphan_foreign_key,ORD00092923,customer_id,CUST0029269,CUST3244019
Orders,orphan_foreign_key,ORD00092940,customer_id,CUST0032390,CUST8471552
Orders,orphan_foreign_key,ORD00092970,customer_id,CUST0002058,CUST7158452
Orders,orphan_foreign_key,ORD00092988,customer_id,CUST0028446,CUST5525901
Orders,orphan_foreign_key,ORD00093135,customer_id,CUST0039971,CUST9355771
Orders,orphan_foreign_key,ORD00093147,customer_id,CUST0005457,CUST2419975
Orders,orphan_foreign_key,ORD00093274,customer_id,CUST0026443,CUST9870303
Orders,orphan_foreign_key,ORD00093550,customer_id,CUST0005879,CUST6994872
Orders,orphan_foreign_key,ORD00093856,customer_id,CUST0037483,CUST9639413
Orders,orphan_foreign_key,ORD00094129,customer_id,CUST0004317,CUST8458310
Orders,orphan_foreign_key,ORD00094140,customer_id,CUST0049165,CUST5345475
Orders,orphan_foreign_key,ORD00094353,customer_id,CUST0020001,CUST8707833
Orders,orphan_foreign_key,ORD00094421,customer_id,CUST0030906,CUST1461493
Orders,orphan_foreign_key,ORD00094674,customer_id,CUST0004618,CUST1955225
Orders,orphan_foreign_key,ORD00094726,customer_id,CUST0046367,CUST2626187
Orders,orphan_foreign_key,ORD00095518,customer_id,CUST0014278,CUST8388878
Orders,orphan_foreign_key,ORD00095577,customer_id,CUST0009266,CUST9476429
Orders,orphan_foreign_key,ORD00095617,customer_id,CUST0042986,CUST0240852
Orders,orphan_foreign_key,ORD00095699,customer_id,CUST0018032,CUST1968104
Orders,orphan_foreign_key,ORD00096091,customer_id,CUST0017985,CUST6339419
Orders,orphan_foreign_key,ORD00096140,customer_id,CUST0010254,CUST2413754
Orders,orphan_foreign_key,ORD00096183,customer_id,CUST0037954,CUST8243102
Orders,orphan_foreign_key,ORD00096445,customer_id,CUST0004677,CUST2564930
Orders,orphan_foreign_key,ORD00097115,customer_id,CUST0008210,CUST4463367
Orders,orphan_foreign_key,ORD00097220,customer_id,CUST0012247,CUST3457413
Orders,orphan_foreign_key,ORD00097647,customer_id,CUST0022529,CUST7452469
Orders,orphan_foreign_key,ORD00097699,customer_id,CUST0042058,CUST3305572
Orders,orphan_foreign_key,ORD00097770,customer_id,CUST0000333,CUST9537287
Orders,orphan_foreign_key,ORD00097941,customer_id,CUST0036508,CUST4968528
Orders,orphan_foreign_key,ORD00097974,customer_id,CUST0016151,CUST8846486
Orders,orphan_foreign_key,ORD00098066,customer_id,CUST0019355,CUST0832594
Orders,orphan_foreign_key,ORD00098213,customer_id,CUST0012505,CUST5222697
Orders,orphan_foreign_key,ORD00098477,customer_id,CUST0024221,CUST0423565
Orders,orphan_foreign_key,ORD00098596,customer_id,CUST0037447,CUST3221745
Orders,orphan_foreign_key,ORD00098724,customer_id,CUST0046301,CUST4772981
Orders,orphan_foreign_key,ORD00098725,customer_id,CUST0012929,CUST2488497
Orders,orphan_foreign_key,ORD00098942,customer_id,CUST0049634,CUST6969208
Orders,orphan_foreign_key,ORD00099102,customer_id,CUST0045423,CUST5843686
Orders,orphan_foreign_key,ORD00099577,customer_id,CUST0035689,CUST3860468
Orders,orphan_foreign_key,ORD00099715,customer_id,CUST0005205,CUST7260452
Orders,orphan_foreign_key,ORD00099789,customer_id,CUST0031020,CUST5228247
Orders,orphan_foreign_key,ORD00099980,customer_id,CUST0018685,CUST2996724
Orders,orphan_foreign_key,ORD00100475,customer_id,CUST0021255,CUST8115483
Orders,orphan_foreign_key,ORD00100634,customer_id,CUST0017593,CUST8939242
Orders,orphan_foreign_key,ORD00100782,customer_id,CUST0054737,CUST6529900
Orders,orphan_foreign_key,ORD00100924,customer_id,CUST0000219,CUST8837941
Orders,orphan_foreign_key,ORD00101188,customer_id,CUST0021480,CUST8464474
Orders,orphan_foreign_key,ORD00101756,customer_id,CUST0029132,CUST0536935
Orders,orphan_foreign_key,ORD00101857,customer_id,CUST0014066,CUST0246464
Orders,orphan_foreign_key,ORD00102051,customer_id,CUST0024301,CUST4376730
Orders,orphan_foreign_key,ORD00102110,customer_id,CUST0012815,CUST4039923
Orders,orphan_foreign_key,ORD00102419,customer_id,CUST0032581,CUST9649653
Orders,orphan_foreign_key,ORD00102713,customer_id,CUST0002009,CUST9611155
Orders,orphan_foreign_key,ORD00102877,customer_id,CUST0042671,CUST4655299
Orders,orphan_foreign_key,ORD00102886,customer_id,CUST0049317,CUST1431968
Orders,orphan_foreign_key,ORD00103074,customer_id,CUST0044693,CUST2357788
Orders,orphan_foreign_key,ORD00103198,customer_id,CUST0007204,CUST5981693
Orders,orphan_foreign_key,ORD00104078,customer_id,CUST0012985,CUST9400137
Orders,orphan_foreign_key,ORD00104228,customer_id,CUST0018281,CUST3985445
Orders,orphan_foreign_key,ORD00104311,customer_id,CUST0001939,CUST4415220
Orders,orphan_foreign_key,ORD00104773,customer_id,CUST0019065,CUST5747343
Orders,orphan_foreign_key,ORD00105166,customer_id,CUST0005699,CUST7587971
Orders,orphan_foreign_key,ORD00105266,customer_id,CUST0053363,CUST4242795
Orders,orphan_foreign_key,ORD00105421,customer_id,CUST0002922,CUST2928855
Orders,orphan_foreign_key,ORD00105525,customer_id,CUST0028575,CUST4073525
Orders,orphan_foreign_key,ORD00105827,customer_id,CUST0036548,CUST7337449
Orders,orphan_foreign_key,ORD00105942,customer_id,CUST0050179,CUST0592817
Orders,orphan_foreign_key,ORD00106118,customer_id,CUST0050240,CUST6599479
Orders,orphan_foreign_key,ORD00106122,customer_id,CUST0047965,CUST2050410
Orders,orphan_foreign_key,ORD00106234,customer_id,CUST0013264,CUST6512551
Orders,orphan_foreign_key,ORD00106397,customer_id,CUST0028330,CUST4781368
Orders,orphan_foreign_key,ORD00106613,customer_id,CUST0012540,CUST2033793
Orders,orphan_foreign_key,ORD00106743,customer_id,CUST0027986,CUST6998627
Orders,orphan_foreign_key,ORD00107060,customer_id,CUST0052786,CUST8800869
Orders,orphan_foreign_key,ORD00107082,customer_id,CUST0015809,CUST8744855
Orders,orphan_foreign_key,ORD00107730,customer_id,CUST0046664,CUST0935605
Orders,orphan_foreign_key,ORD00107984,customer_id,CUST0000321,CUST1404519
Orders,orphan_foreign_key,ORD00108365,customer_id,CUST0034950,CUST8136282
Orders,orphan_foreign_key,ORD00108446,customer_id,CUST0000607,CUST8233516
Orders,orphan_foreign_key,ORD00108521,customer_id,CUST0044782,CUST7584492
Orders,orphan_foreign_key,ORD00108953,customer_id,CUST0028763,CUST0950664
Orders,orphan_foreign_key,ORD00109080,customer_id,CUST0014191,CUST7859548
Orders,orphan_foreign_key,ORD00109704,customer_id,CUST0014535,CUST7929122
Orders,orphan_foreign_key,ORD00110476,customer_id,CUST0031782,CUST6201716
Orders,orphan_foreign_key,ORD00110597,customer_id,CUST0048659,CUST1635531
Orders,orphan_foreign_key,ORD00110677,customer_id,CUST0021818,CUST5640549
Orders,orphan_foreign_key,ORD00110976,customer_id,CUST0033153,CUST9378487
Orders,orphan_foreign_key,ORD00111071,customer_id,CUST0051507,CUST8712215
Orders,orphan_foreign_key,ORD00111190,customer_id,CUST0048404,CUST7617424
Orders,orphan_foreign_key,ORD00111390,customer_id,CUST0045743,CUST8540552
Orders,orphan_foreign_key,ORD00111442,customer_id,CUST0002020,CUST2669151
Orders,orphan_foreign_key,ORD00111569,customer_id,CUST0037775,CUST4475132
Orders,orphan_foreign_key,ORD00111623,customer_id,CUST0043524,CUST8285000
Orders,orphan_foreign_key,ORD00111635,customer_id,CUST0002177,CUST4820921
Orders,orphan_foreign_key,ORD00111666,customer_id,CUST0011738,CUST7000600
Orders,orphan_foreign_key,ORD00111702,customer_id,CUST0044035,CUST5533533
Orders,orphan_foreign_key,ORD00111716,customer_id,CUST0037360,CUST5346794
Orders,orphan_foreign_key,ORD00111800,customer_id,CUST0050790,CUST4727646
Orders,orphan_foreign_key,ORD00112032,customer_id,CUST0004304,CUST7793523
Orders,orphan_foreign_key,ORD00112262,customer_id,CUST0010087,CUST5924213
Orders,orphan_foreign_key,ORD00112497,customer_id,CUST0013928,CUST1807486
Orders,orphan_foreign_key,ORD00112836,customer_id,CUST0002871,CUST5256960
Orders,orphan_foreign_key,ORD00112933,customer_id,CUST0037453,CUST6219691
Orders,orphan_foreign_key,ORD00113197,customer_id,CUST0002166,CUST3606211
Orders,orphan_foreign_key,ORD00113204,customer_id,CUST0018972,CUST6872760
Orders,orphan_foreign_key,ORD00113786,customer_id,CUST0050175,CUST2225078
Orders,orphan_foreign_key,ORD00113826,customer_id,CUST0041843,CUST0878274
Orders,orphan_foreign_key,ORD00114045,customer_id,CUST0006368,CUST4926496
Orders,orphan_foreign_key,ORD00114071,customer_id,CUST0049617,CUST5254842
Orders,orphan_foreign_key,ORD00114103,customer_id,CUST0016205,CUST5994442
Orders,orphan_foreign_key,ORD00114166,customer_id,CUST0010815,CUST9613110
Orders,orphan_foreign_key,ORD00114214,customer_id,CUST0010956,CUST9683005
Orders,orphan_foreign_key,ORD00114351,customer_id,CUST0015931,CUST3369622
Orders,orphan_foreign_key,ORD00114393,customer_id,CUST0022845,CUST3499846
Orders,orphan_foreign_key,ORD00114421,customer_id,CUST0041245,CUST6390560
Orders,orphan_foreign_key,ORD00114650,customer_id,CUST0047363,CUST5208951
Orders,orphan_foreign_key,ORD00114655,customer_id,CUST0035579,CUST4804987
Orders,orphan_foreign_key,ORD00114988,customer_id,CUST0037725,CUST4184116
Orders,orphan_foreign_key,ORD00115063,customer_id,CUST0038705,CUST5776463
Orders,orphan_foreign_key,ORD00115107,customer_id,CUST0054741,CUST3134002
Orders,orphan_foreign_key,ORD00115506,customer_id,CUST0012372,CUST0204940
Orders,orphan_foreign_key,ORD00115884,customer_id,CUST0015989,CUST8694439
Orders,orphan_foreign_key,ORD00116161,customer_id,CUST0033231,CUST7368544
Orders,orphan_foreign_key,ORD00116431,customer_id,CUST0026754,CUST3222788
Orders,orphan_foreign_key,ORD00116593,customer_id,CUST0002188,CUST3314082
Orders,orphan_foreign_key,ORD00117542,customer_id,CUST0033917,CUST7065326
Orders,orphan_foreign_key,ORD00117803,customer_id,CUST0053037,CUST6785885
Orders,orphan_foreign_key,ORD00118229,customer_id,CUST0034871,CUST8640251
Orders,orphan_foreign_key,ORD00118328,customer_id,CUST0040172,CUST5580217
Orders,orphan_foreign_key,ORD00118418,customer_id,CUST0048877,CUST4966777
Orders,orphan_foreign_key,ORD00118466,customer_id,CUST0033831,CUST4587420
Orders,orphan_foreign_key,ORD00118701,customer_id,CUST0051894,CUST6939743
Orders,orphan_foreign_key,ORD00118895,customer_id,CUST0001485,CUST7296891
Orders,orphan_foreign_key,ORD00118920,customer_id,CUST0000081,CUST7768694
Orders,orphan_foreign_key,ORD00118933,customer_id,CUST0005838,CUST0093635
Orders,orphan_foreign_key,ORD00119104,customer_id,CUST0040494,CUST8451146
Orders,orphan_foreign_key,ORD00119143,customer_id,CUST0031067,CUST5732608
Orders,orphan_foreign_key,ORD00119594,customer_id,CUST0014575,CUST0605900
Orders,orphan_foreign_key,ORD00119599,customer_id,CUST0034435,CUST9946776
Orders,orphan_foreign_key,ORD00120223,customer_id,CUST0040699,CUST6866466
Orders,orphan_foreign_key,ORD00120320,customer_id,CUST0054906,CUST2557524
Orders,orphan_foreign_key,ORD00120899,customer_id,CUST0018160,CUST1896056
Orders,orphan_foreign_key,ORD00121235,customer_id,CUST0037021,CUST7631934
Orders,orphan_foreign_key,ORD00121427,customer_id,CUST0009515,CUST8173615
Orders,orphan_foreign_key,ORD00121482,customer_id,CUST0011467,CUST5139316
Orders,orphan_foreign_key,ORD00121731,customer_id,CUST0002933,CUST5366912
Orders,orphan_foreign_key,ORD00121997,customer_id,CUST0027940,CUST1672695
Orders,orphan_foreign_key,ORD00122198,customer_id,CUST0040744,CUST1259566
Orders,orphan_foreign_key,ORD00122638,customer_id,CUST0021393,CUST1095855
Orders,orphan_foreign_key,ORD00122786,customer_id,CUST0034303,CUST5327857
Orders,orphan_foreign_key,ORD00122801,customer_id,CUST0025867,CUST5537122
Orders,orphan_foreign_key,ORD00122840,customer_id,CUST0039249,CUST9902534
Orders,orphan_foreign_key,ORD00123191,customer_id,CUST0040519,CUST3234932
Orders,orphan_foreign_key,ORD00123582,customer_id,CUST0015618,CUST1027355
Orders,orphan_foreign_key,ORD00123654,customer_id,CUST0011692,CUST8081493
Orders,orphan_foreign_key,ORD00123776,customer_id,CUST0046091,CUST4524035
Orders,orphan_foreign_key,ORD00124286,customer_id,CUST0028289,CUST5871225
Orders,orphan_foreign_key,ORD00124368,customer_id,CUST0051318,CUST0588610
Orders,orphan_foreign_key,ORD00124470,customer_id,CUST0022815,CUST8404075
Orders,orphan_foreign_key,ORD00124561,customer_id,CUST0024036,CUST9899578
Orders,orphan_foreign_key,ORD00124569,customer_id,CUST0039927,CUST7268096
Orders,orphan_foreign_key,ORD00124730,customer_id,CUST0011903,CUST4521189
Orders,orphan_foreign_key,ORD00124869,customer_id,CUST0049720,CUST2146281
Orders,orphan_foreign_key,ORD00125375,customer_id,CUST0048584,CUST9270702
Orders,orphan_foreign_key,ORD00125612,customer_id,CUST0011964,CUST7751295
Orders,orphan_foreign_key,ORD00125617,customer_id,CUST0047117,CUST1723778
Orders,orphan_foreign_key,ORD00125697,customer_id,CUST0022784,CUST3309403
Orders,orphan_foreign_key,ORD00125698,customer_id,CUST0027048,CUST3098478
Orders,orphan_foreign_key,ORD00126115,customer_id,CUST0012961,CUST1038581
Orders,orphan_foreign_key,ORD00126283,customer_id,CUST0031630,CUST2099527
Orders,orphan_foreign_key,ORD00127241,customer_id,CUST0005815,CUST5357488
Orders,orphan_foreign_key,ORD00127329,customer_id,CUST0032975,CUST3163867
Orders,orphan_foreign_key,ORD00127871,customer_id,CUST0045375,CUST4317147
Orders,orphan_foreign_key,ORD00128047,customer_id,CUST0035843,CUST8081150
Orders,orphan_foreign_key,ORD00128114,customer_id,CUST0042963,CUST3366487
Orders,orphan_foreign_key,ORD00128151,customer_id,CUST0031288,CUST5152173
Orders,orphan_foreign_key,ORD00128164,customer_id,CUST0021559,CUST5880555
