inventory_id,item_id,location_id,date,opening_stock,received_stock,prepared_quantity,consumed_stock,closing_stock,unit,quarantine_reason
INV00381786,ITEM6802,LOC0007,2025-04-23,0.650,0.000,0.070,0.000,0.650,kg,orphan_foreign_key
INV00382186,ITEM9671,LOC0010,2025-04-23,0.600,0.000,0.020,0.000,0.600,kg,orphan_foreign_key
INV00382219,ITEM1680,LOC0010,2025-04-23,0.880,0.000,0.380,0.000,0.810,liters,orphan_foreign_key
INV00382299,ITEM8698,LOC0011,2025-04-23,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00382435,ITEM8020,LOC0012,2025-04-23,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00382458,ITEM3427,LOC0012,2025-04-23,0.650,0.820,0.700,0.700,0.770,kg,orphan_foreign_key
INV00382747,ITEM6683,LOC0014,2025-04-23,10.000,0.000,1.000,0.000,10.000,pcs,orphan_foreign_key
INV00383723,ITEM2799,LOC0021,2025-04-23,3.420,0.000,0.090,0.000,3.410,liters,orphan_foreign_key
INV00383892,ITEM0413,LOC0022,2025-04-23,11.000,17.000,10.000,10.000,18.000,pcs,orphan_foreign_key
INV00384092,ITEM6460,LOC0024,2025-04-23,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00384646,ITEM4426,LOC0003,2025-04-24,5.000,11.000,7.000,7.000,9.000,pcs,orphan_foreign_key
INV00385300,ITEM3915,LOC0008,2025-04-24,0.630,1.440,0.980,0.900,1.170,kg,orphan_foreign_key
INV00385316,ITEM9500,LOC0008,2025-04-24,1.290,1.210,1.200,1.200,1.300,kg,orphan_foreign_key
INV00386041,ITEM3908,LOC0013,2025-04-24,3.000,5.000,3.000,3.000,5.000,pcs,orphan_foreign_key
INV00386433,ITEM2923,LOC0016,2025-04-24,8.000,0.000,2.000,0.000,8.000,pcs,orphan_foreign_key
INV00386451,ITEM2302,LOC0016,2025-04-24,6.000,0.000,1.000,0.000,6.000,pcs,orphan_foreign_key
INV00386455,ITEM1884,LOC0016,2025-04-24,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00386749,ITEM6683,LOC0018,2025-04-24,11.640,0.000,5.190,3.150,8.490,liters,orphan_foreign_key
INV00386844,ITEM6171,LOC0019,2025-04-24,9.000,25.000,13.000,12.000,22.000,pcs,orphan_foreign_key
INV00386998,ITEM2045,LOC0020,2025-04-24,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00387082,ITEM3203,LOC0021,2025-04-24,1.330,0.000,0.050,0.000,1.330,kg,orphan_foreign_key
INV00387778,ITEM7319,LOC0001,2025-04-25,4.810,0.000,3.420,2.000,2.810,kg,orphan_foreign_key
INV00388085,ITEM6526,LOC0003,2025-04-25,5.000,0.000,4.000,1.000,4.000,pcs,orphan_foreign_key
INV00388490,ITEM7363,LOC0006,2025-04-25,5.000,0.000,1.000,1.000,4.000,pcs,orphan_foreign_key
INV00388681,ITEM2650,LOC0007,2025-04-25,5.230,0.000,2.800,2.800,2.430,liters,orphan_foreign_key
INV00389085,ITEM8245,LOC0010,2025-04-25,0.800,0.770,0.700,0.700,0.870,liters,orphan_foreign_key
INV00389357,ITEM4647,LOC0012,2025-04-25,1.840,0.000,1.170,1.050,0.710,liters,orphan_foreign_key
INV00389776,ITEM7685,LOC0015,2025-04-25,0.530,0.000,0.140,0.000,0.530,liters,orphan_foreign_key
INV00390941,ITEM4131,LOC0024,2025-04-25,0.870,0.000,0.500,0.500,0.370,kg,orphan_foreign_key
INV00391301,ITEM1406,LOC0001,2025-04-26,9.000,0.000,5.000,4.000,5.000,pcs,orphan_foreign_key
INV00391333,ITEM1859,LOC0002,2025-04-26,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00391962,ITEM4117,LOC0006,2025-04-26,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00392112,ITEM4151,LOC0007,2025-04-26,1.630,0.000,0.190,0.000,1.630,liters,orphan_foreign_key
INV00393694,ITEM0191,LOC0019,2025-04-26,0.990,0.000,0.180,0.000,0.990,kg,orphan_foreign_key
INV00393868,ITEM5612,LOC0020,2025-04-26,2.000,0.000,1.000,1.000,1.000,pcs,orphan_foreign_key
INV00394324,ITEM2400,LOC0023,2025-04-26,6.000,0.000,4.000,3.000,3.000,pcs,orphan_foreign_key
INV00394570,ITEM3713,LOC0025,2025-04-26,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00394939,ITEM1169,LOC0003,2025-04-27,0.410,0.000,0.300,0.000,0.410,kg,orphan_foreign_key
INV00395342,ITEM3191,LOC0006,2025-04-27,2.440,0.000,1.500,1.500,0.940,kg,orphan_foreign_key
INV00395352,ITEM9582,LOC0006,2025-04-27,0.680,1.600,0.800,0.800,1.480,kg,orphan_foreign_key
INV00395509,ITEM4179,LOC0007,2025-04-27,5.000,0.000,2.000,2.000,3.000,pcs,orphan_foreign_key
INV00395600,ITEM5192,LOC0008,2025-04-27,1.080,0.000,0.400,0.300,0.780,kg,orphan_foreign_key
INV00396383,ITEM7434,LOC0013,2025-04-27,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00396410,ITEM5547,LOC0014,2025-04-27,1.000,2.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00396428,ITEM0660,LOC0014,2025-04-27,0.820,1.530,1.000,1.000,1.350,kg,orphan_foreign_key
INV00396781,ITEM1319,LOC0016,2025-04-27,0.490,6.630,3.150,3.150,3.970,liters,orphan_foreign_key
INV00397502,ITEM4831,LOC0022,2025-04-27,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00397804,ITEM2788,LOC0024,2025-04-27,0.510,0.000,0.100,0.000,0.510,kg,orphan_foreign_key
INV00398077,ITEM8520,LOC0001,2025-04-28,3.400,0.000,0.220,0.000,3.400,kg,orphan_foreign_key
INV00398176,ITEM3125,LOC0001,2025-04-28,13.000,0.000,9.000,9.000,4.000,pcs,orphan_foreign_key
INV00398396,ITEM2711,LOC0003,2025-04-28,5.000,0.000,3.000,2.000,3.000,pcs,orphan_foreign_key
INV00399526,ITEM8991,LOC0011,2025-04-28,2.640,3.740,2.900,2.100,4.280,liters,orphan_foreign_key
INV00400151,ITEM7620,LOC0016,2025-04-28,2.140,0.000,1.460,1.200,0.940,kg,orphan_foreign_key
INV00400169,ITEM8879,LOC0016,2025-04-28,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00400383,ITEM4494,LOC0018,2025-04-28,4.000,0.000,1.000,0.000,4.000,pcs,orphan_foreign_key
INV00400594,ITEM3642,LOC0019,2025-04-28,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00401059,ITEM5740,LOC0022,2025-04-28,35.000,0.000,7.000,4.000,31.000,pcs,orphan_foreign_key
INV00401065,ITEM0278,LOC0022,2025-04-28,1.000,2.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00401118,ITEM9937,LOC0023,2025-04-28,1.130,0.000,0.830,0.800,0.330,kg,orphan_foreign_key
INV00401128,ITEM4207,LOC0023,2025-04-28,2.000,3.000,2.000,1.000,4.000,pcs,orphan_foreign_key
INV00401591,ITEM6318,LOC0001,2025-04-29,3.200,0.000,0.150,0.000,3.200,liters,orphan_foreign_key
INV00401697,ITEM7591,LOC0002,2025-04-29,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00402136,ITEM5744,LOC0005,2025-04-29,0.520,1.700,0.840,0.750,1.470,liters,orphan_foreign_key
INV00402762,ITEM9011,LOC0010,2025-04-29,1.540,0.000,0.050,0.000,1.540,kg,orphan_foreign_key
INV00402985,ITEM1831,LOC0012,2025-04-29,1.000,5.000,2.000,2.000,4.000,pcs,orphan_foreign_key
INV00403015,ITEM8706,LOC0012,2025-04-29,0.340,0.000,0.060,0.000,0.340,kg,orphan_foreign_key
INV00403328,ITEM7705,LOC0014,2025-04-29,4.000,0.000,2.000,0.000,4.000,pcs,orphan_foreign_key
INV00403798,ITEM2787,LOC0017,2025-04-29,3.100,0.000,0.500,0.350,2.750,liters,orphan_foreign_key
INV00403817,ITEM4524,LOC0018,2025-04-29,4.000,0.000,1.000,0.000,4.000,pcs,orphan_foreign_key
INV00403922,ITEM5914,LOC0018,2025-04-29,2.070,0.000,1.610,1.400,0.670,liters,orphan_foreign_key
INV00404942,ITEM4959,LOC0001,2025-04-30,0.180,1.430,0.600,0.600,1.010,kg,orphan_foreign_key
INV00405560,ITEM1328,LOC0005,2025-04-30,2.000,0.000,1.000,1.000,1.000,pcs,orphan_foreign_key
INV00406138,ITEM1352,LOC0009,2025-04-30,13.000,0.000,9.000,9.000,4.000,pcs,orphan_foreign_key
INV00406268,ITEM6398,LOC0010,2025-04-30,5.000,0.000,1.000,0.000,5.000,pcs,orphan_foreign_key
INV00406710,ITEM3479,LOC0014,2025-04-30,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00407287,ITEM8622,LOC0018,2025-04-30,0.540,0.000,0.170,0.000,0.540,kg,orphan_foreign_key
INV00407575,ITEM7335,LOC0020,2025-04-30,1.100,0.000,0.490,0.400,0.700,kg,orphan_foreign_key
INV00407653,ITEM1246,LOC0020,2025-04-30,8.000,0.000,2.000,0.000,8.000,pcs,orphan_foreign_key
INV00408107,ITEM5168,LOC0024,2025-04-30,0.330,0.000,0.030,0.000,0.330,kg,orphan_foreign_key
INV00408305,ITEM2298,LOC0025,2025-04-30,1.690,0.000,0.020,0.000,1.690,kg,orphan_foreign_key
INV00408533,ITEM9777,LOC0002,2025-05-01,1.310,0.000,0.570,0.000,1.310,kg,orphan_foreign_key
INV00408952,ITEM3942,LOC0005,2025-05-01,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00409214,ITEM3397,LOC0007,2025-05-01,0.850,1.930,1.000,1.000,1.780,kg,orphan_foreign_key
INV00409478,ITEM9788,LOC0009,2025-05-01,2.630,0.000,0.610,0.500,2.130,kg,orphan_foreign_key
INV00409919,ITEM3705,LOC0012,2025-05-01,2.000,0.000,1.000,1.000,1.000,pcs,orphan_foreign_key
INV00410059,ITEM3785,LOC0013,2025-05-01,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00410106,ITEM9511,LOC0013,2025-05-01,6.000,0.000,2.000,2.000,4.000,pcs,orphan_foreign_key
INV00410280,ITEM7033,LOC0015,2025-05-01,0.690,0.000,0.140,0.000,0.690,kg,orphan_foreign_key
INV00410344,ITEM9816,LOC0015,2025-05-01,0.350,0.000,0.040,0.000,0.350,kg,orphan_foreign_key
INV00410538,ITEM2176,LOC0017,2025-05-01,2.090,0.000,0.080,0.000,2.070,liters,orphan_foreign_key
INV00410922,ITEM1879,LOC0019,2025-05-01,2.030,0.000,0.090,0.000,2.030,liters,orphan_foreign_key
INV00411306,ITEM7083,LOC0022,2025-05-01,1.250,0.000,0.070,0.000,1.250,kg,orphan_foreign_key
INV00412235,ITEM5171,LOC0004,2025-05-02,5.000,0.000,1.000,0.000,5.000,pcs,orphan_foreign_key
INV00412825,ITEM1663,LOC0008,2025-05-02,1.850,7.820,4.630,2.800,6.870,liters,orphan_foreign_key
INV00412827,ITEM1811,LOC0008,2025-05-02,4.250,0.000,0.700,0.700,3.550,liters,orphan_foreign_key
INV00412902,ITEM0352,LOC0009,2025-05-02,1.190,8.370,3.600,3.600,5.960,kg,orphan_foreign_key
INV00412948,ITEM7831,LOC0009,2025-05-02,4.000,0.000,1.000,1.000,3.000,pcs,orphan_foreign_key
INV00413590,ITEM7757,LOC0014,2025-05-02,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00415271,ITEM0431,LOC0001,2025-05-03,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00415820,ITEM2424,LOC0005,2025-05-03,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00416029,ITEM7753,LOC0007,2025-05-03,0.540,0.000,0.050,0.000,0.540,kg,orphan_foreign_key
INV00416045,ITEM2863,LOC0007,2025-05-03,2.400,0.000,0.500,0.500,1.900,kg,orphan_foreign_key
INV00416265,ITEM1946,LOC0009,2025-05-03,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00416820,ITEM5188,LOC0013,2025-05-03,0.510,0.000,0.060,0.000,0.510,liters,orphan_foreign_key
INV00416911,ITEM3608,LOC0013,2025-05-03,0.480,0.780,0.500,0.500,0.760,liters,orphan_foreign_key
INV00416957,ITEM9949,LOC0014,2025-05-03,0.800,0.000,0.070,0.000,0.800,liters,orphan_foreign_key
INV00417072,ITEM2247,LOC0014,2025-05-03,16.000,0.000,3.000,3.000,13.000,pcs,orphan_foreign_key
INV00417289,ITEM7740,LOC0016,2025-05-03,7.000,0.000,2.000,2.000,5.000,pcs,orphan_foreign_key
INV00417517,ITEM7006,LOC0018,2025-05-03,0.410,0.000,0.270,0.000,0.410,kg,orphan_foreign_key
INV00417658,ITEM2002,LOC0019,2025-05-03,0.210,0.540,0.300,0.300,0.450,kg,orphan_foreign_key
INV00417756,ITEM1527,LOC0019,2025-05-03,0.720,0.000,0.450,0.000,0.720,liters,orphan_foreign_key
INV00417811,ITEM9653,LOC0020,2025-05-03,12.160,0.000,3.420,2.000,8.880,kg,orphan_foreign_key
INV00417899,ITEM0656,LOC0020,2025-05-03,7.000,0.000,3.000,2.000,5.000,pcs,orphan_foreign_key
INV00418017,ITEM9178,LOC0021,2025-05-03,0.310,0.000,0.020,0.000,0.310,liters,orphan_foreign_key
INV00418390,ITEM0230,LOC0024,2025-05-03,8.000,0.000,1.000,0.000,8.000,pcs,orphan_foreign_key
INV00419273,ITEM6200,LOC0006,2025-05-04,4.000,0.000,1.000,0.000,4.000,pcs,orphan_foreign_key
INV00419353,ITEM7924,LOC0006,2025-05-04,3.000,0.000,1.000,1.000,2.000,pcs,orphan_foreign_key
INV00419439,ITEM8323,LOC0007,2025-05-04,1.120,0.000,0.120,0.000,1.120,kg,orphan_foreign_key
INV00419626,ITEM3576,LOC0008,2025-05-04,0.320,0.000,0.100,0.000,0.320,kg,orphan_foreign_key
INV00419906,ITEM3330,LOC0010,2025-05-04,3.000,0.000,1.000,1.000,2.000,pcs,orphan_foreign_key
INV00419947,ITEM6240,LOC0011,2025-05-04,6.000,0.000,2.000,1.000,5.000,pcs,orphan_foreign_key
INV00420573,ITEM0568,LOC0015,2025-05-04,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00420742,ITEM9642,LOC0016,2025-05-04,0.930,0.000,0.190,0.000,0.930,liters,orphan_foreign_key
INV00421087,ITEM5692,LOC0019,2025-05-04,1.000,0.000,0.380,0.000,1.000,kg,orphan_foreign_key
INV00421115,ITEM4650,LOC0019,2025-05-04,10.000,0.000,1.000,0.000,10.000,pcs,orphan_foreign_key
INV00421149,ITEM0472,LOC0019,2025-05-04,0.840,3.360,1.750,1.750,2.450,liters,orphan_foreign_key
INV00421674,ITEM9169,LOC0023,2025-05-04,1.000,2.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00421679,ITEM5728,LOC0023,2025-05-04,4.000,0.000,1.000,0.000,4.000,pcs,orphan_foreign_key
INV00421876,ITEM5627,LOC0025,2025-05-04,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00421903,ITEM1982,LOC0025,2025-05-04,1.680,0.000,0.150,0.000,1.680,kg,orphan_foreign_key
INV00422044,ITEM8547,LOC0001,2025-05-05,1.180,2.870,1.690,1.000,2.480,kg,orphan_foreign_key
INV00422298,ITEM2283,LOC0003,2025-05-05,3.000,0.000,1.000,1.000,2.000,pcs,orphan_foreign_key
INV00422383,ITEM3489,LOC0003,2025-05-05,0.890,0.790,0.750,0.750,0.930,liters,orphan_foreign_key
INV00422431,ITEM1125,LOC0004,2025-05-05,6.000,0.000,3.000,1.000,5.000,pcs,orphan_foreign_key
INV00423066,ITEM7898,LOC0008,2025-05-05,5.370,0.000,1.290,0.000,5.370,liters,orphan_foreign_key
INV00423256,ITEM0678,LOC0010,2025-05-05,0.750,0.000,0.070,0.000,0.750,kg,orphan_foreign_key
INV00423502,ITEM4552,LOC0012,2025-05-05,6.000,0.000,1.000,0.000,6.000,pcs,orphan_foreign_key
INV00423890,ITEM8857,LOC0014,2025-05-05,0.240,0.000,0.110,0.000,0.240,liters,orphan_foreign_key
INV00423896,ITEM6838,LOC0014,2025-05-05,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00424030,ITEM7051,LOC0015,2025-05-05,1.550,0.000,0.450,0.350,1.200,liters,orphan_foreign_key
INV00425179,ITEM8116,LOC0024,2025-05-05,0.500,0.000,0.070,0.000,0.500,kg,orphan_foreign_key
INV00425220,ITEM0916,LOC0024,2025-05-05,21.000,0.000,2.000,2.000,19.000,pcs,orphan_foreign_key
INV00425414,ITEM2034,LOC0025,2025-05-05,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00425442,ITEM7333,LOC0001,2025-05-06,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00425603,ITEM4113,LOC0002,2025-05-06,1.990,0.000,0.790,0.000,1.990,kg,orphan_foreign_key
INV00425837,ITEM0666,LOC0004,2025-05-06,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00425930,ITEM0570,LOC0004,2025-05-06,1.660,0.000,1.040,0.500,1.160,liters,orphan_foreign_key
INV00426440,ITEM4197,LOC0008,2025-05-06,7.000,0.000,1.000,0.000,7.000,pcs,orphan_foreign_key
INV00426651,ITEM3673,LOC0010,2025-05-06,0.540,0.000,0.040,0.000,0.540,liters,orphan_foreign_key
INV00427190,ITEM2797,LOC0014,2025-05-06,4.000,0.000,1.000,1.000,3.000,pcs,orphan_foreign_key
INV00427360,ITEM4509,LOC0015,2025-05-06,3.270,0.000,1.440,0.500,2.770,kg,orphan_foreign_key
INV00427492,ITEM8963,LOC0016,2025-05-06,0.510,0.000,0.150,0.000,0.510,kg,orphan_foreign_key
INV00428154,ITEM3526,LOC0021,2025-05-06,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00428303,ITEM2254,LOC0022,2025-05-06,0.760,0.000,0.380,0.300,0.460,liters,orphan_foreign_key
INV00428593,ITEM8556,LOC0024,2025-05-06,0.500,0.000,0.080,0.000,0.500,kg,orphan_foreign_key
INV00428645,ITEM2245,LOC0024,2025-05-06,4.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00428997,ITEM0730,LOC0002,2025-05-07,0.220,0.000,0.090,0.000,0.220,kg,orphan_foreign_key
INV00429602,ITEM2347,LOC0006,2025-05-07,0.540,0.000,0.020,0.000,0.540,kg,orphan_foreign_key
INV00429784,ITEM1156,LOC0007,2025-05-07,2.000,3.000,2.000,1.000,4.000,pcs,orphan_foreign_key
INV00429856,ITEM0617,LOC0008,2025-05-07,9.000,0.000,1.000,0.000,9.000,pcs,orphan_foreign_key
INV00429919,ITEM6260,LOC0009,2025-05-07,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00430723,ITEM6090,LOC0014,2025-05-07,6.000,0.000,1.000,0.000,6.000,pcs,orphan_foreign_key
INV00431322,ITEM0644,LOC0019,2025-05-07,0.360,1.070,0.580,0.000,1.430,kg,orphan_foreign_key
INV00434042,ITEM2438,LOC0014,2025-05-08,0.910,0.000,0.280,0.000,0.910,kg,orphan_foreign_key
INV00434143,ITEM9361,LOC0014,2025-05-08,8.000,0.000,2.000,0.000,7.000,pcs,orphan_foreign_key
INV00434496,ITEM1198,LOC0017,2025-05-08,4.000,0.000,1.000,0.000,4.000,pcs,orphan_foreign_key
INV00434504,ITEM0921,LOC0017,2025-05-08,4.000,0.000,1.000,0.000,4.000,pcs,orphan_foreign_key
INV00434832,ITEM5368,LOC0019,2025-05-08,5.000,0.000,2.000,0.000,5.000,pcs,orphan_foreign_key
INV00434981,ITEM3239,LOC0021,2025-05-08,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00435271,ITEM6258,LOC0023,2025-05-08,4.000,0.000,1.000,0.000,4.000,pcs,orphan_foreign_key
INV00436047,ITEM6451,LOC0003,2025-05-09,2.720,0.000,0.380,0.000,2.720,liters,orphan_foreign_key
INV00436460,ITEM9443,LOC0006,2025-05-09,4.110,0.000,2.170,1.750,2.360,liters,orphan_foreign_key
INV00436973,ITEM6084,LOC0010,2025-05-09,3.000,0.000,1.000,1.000,2.000,pcs,orphan_foreign_key
INV00437074,ITEM8991,LOC0011,2025-05-09,0.440,0.000,0.120,0.000,0.440,kg,orphan_foreign_key
INV00437612,ITEM3598,LOC0015,2025-05-09,1.660,0.000,0.220,0.000,1.660,kg,orphan_foreign_key
INV00437975,ITEM8271,LOC0017,2025-05-09,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00438365,ITEM8937,LOC0020,2025-05-09,0.290,0.910,0.500,0.500,0.700,liters,orphan_foreign_key
INV00438754,ITEM2480,LOC0023,2025-05-09,1.080,0.000,0.070,0.000,1.080,kg,orphan_foreign_key
INV00439042,ITEM2032,LOC0025,2025-05-09,7.000,0.000,1.000,0.000,7.000,pcs,orphan_foreign_key
INV00439816,ITEM8642,LOC0006,2025-05-10,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00439857,ITEM2491,LOC0006,2025-05-10,3.000,0.000,2.000,2.000,1.000,pcs,orphan_foreign_key
INV00439865,ITEM1144,LOC0006,2025-05-10,0.850,0.000,0.500,0.500,0.350,liters,orphan_foreign_key
INV00439935,ITEM9997,LOC0007,2025-05-10,4.100,0.000,2.090,1.500,2.150,kg,orphan_foreign_key
INV00440125,ITEM3651,LOC0008,2025-05-10,2.000,0.000,1.000,1.000,1.000,pcs,orphan_foreign_key
INV00440448,ITEM3928,LOC0011,2025-05-10,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00440541,ITEM2031,LOC0011,2025-05-10,1.750,0.000,0.300,0.250,1.500,liters,orphan_foreign_key
INV00440819,ITEM2815,LOC0013,2025-05-10,3.360,6.820,3.410,3.150,6.880,liters,orphan_foreign_key
INV00441207,ITEM7040,LOC0016,2025-05-10,1.230,0.000,0.050,0.000,1.230,kg,orphan_foreign_key
INV00441365,ITEM4973,LOC0017,2025-05-10,0.300,0.000,0.250,0.250,0.050,liters,orphan_foreign_key
INV00441956,ITEM2808,LOC0022,2025-05-10,1.790,0.000,0.600,0.600,1.190,liters,orphan_foreign_key
INV00442202,ITEM4527,LOC0023,2025-05-10,1.200,0.000,0.840,0.350,0.850,liters,orphan_foreign_key
INV00442315,ITEM7172,LOC0024,2025-05-10,2.000,0.000,1.000,1.000,1.000,pcs,orphan_foreign_key
INV00442858,ITEM4365,LOC0003,2025-05-11,5.000,0.000,3.000,3.000,2.000,pcs,orphan_foreign_key
INV00443024,ITEM5123,LOC0004,2025-05-11,33.000,50.000,39.000,35.000,48.000,pcs,orphan_foreign_key
INV00443051,ITEM1125,LOC0005,2025-05-11,10.000,0.000,2.000,1.000,9.000,pcs,orphan_foreign_key
INV00443145,ITEM4553,LOC0005,2025-05-11,10.840,16.250,9.360,8.050,19.040,liters,orphan_foreign_key
INV00443375,ITEM6460,LOC0007,2025-05-11,3.000,17.000,9.000,9.000,11.000,pcs,orphan_foreign_key
INV00443387,ITEM4695,LOC0007,2025-05-11,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00443793,ITEM6806,LOC0010,2025-05-11,0.740,0.000,0.020,0.000,0.740,kg,orphan_foreign_key
INV00444231,ITEM2036,LOC0013,2025-05-11,9.980,0.000,2.360,1.400,8.580,liters,orphan_foreign_key
INV00444385,ITEM2950,LOC0014,2025-05-11,16.000,0.000,4.000,2.000,14.000,pcs,orphan_foreign_key
INV00444553,ITEM8227,LOC0016,2025-05-11,4.000,0.000,1.000,1.000,3.000,pcs,orphan_foreign_key
INV00444582,ITEM4868,LOC0016,2025-05-11,1.730,0.000,0.350,0.000,1.730,kg,orphan_foreign_key
INV00444677,ITEM8362,LOC0017,2025-05-11,0.670,0.000,0.030,0.000,0.670,liters,orphan_foreign_key
INV00445123,ITEM9533,LOC0020,2025-05-11,2.710,11.160,6.450,4.000,8.790,kg,orphan_foreign_key
INV00445170,ITEM2836,LOC0020,2025-05-11,0.430,0.000,0.040,0.000,0.430,kg,orphan_foreign_key
INV00445395,ITEM8859,LOC0022,2025-05-11,2.210,7.220,3.500,1.500,7.930,kg,orphan_foreign_key
INV00446588,ITEM4714,LOC0006,2025-05-12,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00446858,ITEM8031,LOC0007,2025-05-12,7.000,0.000,2.000,0.000,7.000,pcs,orphan_foreign_key
INV00446939,ITEM2965,LOC0008,2025-05-12,0.600,0.000,0.350,0.350,0.250,kg,orphan_foreign_key
INV00447414,ITEM9625,LOC0012,2025-05-12,4.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00448878,ITEM9584,LOC0022,2025-05-12,0.480,2.110,1.250,1.250,1.340,liters,orphan_foreign_key
INV00448912,ITEM9918,LOC0023,2025-05-12,7.000,0.000,4.000,4.000,3.000,pcs,orphan_foreign_key
INV00450053,ITEM6850,LOC0006,2025-05-13,3.860,0.000,0.150,0.000,3.860,kg,orphan_foreign_key
INV00450078,ITEM2057,LOC0006,2025-05-13,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00450138,ITEM7368,LOC0007,2025-05-13,2.000,3.000,2.000,2.000,3.000,pcs,orphan_foreign_key
INV00450400,ITEM9836,LOC0009,2025-05-13,6.000,0.000,1.000,1.000,5.000,pcs,orphan_foreign_key
INV00450622,ITEM1896,LOC0010,2025-05-13,0.530,0.000,0.030,0.000,0.530,kg,orphan_foreign_key
INV00451012,ITEM9100,LOC0013,2025-05-13,2.000,4.000,2.000,0.000,6.000,pcs,orphan_foreign_key
INV00451190,ITEM5917,LOC0014,2025-05-13,0.440,0.000,0.070,0.000,0.440,liters,orphan_foreign_key
INV00451534,ITEM4372,LOC0017,2025-05-13,1.220,6.240,3.000,3.000,4.460,kg,orphan_foreign_key
INV00451839,ITEM0896,LOC0019,2025-05-13,2.000,4.000,2.000,1.000,5.000,pcs,orphan_foreign_key
INV00452099,ITEM1853,LOC0021,2025-05-13,2.990,0.000,0.950,0.800,2.190,kg,orphan_foreign_key
INV00453087,ITEM5115,LOC0003,2025-05-14,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00453187,ITEM2425,LOC0004,2025-05-14,0.820,0.000,0.340,0.000,0.820,kg,orphan_foreign_key
INV00453276,ITEM7978,LOC0005,2025-05-14,4.000,0.000,1.000,0.000,4.000,pcs,orphan_foreign_key
INV00454330,ITEM0351,LOC0012,2025-05-14,0.200,0.000,0.120,0.000,0.200,liters,orphan_foreign_key
INV00454656,ITEM3105,LOC0015,2025-05-14,3.000,0.000,2.000,2.000,1.000,pcs,orphan_foreign_key
INV00454889,ITEM7946,LOC0016,2025-05-14,1.730,0.000,0.350,0.000,1.730,liters,orphan_foreign_key
INV00455222,ITEM1340,LOC0019,2025-05-14,7.190,0.000,0.900,0.000,6.510,kg,orphan_foreign_key
INV00456286,ITEM8091,LOC0002,2025-05-15,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00456404,ITEM1696,LOC0002,2025-05-15,1.610,0.000,0.350,0.000,1.610,liters,orphan_foreign_key
INV00456427,ITEM7735,LOC0003,2025-05-15,3.000,0.000,2.000,1.000,2.000,pcs,orphan_foreign_key
INV00457018,ITEM9587,LOC0007,2025-05-15,0.440,0.580,0.400,0.400,0.620,kg,orphan_foreign_key
