order_id,customer_id,location_id,order_datetime,order_channel,order_status,promotion_id,subtotal,discount_amount,tax_amount,total_amount,payment_method,quarantine_reason
ORD00117158,CUST0028661,LOC0002,2025-08-16 16:05:10,Takeaway,Completed,,10905.00,0.00,1635.75,12540.75,Cash,orphan_foreign_key
ORD00117248,,LOC0008,2025-08-16 18:16:36,Dine-in,Completed,,3695.00,0.00,591.20,4286.20,Card,missing_value
ORD00117376,CUST0036964,LOC0005,2025-08-16 19:45:05,App,Completed,,9050.00,0.00,1357.50,10407.50,Card,orphan_foreign_key
ORD00117406,CUST0009263,LOC0002,2025-08-16 20:04:51,Dine-in,Completed,,7975.00,0.00,1196.25,9171.25,Cash,orphan_foreign_key
ORD00117542,CUST7065326,LOC0012,2025-08-16 21:02:57,App,Completed,,2690.00,0.00,403.50,3093.50,Wallet,orphan_foreign_key
ORD00117611,,LOC0017,2025-08-16 21:34:22,Dine-in,Completed,PROMO012,8570.00,3670.00,784.00,5684.00,Wallet,missing_value
ORD00117888,CUST0051456,LOC7699,2025-08-17 12:39:34,Dine-in,Completed,,4850.00,0.00,727.50,5577.50,Cash,invalid_restaurant_id
ORD00118070,,LOC0003,2025-08-17 15:44:52,Dine-in,Completed,,12100.00,0.00,1815.00,13915.00,Cash,missing_value
ORD00118207,CUST0051939,LOC0025,2099-12-31 10:27:00,Dine-in,Completed,PROMO012,18250.00,5600.00,1897.50,14547.50,Card,invalid_date
ORD00118247,CUST0049149,LOC6572,2025-08-17 19:53:45,App,Completed,PROMO012,11670.00,4740.00,1039.50,7969.50,Wallet,invalid_restaurant_id
ORD00118263,CUST0008158,LOC0017,2099-12-31 17:23:00,App,Completed,,5120.00,0.00,819.20,5939.20,Online,invalid_date
ORD00118303,CUST0036619,LOC0009,1970-01-01 10:35:00,Dine-in,Completed,,11770.00,0.00,1883.20,13653.20,Cash,invalid_date
ORD00119241,CUST0029576,LOC0012,2025-08-19 14:56:26,Takeaway,Completed,,4710.00,8229.65,706.50,5416.50,Cash,discount_exceeds_subtotal
ORD00119291,CUST0048842,LOC0008,2025-08-19 17:33:55,Takeaway,Completed,,2230.00,0.00,356.80,2586.80,Card,orphan_foreign_key
ORD00119486,,LOC0003,2025-08-19 20:59:42,Dine-in,Completed,,11750.00,0.00,1762.50,13512.50,Card,missing_value
ORD00119590,CUST0014133,LOC0021,2025-08-19 23:05:01,Dine-in,Cancelled,,3345.00,7606.20,501.75,3846.75,Wallet,discount_exceeds_subtotal
ORD00119622,,LOC0002,2025-08-20 00:57:45,Takeaway,Completed,PROMO012,8840.00,2740.00,915.00,7015.00,Cash,missing_value
ORD00119928,CUST0001060,LOC0001,2025-08-20 19:49:51,Dine-in,Completed,PROMO012,19450.00,5160.00,2143.50,16433.50,Card,orphan_foreign_key
ORD00120204,CUST0003921,LOC0023,2027-11-05 18:07:00,Takeaway,Completed,,3990.00,0.00,598.50,4588.50,Cash,invalid_date
ORD00120223,CUST6866466,LOC0008,2025-08-21 12:57:29,ThirdPartyDelivery,Completed,,5620.00,0.00,899.20,6519.20,Online,orphan_foreign_key
ORD00120320,CUST2557524,LOC0012,2025-08-21 14:11:09,Dine-in,Completed,,9030.00,0.00,1354.50,10384.50,Cash,orphan_foreign_key
ORD00120429,CUST0017820,LOC8590,2025-08-21 17:49:13,Dine-in,Completed,PROMO012,5480.00,900.00,732.80,5312.80,Card,invalid_restaurant_id
ORD00120589,,LOC0018,2025-08-21 20:41:30,Takeaway,Completed,PROMO012,14720.00,4640.00,1612.80,11692.80,Card,missing_value
ORD00120743,CUST0015359,LOC0002,2025-08-21 23:42:43,ThirdPartyDelivery,Completed,,12905.00,0.00,1935.75,14840.75,Online,orphan_foreign_key
ORD00120985,CUST0033324,LOC0025,2025-08-22 13:52:43,Dine-in,Completed,,9400.00,0.00,1410.00,10810.00,Cash,orphan_foreign_key
ORD00121217,,LOC0014,2025-08-22 19:19:28,Takeaway,Completed,,2620.00,0.00,393.00,3013.00,Wallet,missing_value
ORD00121592,CUST0051046,LOC0004,1900-01-01 15:20:00,App,Completed,,1180.00,0.00,177.00,1357.00,Online,invalid_date
ORD00121997,CUST1672695,LOC0007,2025-08-23 18:29:24,Dine-in,Completed,,6600.00,0.00,1056.00,7656.00,Cash,orphan_foreign_key
ORD00122366,CUST0030085,LOC0017,2025-08-23 22:53:12,ThirdPartyDelivery,Cancelled,,4020.00,8688.89,643.20,4663.20,Cash,discount_exceeds_subtotal
ORD00122428,,LOC0007,2025-08-24 00:40:12,App,Completed,PROMO012,12575.00,4740.00,1253.60,9088.60,Wallet,missing_value
ORD00122633,CUST0052901,LOC0023,2025-08-24 13:49:51,Takeaway,Completed,,9390.00,0.00,1408.50,10798.50,Wallet,orphan_foreign_key
ORD00122906,,LOC0016,2025-08-24 20:01:57,Dine-in,Completed,,4510.00,0.00,721.60,5231.60,Cash,missing_value
ORD00122922,,LOC0002,2025-08-24 20:09:57,Dine-in,Completed,,7790.00,0.00,1168.50,8958.50,Cash,missing_value
ORD00123059,CUST0020717,LOC0024,,Takeaway,Completed,,2730.00,0.00,436.80,3166.80,Wallet,invalid_date
ORD00123191,CUST3234932,LOC0011,2025-08-25 00:31:27,Dine-in,Completed,,3945.00,0.00,631.20,4576.20,Cash,orphan_foreign_key
ORD00123289,CUST0022419,LOC0007,2025-08-25 12:48:18,Takeaway,Completed,,8060.00,0.00,1289.60,9349.60,Card,orphan_foreign_key
ORD00123446,,LOC0005,2025-08-25 15:45:52,App,Completed,PROMO012,11080.00,3110.00,1195.50,9165.50,Card,missing_value
ORD00123530,,LOC0011,2025-08-25 19:20:02,App,Completed,PROMO012,10285.00,3180.00,1136.80,8241.80,Card,missing_value
ORD00123776,CUST4524035,LOC0010,2025-08-25 23:58:50,Dine-in,Cancelled,,4545.00,0.00,727.20,5272.20,Card,orphan_foreign_key
ORD00123852,CUST0050846,LOC0025,1900-01-01 22:29:00,Dine-in,Completed,,2650.00,0.00,397.50,3047.50,Cash,invalid_date
ORD00124041,,LOC0009,2025-08-26 18:21:35,ThirdPartyDelivery,Cancelled,,430.00,0.00,68.80,498.80,Cash,missing_value
ORD00124326,CUST0044290,LOC1325,2025-08-27 12:33:05,ThirdPartyDelivery,Cancelled,,1830.00,0.00,274.50,2104.50,Online,invalid_restaurant_id
ORD00124622,CUST0046439,LOC0014,1970-01-01 18:48:00,ThirdPartyDelivery,Completed,,8200.00,0.00,1230.00,9430.00,Cash,invalid_date
ORD00124723,CUST0049459,LOC0001,2025-08-27 21:34:08,App,Completed,,7960.00,15651.69,1194.00,9154.00,Online,discount_exceeds_subtotal
ORD00124727,,LOC0016,2025-08-27 21:38:33,Takeaway,Completed,,5930.00,0.00,948.80,6878.80,Card,missing_value
ORD00124800,CUST0007311,LOC0020,,ThirdPartyDelivery,Completed,PROMO012,11560.00,5140.00,963.00,7383.00,Online,invalid_date
ORD00124954,CUST0005684,LOC0019,2031-07-22 14:47:00,Dine-in,Completed,PROMO012,8430.00,1720.00,1073.60,7783.60,Wallet,invalid_date
ORD00125364,CUST0026953,LOC0005,2025-08-28 22:33:38,App,Completed,,4470.00,0.00,670.50,5140.50,Online,orphan_foreign_key
ORD00125423,CUST0008994,LOC5068,2025-08-29 00:31:03,ThirdPartyDelivery,Completed,,1700.00,0.00,255.00,1955.00,Online,invalid_restaurant_id
ORD00125506,CUST0005204,LOC0001,2025-08-29 12:26:34,App,Completed,,2520.00,5431.09,378.00,2898.00,Wallet,discount_exceeds_subtotal
ORD00125598,CUST0006836,LOC0021,2025-08-29 13:37:26,Dine-in,Completed,,16640.00,22594.73,2496.00,19136.00,Wallet,discount_exceeds_subtotal
ORD00125707,CUST0018160,LOC0002,2025-08-29 14:57:36,App,Completed,,5045.00,0.00,756.75,5801.75,Online,orphan_foreign_key
ORD00125717,CUST0012582,LOC0003,2025-08-29 15:09:01,Dine-in,Completed,,5600.00,0.00,840.00,6440.00,Cash,orphan_foreign_key
ORD00126000,CUST0034265,LOC0004,,ThirdPartyDelivery,Completed,,7290.00,0.00,1093.50,8383.50,Cash,invalid_date
ORD00126028,,LOC0025,2025-08-29 20:54:54,Dine-in,Completed,,10710.00,0.00,1606.50,12316.50,Cash,missing_value
ORD00126173,,LOC0018,2025-08-29 22:33:48,Website,Completed,PROMO012,14500.00,4930.00,1531.20,11101.20,Card,missing_value
ORD00126204,,LOC0025,2025-08-29 23:03:04,Dine-in,Completed,PROMO012,9515.00,2740.00,1016.25,7791.25,Cash,missing_value
ORD00126360,CUST0045322,LOC3649,2025-08-30 12:49:09,ThirdPartyDelivery,Completed,,8750.00,0.00,1400.00,10150.00,Online,invalid_restaurant_id
ORD00126385,CUST0008785,LOC0024,2025-08-30 13:03:19,Takeaway,Completed,,1050.00,1813.36,168.00,1218.00,Wallet,discount_exceeds_subtotal
ORD00126393,CUST0045136,LOC0007,2099-12-31 18:07:00,Website,Completed,,6740.00,0.00,1078.40,7818.40,Wallet,invalid_date
ORD00126413,CUST0008078,LOC0015,2025-08-30 13:19:06,App,Completed,PROMO012,17350.00,7450.00,1584.00,11484.00,Wallet,orphan_foreign_key
ORD00126416,CUST0011710,LOC3844,2025-08-30 13:19:51,Dine-in,Completed,,4170.00,0.00,625.50,4795.50,Cash,invalid_restaurant_id
ORD00126489,CUST0037909,LOC0001,2031-07-22 16:18:00,Takeaway,Completed,,3330.00,0.00,499.50,3829.50,Cash,invalid_date
ORD00126704,CUST0031995,LOC0014,2025-08-30 19:01:30,App,Cancelled,,9920.00,0.00,1488.00,11408.00,Card,orphan_foreign_key
ORD00126911,,LOC0002,2025-08-30 20:59:13,App,Completed,,8680.00,0.00,1302.00,9982.00,Wallet,missing_value
ORD00126982,CUST0024162,LOC0017,2025-08-30 21:35:25,Takeaway,Completed,PROMO012,10980.00,2210.00,1403.20,10173.20,Wallet,orphan_foreign_key
ORD00127238,CUST0024895,LOC0013,2025-08-31 12:36:33,Takeaway,Completed,,2240.00,0.00,336.00,2576.00,Cash,orphan_foreign_key
ORD00127312,CUST0004342,LOC0010,1970-01-01 19:12:00,Dine-in,Completed,,7410.00,0.00,1185.60,8595.60,Card,invalid_date
ORD00127393,CUST0039842,LOC0017,2025-08-31 14:16:07,App,Completed,,4170.00,0.00,667.20,4837.20,Online,orphan_foreign_key
ORD00127422,CUST0001415,LOC0020,2025-08-31 14:52:05,App,Completed,,9000.00,0.00,1350.00,10350.00,Card,orphan_foreign_key
ORD00127480,CUST0028681,LOC0017,2025-08-31 17:07:21,Dine-in,Completed,,7760.00,13711.64,1241.60,9001.60,Card,discount_exceeds_subtotal
ORD00127621,,LOC0003,2025-08-31 19:43:20,App,Completed,,3410.00,0.00,511.50,3921.50,Online,missing_value
ORD00128164,CUST5880555,LOC0004,2025-09-01 20:51:10,App,Completed,,3300.00,0.00,495.00,3795.00,Online,orphan_foreign_key
ORD00128231,,LOC0007,2025-09-01 23:02:35,Dine-in,Completed,,7185.00,0.00,1149.60,8334.60,Card,missing_value
ORD00128409,CUST0040140,LOC0020,2025-09-02 17:55:51,ThirdPartyDelivery,Completed,,1835.00,0.00,275.25,2110.25,Cash,orphan_foreign_key
ORD00128793,CUST0047522,LOC0005,2031-07-22 16:05:00,Dine-in,Completed,,5060.00,0.00,759.00,5819.00,Card,invalid_date
ORD00129078,CUST0033951,LOC0024,2099-12-31 14:18:00,Takeaway,Completed,PROMO009,2010.00,300.00,273.60,1983.60,Card,invalid_date
ORD00129139,,LOC0012,2025-09-04 19:25:15,Dine-in,Completed,PROMO014,7900.00,250.00,1147.50,8797.50,Wallet,missing_value
ORD00129282,,LOC0009,2025-09-04 22:56:18,Takeaway,Completed,,7900.00,0.00,1264.00,9164.00,Wallet,missing_value
ORD00129441,CUST0038489,LOC4989,2025-09-05 14:14:20,Takeaway,Completed,,6090.00,0.00,913.50,7003.50,Cash,invalid_restaurant_id
ORD00129529,CUST0022446,LOC0008,2025-09-05 18:21:55,Dine-in,Completed,,2705.00,0.00,432.80,3137.80,Card,orphan_foreign_key
ORD00129753,,LOC0015,2025-09-05 23:07:43,Dine-in,Completed,,6260.00,0.00,1001.60,7261.60,Cash,missing_value
ORD00129816,,LOC0010,2025-09-06 12:21:26,ThirdPartyDelivery,Completed,,3820.00,0.00,611.20,4431.20,Online,missing_value
ORD00129929,CUST0039096,LOC0008,2025-09-06 14:54:19,App,Completed,,2250.00,0.00,360.00,2610.00,Cash,orphan_foreign_key
ORD00130223,CUST5019842,LOC0005,2025-09-06 22:56:09,Dine-in,Completed,,2380.00,0.00,357.00,2737.00,Card,orphan_foreign_key
ORD00130441,CUST0043789,LOC0952,2025-09-07 17:06:25,Dine-in,Completed,PROMO014,4415.00,250.00,666.40,4831.40,Cash,invalid_restaurant_id
ORD00130488,CUST0000188,LOC0004,2025-09-07 18:38:19,Takeaway,Completed,,2210.00,0.00,331.50,2541.50,Cash,orphan_foreign_key
ORD00130659,,LOC0010,2025-09-07 22:03:26,Takeaway,Completed,,2600.00,0.00,416.00,3016.00,Cash,missing_value
ORD00130716,CUST0000011,LOC0011,2025-09-08 00:44:20,ThirdPartyDelivery,Completed,,1890.00,2515.89,302.40,2192.40,Online,discount_exceeds_subtotal
ORD00130843,CUST0022666,LOC0013,2025-09-08 15:12:22,Takeaway,Completed,,4240.00,0.00,636.00,4876.00,Cash,orphan_foreign_key
ORD00131185,,LOC0004,2025-09-09 14:14:10,Takeaway,Completed,,3380.00,0.00,507.00,3887.00,Card,missing_value
ORD00131325,,LOC0019,2025-09-09 20:42:54,ThirdPartyDelivery,Completed,,310.00,0.00,49.60,359.60,Online,missing_value
ORD00131601,CUST0011464,LOC0018,2025-09-10 18:48:24,Dine-in,Completed,,8590.00,0.00,1374.40,9964.40,Cash,orphan_foreign_key
ORD00131892,CUST0012582,LOC0006,2025-09-11 15:04:23,Dine-in,Completed,,3440.00,0.00,516.00,3956.00,Card,orphan_foreign_key
ORD00131902,,LOC0007,2025-09-11 16:19:44,Dine-in,Completed,,10770.00,0.00,1723.20,12493.20,Card,missing_value
ORD00131989,CUST0052450,LOC0010,2025-09-11 19:53:48,Dine-in,Completed,,5370.00,0.00,859.20,6229.20,Card,orphan_foreign_key
ORD00132154,CUST0024162,LOC0017,2025-09-12 12:11:13,Dine-in,Completed,,11035.00,0.00,1765.60,12800.60,Cash,orphan_foreign_key
ORD00132402,,LOC0008,2025-09-12 19:32:46,App,Completed,,13215.00,0.00,2114.40,15329.40,Online,missing_value
ORD00132469,CUST0052901,LOC0023,2025-09-12 20:48:42,Website,Completed,,2390.00,0.00,358.50,2748.50,Online,orphan_foreign_key
ORD00132627,,LOC0023,2025-09-13 12:09:22,Dine-in,Completed,,16160.00,0.00,2424.00,18584.00,Cash,missing_value
ORD00132902,,LOC0010,2025-09-13 19:39:47,Dine-in,Completed,,16010.00,0.00,2561.60,18571.60,Card,missing_value
ORD00133127,CUST0054011,LOC0011,2025-09-13 22:56:10,App,Completed,,4520.00,5563.91,723.20,5243.20,Card,discount_exceeds_subtotal
ORD00133209,CUST0016444,LOC1622,2025-09-14 12:23:17,Dine-in,Completed,,3440.00,0.00,516.00,3956.00,Cash,invalid_restaurant_id
ORD00133284,CUST0001180,LOC0012,,ThirdPartyDelivery,Completed,,11105.00,0.00,1665.75,12770.75,Cash,invalid_date
ORD00133310,CUST0035537,LOC1916,2025-09-14 14:02:25,Takeaway,Completed,,5595.00,0.00,895.20,6490.20,Wallet,invalid_restaurant_id
ORD00133697,CUST0039274,LOC8599,2025-09-15 08:18:53,Takeaway,Completed,PROMO009,14000.00,300.00,2192.00,15892.00,Cash,invalid_restaurant_id
ORD00133732,CUST7133096,LOC0010,2025-09-15 12:32:09,Dine-in,Completed,,13675.00,0.00,2188.00,15863.00,Cash,orphan_foreign_key
ORD00134083,,LOC0012,2025-09-16 13:18:48,Dine-in,Completed,,7425.00,0.00,1113.75,8538.75,Cash,missing_value
ORD00134098,,LOC0002,2025-09-16 13:40:35,Website,Completed,,7865.00,0.00,1179.75,9044.75,Online,missing_value
ORD00134194,CUST0006945,LOC0008,2025-09-16 19:15:14,ThirdPartyDelivery,Completed,,5740.00,0.00,918.40,6658.40,Cash,orphan_foreign_key
ORD00134344,CUST0012697,LOC0015,2031-07-22 21:44:00,Dine-in,Completed,PROMO014,16070.00,250.00,2531.20,18351.20,Wallet,invalid_date
ORD00134460,CUST8642254,LOC0015,2025-09-17 13:50:55,Takeaway,Completed,,8225.00,0.00,1316.00,9541.00,Card,orphan_foreign_key
ORD00134530,CUST0031256,LOC0016,2025-09-17 17:57:19,Dine-in,Completed,,3230.00,0.00,516.80,3746.80,Cash,orphan_foreign_key
ORD00134886,CUST0049292,LOC0009,2025-09-18 14:47:48,Dine-in,Completed,,15600.00,28098.94,2496.00,18096.00,Card,discount_exceeds_subtotal
ORD00134997,CUST5467784,LOC0023,2025-09-18 20:15:03,Takeaway,Completed,,3100.00,0.00,465.00,3565.00,Cash,orphan_foreign_key
ORD00135211,CUST0004149,LOC0014,2025-09-19 12:43:12,Dine-in,Completed,PROMO015,7040.00,1408.00,844.80,6476.80,Cash,orphan_foreign_key
ORD00135286,CUST0019405,LOC0003,1970-01-01 18:17:00,Takeaway,Completed,,5050.00,0.00,757.50,5807.50,Cash,invalid_date
ORD00135473,CUST0054732,LOC0013,2027-11-05 16:15:00,Takeaway,Completed,,3705.00,0.00,555.75,4260.75,Card,invalid_date
ORD00135500,,LOC0018,2025-09-19 20:20:13,Takeaway,Completed,,2670.00,0.00,427.20,3097.20,Wallet,missing_value
ORD00135636,CUST0005495,LOC0014,2025-09-19 22:45:14,ThirdPartyDelivery,Completed,,10200.00,0.00,1530.00,11730.00,Cash,orphan_foreign_key
ORD00135725,,LOC0016,2025-09-20 12:17:06,Dine-in,Completed,,5330.00,0.00,852.80,6182.80,Card,missing_value
ORD00135813,,LOC0003,2025-09-20 13:31:43,Dine-in,Completed,,8590.00,0.00,1288.50,9878.50,Cash,missing_value
ORD00135836,CUST0053873,LOC0019,2025-09-20 13:50:22,Dine-in,Completed,,20530.00,0.00,3284.80,23814.80,Card,orphan_foreign_key
ORD00135948,CUST0027296,LOC0017,2025-09-20 17:53:55,Dine-in,Completed,,13200.00,21335.91,2112.00,15312.00,Cash,discount_exceeds_subtotal
ORD00136031,CUST0052751,LOC4165,2025-09-20 19:33:04,Dine-in,Completed,,10870.00,0.00,1630.50,12500.50,Card,invalid_restaurant_id
ORD00136196,CUST0028661,LOC0021,2025-09-20 21:57:23,Takeaway,Completed,,7900.00,0.00,1185.00,9085.00,Cash,orphan_foreign_key
ORD00136218,CUST0038939,LOC0020,2025-09-20 22:26:57,App,Completed,,5320.00,0.00,798.00,6118.00,Wallet,orphan_foreign_key
ORD00136288,CUST0033324,LOC0025,2025-09-21 11:32:04,Takeaway,Completed,,8670.00,0.00,1300.50,9970.50,Cash,orphan_foreign_key
ORD00136320,CUST0024307,LOC0021,2025-09-21 12:36:10,Dine-in,Completed,,10795.00,17910.85,1619.25,12414.25,Card,discount_exceeds_subtotal
ORD00136355,CUST0002211,LOC6283,2025-09-21 13:25:37,ThirdPartyDelivery,Completed,,6560.00,0.00,1049.60,7609.60,Cash,invalid_restaurant_id
ORD00136357,CUST0050029,LOC0020,2025-09-21 13:27:04,App,Cancelled,,5340.00,10276.08,801.00,6141.00,Wallet,discount_exceeds_subtotal
ORD00136434,,LOC0008,2025-09-21 14:50:52,Dine-in,Completed,,11425.00,0.00,1828.00,13253.00,Card,missing_value
ORD00136467,CUST0008842,LOC6526,2025-09-21 16:39:05,App,Completed,,7540.00,0.00,1206.40,8746.40,Online,invalid_restaurant_id
ORD00136551,CUST0021091,LOC0018,2025-09-21 19:39:02,Dine-in,Completed,,2630.00,0.00,420.80,3050.80,Card,orphan_foreign_key
ORD00136616,CUST0024249,LOC0020,2025-09-21 20:30:54,App,Completed,PROMO014,8830.00,19021.20,1287.00,9867.00,Online,discount_exceeds_subtotal
ORD00136690,CUST0053473,LOC0013,2025-09-21 21:38:24,App,Completed,,11845.00,0.00,1776.75,13621.75,Card,orphan_foreign_key
ORD00136700,CUST0007903,LOC0001,2025-09-21 21:44:37,Dine-in,Completed,,16480.00,0.00,2472.00,18952.00,Cash,orphan_foreign_key
ORD00136724,CUST0001810,LOC0019,2025-09-21 22:14:15,Dine-in,Completed,,14090.00,23543.67,2254.40,16344.40,Cash,discount_exceeds_subtotal
ORD00136998,CUST0036104,LOC0007,2025-09-22 19:11:44,Website,Completed,PROMO014,3150.00,250.00,464.00,3364.00,Wallet,orphan_foreign_key
ORD00137057,CUST0005274,LOC0006,2025-09-22 20:23:05,Takeaway,Completed,,7840.00,0.00,1176.00,9016.00,Card,orphan_foreign_key
ORD00137090,,LOC0023,2025-09-22 20:51:09,Dine-in,Completed,PROMO014,2575.00,250.00,348.75,2673.75,Card,missing_value
ORD00137128,CUST0035614,LOC0006,2025-09-22 21:48:52,Takeaway,Completed,PROMO009,7500.00,300.00,1080.00,8280.00,Card,orphan_foreign_key
ORD00137460,CUST0040711,LOC0011,2025-09-23 20:50:38,Website,Completed,,2440.00,0.00,390.40,2830.40,Online,orphan_foreign_key
ORD00137540,,LOC0018,2025-09-23 22:30:48,App,Completed,,6790.00,0.00,1086.40,7876.40,Wallet,missing_value
ORD00137611,CUST0025123,LOC0004,2025-09-24 12:04:18,Dine-in,Completed,,5125.00,0.00,768.75,5893.75,Cash,orphan_foreign_key
ORD00138039,,LOC0001,2025-09-25 13:11:24,ThirdPartyDelivery,Completed,,9080.00,0.00,1362.00,10442.00,Online,missing_value
ORD00138112,CUST0039135,LOC0007,2025-09-25 15:15:54,App,Completed,,4000.00,6858.09,640.00,4640.00,Online,discount_exceeds_subtotal
ORD00138118,CUST0049678,LOC0019,2025-09-25 15:38:32,App,Completed,,12475.00,20594.83,1996.00,14471.00,Online,discount_exceeds_subtotal
ORD00138432,CUST5008436,LOC0018,2025-09-26 11:31:28,ThirdPartyDelivery,Completed,,12565.00,0.00,2010.40,14575.40,Online,orphan_foreign_key
ORD00138681,CUST0039604,LOC0016,2025-09-26 19:06:28,ThirdPartyDelivery,Completed,,2460.00,5926.61,393.60,2853.60,Cash,discount_exceeds_subtotal
ORD00138814,CUST0046454,LOC0012,2025-09-26 21:20:06,App,Completed,,5620.00,0.00,843.00,6463.00,Online,orphan_foreign_key
ORD00139255,CUST0042657,LOC0007,2025-09-27 19:31:51,Dine-in,Completed,,8960.00,0.00,1433.60,10393.60,Cash,orphan_foreign_key
ORD00139761,CUST9793195,LOC0013,2025-09-28 16:05:03,Dine-in,Completed,,15895.00,0.00,2384.25,18279.25,Card,orphan_foreign_key
ORD00139764,CUST0019889,LOC7609,2025-09-28 16:21:39,Takeaway,Completed,,2320.00,0.00,348.00,2668.00,Cash,invalid_restaurant_id
ORD00139836,CUST0022446,LOC0015,2025-09-28 19:01:27,Takeaway,Completed,,5990.00,0.00,958.40,6948.40,Card,orphan_foreign_key
ORD00139947,CUST0010490,LOC0003,2025-09-28 20:37:40,App,Completed,,2690.00,6701.77,403.50,3093.50,Card,discount_exceeds_subtotal
ORD00140225,CUST0045528,LOC0003,2031-07-22 18:24:00,Dine-in,Completed,,11305.00,0.00,1695.75,13000.75,Cash,invalid_date
ORD00140251,CUST0573784,LOC0004,2025-09-29 14:51:39,App,Completed,PROMO014,8045.00,250.00,1169.25,8964.25,Wallet,orphan_foreign_key
ORD00140954,CUST0033615,LOC0023,2025-10-01 14:32:50,Takeaway,Completed,,3150.00,0.00,472.50,3622.50,Cash,orphan_foreign_key
ORD00141087,CUST9565284,LOC0023,2025-10-01 20:53:53,Website,Cancelled,,3820.00,0.00,573.00,4393.00,Online,orphan_foreign_key
ORD00141593,,LOC0009,2025-10-03 12:10:09,Dine-in,Completed,PROMO015,12230.00,2446.00,1565.44,11349.44,Cash,missing_value
ORD00141822,CUST2449657,LOC0013,2025-10-03 19:02:41,Dine-in,Completed,,2520.00,0.00,378.00,2898.00,Cash,orphan_foreign_key
ORD00142225,CUST0001332,LOC0010,2025-10-04 13:55:13,Dine-in,Completed,,7250.00,8532.95,1160.00,8410.00,Cash,discount_exceeds_subtotal
ORD00142328,,LOC0013,2025-10-04 17:49:26,Dine-in,Completed,,2115.00,0.00,317.25,2432.25,Card,missing_value
ORD00142334,CUST0001112,LOC0007,,ThirdPartyDelivery,Completed,,7510.00,0.00,1201.60,8711.60,Cash,invalid_date
ORD00142371,,LOC0014,2025-10-04 19:07:36,App,Completed,,2640.00,0.00,396.00,3036.00,Online,missing_value
ORD00142488,CUST0030875,LOC0012,,Website,Completed,PROMO015,9540.00,1908.00,1144.80,8776.80,Wallet,invalid_date
ORD00142642,CUST0006678,LOC0012,2025-10-05 11:00:18,ThirdPartyDelivery,Completed,,2585.00,0.00,387.75,2972.75,Online,orphan_foreign_key
ORD00142715,,LOC0001,2025-10-05 12:57:30,Website,Completed,,3080.00,0.00,462.00,3542.00,Wallet,missing_value
ORD00142800,CUST0054240,LOC0011,2025-10-05 14:06:34,App,Completed,PROMO015,7790.00,9093.17,997.12,7229.12,Online,discount_exceeds_subtotal
ORD00142839,CUST0039532,LOC0004,2025-10-05 14:56:24,ThirdPartyDelivery,Completed,,5600.00,0.00,840.00,6440.00,Cash,orphan_foreign_key
ORD00143327,CUST0049761,LOC0004,2025-10-06 17:20:38,Dine-in,Completed,,5565.00,0.00,834.75,6399.75,Cash,orphan_foreign_key
ORD00143357,CUST0021336,LOC0018,1900-01-01 13:13:00,Takeaway,Completed,,3855.00,0.00,616.80,4471.80,Card,invalid_date
ORD00143448,CUST0012086,LOC0007,2025-10-06 20:45:30,Dine-in,Completed,PROMO015,7020.00,16827.71,898.56,6514.56,Cash,discount_exceeds_subtotal
ORD00143456,,LOC0003,2025-10-06 20:56:16,Dine-in,Completed,,15060.00,0.00,2259.00,17319.00,Card,missing_value
ORD00143625,CUST0036964,LOC0005,2025-10-07 13:16:11,Website,Completed,PROMO015,5835.00,1167.00,700.20,5368.20,Card,orphan_foreign_key
