rating_id,customer_id,item_id,location_id,order_id,rating_value,rating_date,review_text,quarantine_reason
RAT0021481,CUST0010871,ITEM0041,LOC0018,ORD00040415,3,2025-03-26,"Average, nothing special.",orphan_foreign_key
RAT0021514,CUST0018657,ITEM0068,LOC0007,ORD00042323,6,2025-03-27,Nice ambience and good service.,invalid_rating
RAT0021519,CUST0032262,ITEM0068,LOC0003,ORD00041232,2,2025-03-27,,orphan_foreign_key
RAT0021524,CUST0048473,,LOC0014,ORD00042022,6,2025-03-27,,invalid_rating
RAT0021539,CUST0029958,ITEM0095,LOC0022,ORD00042077,5,2025-03-27,,orphan_foreign_key
RAT0021545,CUST0013375,ITEM0148,LOC0012,ORD00042085,4,2025-03-27,Tasty and fresh.,orphan_foreign_key
RAT0021548,CUST0019728,ITEM0157,LOC0008,ORD00042399,3,2025-03-27,,orphan_foreign_key
RAT0021558,CUST0027018,ITEM0034,LOC0004,ORD00039041,10,2025-03-27,,invalid_rating
RAT0021562,CUST0052543,ITEM0029,LOC0009,ORD00041701,4,2025-03-27,,orphan_foreign_key
RAT0021567,CUST0040544,ITEM0081,LOC0013,ORD00042159,4,2025-03-27,Tasty and fresh.,orphan_foreign_key
RAT0021602,CUST0040463,ITEM0081,LOC0023,ORD00041309,4,2099-12-31,Good value for money.,invalid_date
RAT0021623,CUST0049820,,LOC0024,ORD00040448,-1,2025-03-27,,invalid_rating
RAT0021624,CUST0022098,ITEM0067,LOC0019,ORD00042401,7,2025-03-27,Good value for money.,invalid_rating
RAT0021627,CUST0032297,ITEM0009,LOC4415,ORD00041766,1,2025-03-27,Poor quality for the price.,invalid_restaurant_id
RAT0021638,CUST0024451,ITEM0115,LOC0020,ORD00042155,4,2025-03-27,,orphan_foreign_key
RAT0021651,CUST0013375,ITEM0142,LOC0012,ORD00042085,5,2025-03-27,,orphan_foreign_key
RAT0021658,CUST0021717,ITEM0048,LOC0009,ORD00042355,4,2025-03-27,"Good food, will order again.",orphan_foreign_key
RAT0021659,CUST0046778,ITEM0122,LOC0004,ORD00042227,7,2025-03-27,Decent but overpriced.,invalid_rating
RAT0021667,CUST0004149,ITEM0041,LOC0004,ORD00042174,5,2025-03-27,,orphan_foreign_key
RAT0021697,CUST0017921,ITEM0046,LOC0016,ORD00042443,,2025-03-28,,missing_value
RAT0021704,CUST0028763,ITEM0036,LOC0008,ORD00042626,3,2025-03-28,,orphan_foreign_key
RAT0021731,CUST0040204,ITEM0033,LOC1066,ORD00041401,4,2025-03-28,,invalid_restaurant_id
RAT0021748,CUST0030328,ITEM0060,LOC0009,ORD00042292,,2025-03-28,Below average taste.,missing_value
RAT0021765,CUST0009557,ITEM0025,LOC0017,ORD00042507,4,2025-03-28,Enjoyed the meal.,orphan_foreign_key
RAT0021769,CUST0001781,ITEM0004,LOC0016,ORD00041365,4,2025-03-28,Tasty and fresh.,orphan_foreign_key
RAT0021772,CUST0029513,ITEM0148,LOC0002,ORD00042199,55,2025-03-28,,invalid_rating
RAT0021799,CUST7416366,ITEM0147,LOC0016,ORD00042240,4,2025-03-28,,orphan_foreign_key
RAT0021815,CUST0000930,ITEM0020,LOC0001,ORD00042489,,2025-03-28,Tasty and fresh.,missing_value
RAT0021818,CUST0015876,ITEM0066,LOC0009,ORD00042744,55,2025-03-28,Amazing food and friendly staff.,invalid_rating
RAT0021826,CUST0015131,,LOC0005,ORD00042250,,2025-03-28,,missing_value
RAT0021854,CUST0024895,ITEM0045,LOC0013,ORD00042411,5,2025-03-28,,orphan_foreign_key
RAT0021865,CUST0020616,ITEM0041,LOC0013,ORD00040598,,2025-03-28,,missing_value
RAT0021905,CUST0001453,,LOC0017,ORD00043366,3,2025-03-29,Good taste but late delivery.,orphan_foreign_key
RAT0021914,CUST0018160,ITEM0135,LOC0002,ORD00042717,5,2025-03-29,Amazing food and friendly staff.,orphan_foreign_key
RAT0021951,CUST0049500,ITEM0084,LOC0001,ORD00042807,-1,2025-03-29,,invalid_rating
RAT0021961,CUST0045015,ITEM0151,LOC0008,ORD00042940,4,2025-03-29,,orphan_foreign_key
RAT0021966,CUST6775091,ITEM0042,LOC0007,ORD00043117,5,2025-03-29,,orphan_foreign_key
RAT0022014,CUST0040505,ITEM0004,LOC0017,ORD00043293,5,2025-03-29,,orphan_foreign_key
RAT0022015,CUST0028595,ITEM0064,LOC0015,ORD00042836,,2025-03-29,,missing_value
RAT0022016,CUST0040132,ITEM0157,LOC0012,ORD00042808,,2025-03-29,,missing_value
RAT0022057,CUST0028763,ITEM0103,LOC0008,ORD00042626,5,2025-03-29,,orphan_foreign_key
RAT0022070,CUST0040505,ITEM0143,LOC0017,ORD00043293,4,2025-03-29,,orphan_foreign_key
RAT0022084,CUST0035707,ITEM0051,LOC0022,ORD00043322,10,2025-03-29,,invalid_rating
RAT0022088,CUST0025208,ITEM0068,LOC0013,ORD00041394,4,2025-03-29,,orphan_foreign_key
RAT0022108,CUST0023540,,LOC0021,ORD00041984,,2025-03-29,"Average, nothing special.",missing_value
RAT0022116,CUST0040505,ITEM0061,LOC0017,ORD00043293,2,2025-03-29,Service was slow.,orphan_foreign_key
RAT0022134,CUST0053427,ITEM0042,LOC0008,ORD00042979,4,2025-03-29,Enjoyed the meal.,orphan_foreign_key
RAT0022162,CUST0001410,ITEM0050,LOC0005,ORD00042911,,2025-03-30,Tasty and fresh.,missing_value
RAT0022165,CUST0040505,ITEM0007,LOC0017,ORD00043293,4,2025-03-30,,orphan_foreign_key
RAT0022167,CUST0019928,,LOC0007,ORD00043950,4,2025-03-30,Tasty and fresh.,orphan_foreign_key
RAT0022174,CUST0019590,ITEM0151,LOC0018,ORD00043788,4,2025-03-30,,orphan_foreign_key
RAT0022178,CUST0001453,ITEM0064,LOC0017,ORD00043366,3,2025-03-30,,orphan_foreign_key
RAT0022181,CUST4618160,ITEM0152,LOC0001,ORD00043785,5,2025-03-30,,orphan_foreign_key
RAT0022195,CUST0003801,ITEM0159,LOC5017,ORD00043391,2,2025-03-30,,invalid_restaurant_id
RAT0022204,CUST0016354,ITEM0036,LOC0025,ORD00042530,3,2025-03-30,,orphan_foreign_key
RAT0022215,CUST0051105,,LOC0010,ORD00043730,3,2025-03-30,,orphan_foreign_key
RAT0022220,CUST0048206,,LOC0003,ORD00043001,3,2025-03-30,Decent but overpriced.,orphan_foreign_key
RAT0022236,CUST0028990,,LOC0011,ORD00043423,6,2025-03-30,"Average, nothing special.",invalid_rating
RAT0022240,CUST0006945,ITEM0049,LOC0020,ORD00043704,3,2025-03-30,,orphan_foreign_key
RAT0022241,CUST0045872,ITEM0075,LOC0023,ORD00041508,3,2025-03-30,Good taste but late delivery.,orphan_foreign_key
RAT0022250,CUST0016870,,LOC0016,ORD00043013,,2025-03-30,Best in town.,missing_value
RAT0022285,CUST0014839,ITEM0002,LOC0021,ORD00041896,,2025-03-30,,missing_value
RAT0022297,CUST0009263,ITEM0131,LOC0002,ORD00043976,4,2025-03-30,"Good food, will order again.",orphan_foreign_key
RAT0022311,CUST0046868,,LOC0014,ORD00041866,,2025-03-30,,missing_value
RAT0022323,CUST0017301,ITEM0138,LOC0018,ORD00042458,4,2025-03-30,,orphan_foreign_key
RAT0022349,CUST0037209,ITEM0151,LOC0013,ORD00043404,4,1970-01-01,,invalid_date
RAT0022389,CUST0031318,ITEM0004,LOC0012,ORD00043560,4,2025-03-30,Nice ambience and good service.,orphan_foreign_key
RAT0022397,CUST0007448,ITEM0049,LOC0004,ORD00043398,4,2025-03-30,,orphan_foreign_key
RAT0022403,CUST0040912,ITEM0062,LOC0007,ORD00043934,0,2025-03-30,Good value for money.,invalid_rating
RAT0022406,CUST0019621,ITEM0133,LOC0006,ORD00043310,,2025-03-30,"Good food, will order again.",missing_value
RAT0022423,CUST0012822,ITEM0157,LOC0005,ORD00044317,3,2025-03-31,,orphan_foreign_key
RAT0022431,CUST0044645,ITEM0034,LOC0011,ORD00043409,4,2025-03-31,,orphan_foreign_key
RAT0022435,CUST0000713,,LOC0012,ORD00044560,3,2025-03-31,,orphan_foreign_key
RAT0022456,CUST0009557,ITEM0082,LOC0017,ORD00042507,2,2025-03-31,,orphan_foreign_key
RAT0022457,CUST0044656,,LOC0018,ORD00044342,3,2025-03-31,It was okay.,orphan_foreign_key
RAT0022476,CUST0023381,,LOC0017,ORD00044403,4,2025-03-31,Nice ambience and good service.,orphan_foreign_key
RAT0022479,CUST0038482,,LOC0014,ORD00044409,,2025-03-31,,missing_value
RAT0022509,CUST0050134,ITEM0022,LOC0016,ORD00043983,5,,,invalid_date
RAT0022511,CUST0024162,ITEM0048,LOC0017,ORD00044719,4,2025-03-31,,orphan_foreign_key
RAT0022512,CUST0053422,ITEM0012,LOC0023,ORD00042779,-1,2025-03-31,,invalid_rating
RAT0022573,CUST0028365,ITEM0112,LOC0008,ORD00044177,,2025-03-31,,missing_value
RAT0022575,CUST0019174,ITEM0112,LOC0014,ORD00044417,4,2025-03-31,,orphan_foreign_key
RAT0022592,CUST0019174,ITEM0045,LOC0014,ORD00044417,,2025-03-31,Best in town.,missing_value
RAT0022635,CUST0045828,ITEM0157,LOC0023,ORD00044503,7,2025-03-31,"Good food, will order again.",invalid_rating
RAT0022636,CUST0033982,ITEM0148,LOC0022,ORD00043657,5,2025-03-31,,orphan_foreign_key
RAT0022638,CUST0010212,ITEM0148,LOC0014,ORD00041900,5,2025-03-31,Best in town.,orphan_foreign_key
RAT0022644,CUST0024162,,LOC0017,ORD00044719,3,2025-03-31,Good taste but late delivery.,orphan_foreign_key
RAT0022646,CUST0013113,ITEM0005,LOC4373,ORD00043171,4,2025-03-31,Tasty and fresh.,invalid_restaurant_id
RAT0022653,CUST0049933,ITEM0135,LOC0023,ORD00044106,,2025-03-31,,missing_value
RAT0022685,CUST0027110,,LOC0013,ORD00043044,5,2025-03-31,,orphan_foreign_key
RAT0022702,CUST0002569,ITEM0151,LOC0009,ORD00044418,4,,Nice ambience and good service.,invalid_date
RAT0022713,CUST0011021,ITEM0081,LOC0015,ORD00043935,4,2025-03-31,"Good food, will order again.",orphan_foreign_key
RAT0022723,CUST0049725,ITEM0036,LOC0020,ORD00044548,,2025-03-31,,missing_value
RAT0022724,CUST0017697,ITEM0147,LOC0011,ORD00043411,,2025-03-31,,missing_value
RAT0022738,CUST0010787,ITEM0157,LOC0005,ORD00042784,2,2025-03-31,Below average taste.,orphan_foreign_key
RAT0022739,CUST0027208,ITEM0049,LOC5919,ORD00044426,5,2025-03-31,,invalid_restaurant_id
RAT0022747,CUST0052460,ITEM0066,LOC0024,ORD00045233,3,2025-04-01,,orphan_foreign_key
RAT0022773,CUST0002383,,LOC0019,ORD00043034,1,2025-04-01,,orphan_foreign_key
RAT0022774,CUST0015477,,LOC0023,ORD00044706,6,2025-04-01,,invalid_rating
RAT0022792,CUST1450004,ITEM0004,LOC0018,ORD00043083,4,2025-04-01,,orphan_foreign_key
RAT0022804,CUST0021969,ITEM0124,LOC5397,ORD00043116,4,2025-04-01,,invalid_restaurant_id
RAT0022810,CUST0034752,ITEM0136,LOC0003,ORD00045391,4,2025-04-01,,orphan_foreign_key
RAT0022824,CUST0002360,ITEM0054,LOC0010,ORD00042786,4,2025-04-01,,orphan_foreign_key
RAT0022838,CUST0014019,ITEM0102,LOC0023,ORD00044941,4,2025-04-01,Good value for money.,orphan_foreign_key
RAT0022848,CUST0036806,ITEM0157,LOC0004,ORD00044298,0,2025-04-01,,invalid_rating
RAT0022849,CUST0044738,ITEM0115,LOC0011,ORD00044741,5,2025-04-01,Best in town.,orphan_foreign_key
RAT0022851,CUST0014076,ITEM0126,LOC0014,ORD00043891,4,2025-04-01,,orphan_foreign_key
RAT0022872,CUST0045090,ITEM0036,LOC0003,ORD00045130,3,2025-04-01,,orphan_foreign_key
RAT0022894,CUST0042435,,LOC0008,ORD00045306,,2025-04-01,,missing_value
RAT0022900,CUST0007913,,LOC0012,ORD00044187,,2025-04-01,,missing_value
RAT0022931,CUST0015021,,LOC0016,ORD00045304,4,2025-04-01,,orphan_foreign_key
RAT0022934,CUST0047407,ITEM0156,LOC0010,ORD00043603,3,2025-04-01,It was okay.,orphan_foreign_key
RAT0022944,CUST0028974,ITEM0085,LOC0014,ORD00045080,0,2025-04-01,Tasty and fresh.,invalid_rating
RAT0022947,CUST0018160,ITEM0033,LOC0020,ORD00044113,4,2025-04-01,"Good food, will order again.",orphan_foreign_key
RAT0022951,CUST0046482,ITEM0148,LOC0007,ORD00044473,4,2025-04-01,,orphan_foreign_key
RAT0022953,CUST0006802,,LOC0017,ORD00044058,3,2025-04-01,,orphan_foreign_key
RAT0022958,CUST0046849,ITEM0151,LOC0005,ORD00044281,4,2025-04-01,Good value for money.,orphan_foreign_key
RAT0022959,CUST0044484,ITEM0002,LOC0020,ORD00044837,,2025-04-01,,missing_value
RAT0022964,CUST0054340,ITEM0055,LOC0007,ORD00044258,,2025-04-01,"Average, nothing special.",missing_value
RAT0023010,CUST0014340,ITEM0059,LOC0017,ORD00045423,,2025-04-01,"Taste was fine, packaging poor.",missing_value
RAT0023032,CUST0024451,ITEM0045,LOC0020,ORD00042155,4,2025-04-01,,orphan_foreign_key
RAT0023044,CUST0043312,ITEM0072,LOC5566,ORD00044933,5,2025-04-01,,invalid_restaurant_id
RAT0023059,CUST0054500,ITEM0077,LOC0023,ORD00045330,,2025-04-01,Tasty and fresh.,missing_value
RAT0023075,CUST0028575,ITEM0046,LOC0002,ORD00044853,4,1970-01-01,"Good food, will order again.",invalid_date
RAT0023083,CUST0014019,ITEM0037,LOC0023,ORD00044941,5,2025-04-01,Perfect taste and quick service.,orphan_foreign_key
RAT0023128,CUST0052460,ITEM0151,LOC0024,ORD00045233,4,2025-04-02,,orphan_foreign_key
RAT0023137,CUST0044860,ITEM0070,LOC0008,ORD00044521,5,2025-04-02,,orphan_foreign_key
RAT0023186,CUST0028783,ITEM0032,LOC0011,ORD00045646,,2025-04-02,,missing_value
RAT0023191,CUST0048019,ITEM0021,LOC0014,ORD00044885,55,2025-04-02,,invalid_rating
RAT0023205,CUST0003633,ITEM0081,LOC0021,ORD00044686,-1,2025-04-02,,invalid_rating
RAT0023219,CUST0049829,ITEM0048,LOC0001,ORD00044662,4,2025-04-02,Good value for money.,orphan_foreign_key
RAT0023247,CUST6255668,ITEM0048,LOC0012,ORD00043637,4,2025-04-02,Good value for money.,orphan_foreign_key
RAT0023255,CUST0026753,ITEM0160,LOC0004,ORD00044744,4,,,invalid_date
RAT0023278,CUST0046638,,LOC0016,ORD00045612,4,2025-04-02,,orphan_foreign_key
RAT0023283,CUST0012082,ITEM0151,LOC0020,ORD00045526,4,2025-04-02,"Good food, will order again.",orphan_foreign_key
RAT0023312,CUST0026464,,LOC0014,ORD00045810,,2025-04-02,,missing_value
RAT0023338,CUST0009557,ITEM0132,LOC0017,ORD00042507,4,2025-04-02,,orphan_foreign_key
RAT0023339,CUST0046638,ITEM0112,LOC0016,ORD00045612,3,2025-04-02,,orphan_foreign_key
RAT0023351,CUST0040075,ITEM0148,LOC0010,ORD00046004,,2025-04-02,,missing_value
RAT0023352,CUST0052657,,LOC0020,ORD00044799,5,2025-04-02,Best in town.,orphan_foreign_key
RAT0023363,CUST0045090,ITEM0135,LOC0003,ORD00045130,4,2025-04-02,,orphan_foreign_key
RAT0023373,CUST0034586,ITEM0064,LOC0001,ORD00043659,3,2099-12-31,,invalid_date
RAT0023375,CUST4826608,ITEM0081,LOC0025,ORD00044755,4,2025-04-02,Tasty and fresh.,orphan_foreign_key
RAT0023381,CUST0006280,ITEM0001,LOC0019,ORD00044949,,2025-04-02,Perfect taste and quick service.,missing_value
RAT0023394,CUST0022274,ITEM0037,LOC0015,ORD00045510,5,2025-04-02,,orphan_foreign_key
RAT0023407,CUST0006634,ITEM0084,LOC0008,ORD00045589,4,2025-04-02,,orphan_foreign_key
RAT0023428,CUST0027224,ITEM0068,LOC0018,ORD00045137,3,2025-04-02,,orphan_foreign_key
RAT0023446,CUST0042264,ITEM0154,LOC0001,ORD00045562,4,2025-04-02,Tasty and fresh.,orphan_foreign_key
RAT0023452,CUST0030651,ITEM0048,LOC0008,ORD00043923,4,2025-04-02,Good value for money.,orphan_foreign_key
RAT0023460,CUST0032576,ITEM0117,LOC0010,ORD00046495,3,2025-04-03,,orphan_foreign_key
RAT0023476,CUST0011119,ITEM0073,LOC0006,ORD00046359,2,2025-04-03,Portion was too small.,orphan_foreign_key
RAT0023536,CUST0021460,ITEM0148,LOC7545,ORD00046221,4,2025-04-03,Nice ambience and good service.,invalid_restaurant_id
RAT0023564,CUST0039125,ITEM0068,LOC0019,ORD00045750,0,2025-04-03,,invalid_rating
RAT0023565,CUST0054674,ITEM0058,LOC0004,ORD00046106,55,2025-04-03,Highly recommended.,invalid_rating
RAT0023567,CUST0024630,ITEM0138,LOC0003,ORD00046549,3,2025-04-03,,orphan_foreign_key
RAT0023578,CUST0026945,ITEM0151,LOC0023,ORD00045092,10,2025-04-03,Good value for money.,invalid_rating
RAT0023592,CUST0029002,ITEM0001,LOC0001,ORD00046275,4,2025-04-03,Tasty and fresh.,orphan_foreign_key
RAT0023600,CUST0018964,ITEM0062,LOC0019,ORD00044916,3,,,invalid_date
RAT0023626,CUST0036231,ITEM0073,LOC0018,ORD00045969,2,2025-04-03,,orphan_foreign_key
RAT0023633,CUST0012822,ITEM0123,LOC0005,ORD00044317,4,2025-04-03,,orphan_foreign_key
RAT0023652,CUST0047670,ITEM0065,LOC7939,ORD00045450,3,2025-04-03,,invalid_restaurant_id
RAT0023657,CUST0024124,ITEM0127,LOC0007,ORD00046335,4,2025-04-03,Good value for money.,orphan_foreign_key
RAT0023676,CUST0051585,ITEM0047,LOC0001,ORD00045656,3,2025-04-03,Decent but overpriced.,orphan_foreign_key
RAT0023707,CUST0024886,ITEM0135,LOC1323,ORD00046057,4,2025-04-03,Tasty and fresh.,invalid_restaurant_id
RAT0023710,CUST0025115,ITEM0041,LOC0025,ORD00046171,3,2025-04-03,,orphan_foreign_key
RAT0023728,CUST0028516,ITEM0062,LOC7855,ORD00046514,4,2025-04-03,Tasty and fresh.,invalid_restaurant_id
RAT0023777,CUST0014191,ITEM0114,LOC0004,ORD00046686,5,2025-04-04,,orphan_foreign_key
RAT0023779,CUST0036403,ITEM0094,LOC0020,ORD00045759,2,2025-04-04,,orphan_foreign_key
RAT0023780,CUST0008253,ITEM0148,LOC0019,ORD00047217,,2025-04-04,,missing_value
RAT0023795,CUST0002933,ITEM0064,LOC0002,ORD00046005,,2025-04-04,,missing_value
RAT0023796,CUST0024162,ITEM0082,LOC0017,ORD00044719,3,2025-04-04,,orphan_foreign_key
RAT0023798,CUST0041056,ITEM0136,LOC0023,ORD00045849,,2025-04-04,,missing_value
RAT0023817,CUST0001456,,LOC0005,ORD00046312,3,2025-04-04,,orphan_foreign_key
RAT0023853,CUST0042237,,LOC9343,ORD00046411,4,2025-04-04,,invalid_restaurant_id
RAT0023854,CUST0051207,ITEM0151,LOC0004,ORD00047008,3,2025-04-04,,orphan_foreign_key
RAT0023856,CUST0014191,ITEM0061,LOC0004,ORD00046686,3,2025-04-04,,orphan_foreign_key
RAT0023862,CUST0036002,ITEM0003,LOC0011,ORD00046585,,2025-04-04,,missing_value
RAT0023867,CUST0036364,ITEM0033,LOC0002,ORD00046966,5,2025-04-04,,orphan_foreign_key
RAT0023886,CUST0046994,ITEM0098,LOC0002,ORD00047137,,2025-04-04,Amazing food and friendly staff.,missing_value
RAT0023908,CUST0017229,ITEM0135,LOC0002,ORD00046702,5,2025-04-04,,orphan_foreign_key
RAT0023951,CUST0014191,ITEM0137,LOC0004,ORD00046686,5,2025-04-04,Highly recommended.,orphan_foreign_key
RAT0023967,CUST0026464,ITEM0134,LOC0014,ORD00045810,,2025-04-04,,missing_value
RAT0023970,CUST0004864,ITEM0027,LOC0009,ORD00046907,4,2025-04-04,Nice ambience and good service.,orphan_foreign_key
RAT0023981,CUST0019181,ITEM0151,LOC0008,ORD00046892,3,2025-04-04,"Taste was fine, packaging poor.",orphan_foreign_key
RAT0023997,CUST0019181,ITEM0054,LOC0008,ORD00046892,4,2025-04-04,,orphan_foreign_key
RAT0023999,CUST0047838,ITEM0023,LOC0014,ORD00046995,3,2025-04-04,,orphan_foreign_key
RAT0024003,CUST0015175,ITEM0151,LOC0001,ORD00047149,4,2025-04-04,,orphan_foreign_key
RAT0024023,CUST0039717,ITEM0123,LOC0007,ORD00047189,10,2025-04-04,,invalid_rating
RAT0024026,CUST0025773,,LOC0003,ORD00045009,6,2025-04-04,Highly recommended.,invalid_rating
RAT0024032,CUST0006974,ITEM0050,LOC8933,ORD00046961,3,2025-04-04,"Taste was fine, packaging poor.",invalid_restaurant_id
RAT0024042,CUST0022525,,LOC0020,ORD00046962,0,2025-04-04,,invalid_rating
RAT0024066,CUST0015175,,LOC0001,ORD00047149,4,2025-04-04,,orphan_foreign_key
RAT0024085,CUST0048359,ITEM0151,LOC0003,ORD00047605,,2025-04-05,,missing_value
RAT0024109,CUST0020511,ITEM0055,LOC0014,ORD00047657,-1,2025-04-05,,invalid_rating
RAT0024115,CUST0024875,ITEM0075,LOC0003,ORD00047916,3,2025-04-05,,orphan_foreign_key
RAT0024122,CUST0021523,ITEM0138,LOC0010,ORD00047225,,2025-04-05,"Average, nothing special.",missing_value
RAT0024123,CUST0005220,,LOC0023,ORD00047520,3,2025-04-05,,orphan_foreign_key
RAT0024175,CUST0018563,ITEM0081,LOC9886,ORD00046727,3,2025-04-05,"Average, nothing special.",invalid_restaurant_id
RAT0024179,CUST0018633,,LOC0001,ORD00047654,5,,,invalid_date
RAT0024242,CUST0034316,,LOC0008,ORD00047404,,2025-04-05,Perfect taste and quick service.,missing_value
RAT0024253,CUST0049234,ITEM0157,LOC2197,ORD00046920,3,2025-04-05,It was okay.,invalid_restaurant_id
RAT0024256,CUST3475875,,LOC0010,ORD00046193,3,2025-04-05,Good taste but late delivery.,orphan_foreign_key
RAT0024261,CUST0011229,ITEM0014,LOC0025,ORD00044756,3,2025-04-05,,orphan_foreign_key
RAT0024264,CUST0029724,ITEM0033,LOC0011,ORD00047237,,2025-04-05,It was okay.,missing_value
RAT0024302,CUST0039881,ITEM0129,LOC0020,ORD00047965,3,2025-04-05,,orphan_foreign_key
RAT0024308,CUST0001753,,LOC0018,ORD00046910,3,2025-04-05,,orphan_foreign_key
RAT0024315,CUST0054696,ITEM0067,LOC0002,ORD00045702,5,2027-11-05,Perfect taste and quick service.,invalid_date
RAT0024332,CUST0034332,ITEM0036,LOC0020,ORD00047441,2,2031-07-22,,invalid_date
RAT0024358,CUST0032576,ITEM0038,LOC0010,ORD00046495,4,2025-04-05,,orphan_foreign_key
RAT0024413,CUST0024618,ITEM0046,LOC0009,ORD00047891,4,2025-04-05,Tasty and fresh.,orphan_foreign_key
RAT0024425,CUST0051207,ITEM0133,LOC0004,ORD00047008,4,2025-04-05,,orphan_foreign_key
RAT0024463,CUST0053317,ITEM0059,LOC0012,ORD00048624,6,2025-04-06,,invalid_rating
RAT0024464,CUST0049634,ITEM0069,LOC0020,ORD00048452,4,2025-04-06,,orphan_foreign_key
RAT0024471,CUST0047790,ITEM0003,LOC0003,ORD00048293,,2025-04-06,"Good food, will order again.",missing_value
RAT0024488,CUST0021871,ITEM0142,LOC0002,ORD00048379,4,2025-04-06,"Good food, will order again.",orphan_foreign_key
RAT0024510,CUST0007703,ITEM0081,LOC0018,ORD00048257,3,2025-04-06,,orphan_foreign_key
RAT0024513,CUST0038006,,LOC0025,ORD00048504,4,2025-04-06,,orphan_foreign_key
RAT0024533,CUST0004319,ITEM0031,LOC0003,ORD00048048,4,2025-04-06,Enjoyed the meal.,orphan_foreign_key
RAT0024564,CUST0021643,ITEM0082,LOC0023,ORD00047145,,2025-04-06,,missing_value
RAT0024570,CUST0013712,ITEM0100,LOC5613,ORD00047458,2,2025-04-06,,invalid_restaurant_id
RAT0024576,CUST0025064,ITEM0057,LOC1816,ORD00048690,2,2025-04-06,Portion was too small.,invalid_restaurant_id
RAT0024593,CUST0028669,ITEM0138,LOC0011,ORD00045434,5,2025-04-06,"Excellent, loved it!",orphan_foreign_key
RAT0024625,CUST8856366,ITEM0133,LOC0010,ORD00048272,4,2025-04-06,,orphan_foreign_key
RAT0024637,CUST0028813,,LOC0023,ORD00047144,3,2025-04-06,,orphan_foreign_key
RAT0024694,CUST0038006,ITEM0143,LOC0025,ORD00048504,4,2025-04-06,,orphan_foreign_key
RAT0024715,CUST0024202,ITEM0128,LOC0008,ORD00048466,5,2025-04-06,,orphan_foreign_key
RAT0024739,CUST0017403,ITEM0134,LOC0020,ORD00048160,,2025-04-06,,missing_value
RAT0024748,CUST0029002,ITEM0129,LOC0001,ORD00046275,5,2025-04-06,,orphan_foreign_key
RAT0024755,CUST0019112,ITEM0048,LOC0017,ORD00048280,,2025-04-06,,missing_value
RAT0024762,CUST0033324,ITEM0138,LOC0025,ORD00048670,3,2025-04-06,,orphan_foreign_key
RAT0024780,CUST0032650,ITEM0149,LOC0022,ORD00048392,6,2025-04-06,,invalid_rating
RAT0024785,CUST0045641,ITEM0048,LOC0009,ORD00048297,4,2027-11-05,,invalid_date
RAT0024799,CUST0006243,ITEM0151,LOC4851,ORD00047832,4,2025-04-06,,invalid_restaurant_id
RAT0024816,CUST0025677,,LOC0014,ORD00048526,55,2025-04-06,,invalid_rating
RAT0024840,CUST0026953,ITEM0055,LOC0005,ORD00048958,4,2025-04-07,,orphan_foreign_key
RAT0024848,CUST0003454,ITEM0117,LOC0001,ORD00048757,,2025-04-07,,missing_value
RAT0024849,CUST0052526,ITEM0077,LOC0007,ORD00047755,5,2025-04-07,"Excellent, loved it!",orphan_foreign_key
RAT0024853,CUST0042231,ITEM0036,LOC5678,ORD00047505,5,2025-04-07,,invalid_restaurant_id
RAT0024885,CUST0014809,,LOC0012,ORD00048128,,2025-04-07,Perfect taste and quick service.,missing_value
RAT0024887,CUST0035067,ITEM0135,LOC0012,ORD00048802,,2025-04-07,,missing_value
RAT0024898,CUST0012072,ITEM0067,LOC0023,ORD00048982,4,2025-04-07,Enjoyed the meal.,orphan_foreign_key
RAT0024902,CUST0031554,ITEM0136,LOC7536,ORD00048684,3,2025-04-07,"Taste was fine, packaging poor.",invalid_restaurant_id
RAT0024937,CUST0007221,ITEM0055,LOC0025,ORD00049014,,2025-04-07,,missing_value
RAT0024946,CUST0008412,ITEM0133,LOC0018,ORD00048375,3,2025-04-07,,orphan_foreign_key
RAT0024947,CUST0028444,ITEM0011,LOC0019,ORD00047523,,2025-04-07,,missing_value
