order_item_id,order_id,item_id,quantity,unit_price,unit_cost,discount_amount,line_total,quarantine_reason
OI000921923,ORD00169618,ITEM0129,4,600.00,188.49,0.00,2400.00,orphan_foreign_key
OI000921924,ORD00169618,ITEM0139,3,410.00,69.54,0.00,1230.00,orphan_foreign_key
OI000921986,ORD00169629,,1,5110.00,2066.57,0.00,5110.00,missing_value
OI000922048,ORD00169640,,1,2820.00,1115.76,0.00,2820.00,missing_value
OI000922317,ORD00169689,ITEM0060,-1,900.00,333.17,270.00,630.00,negative_quantity
OI000922326,ORD00169690,ITEM0070,2,1330.00,627.42,798.00,1862.00,orphan_foreign_key
OI000922585,ORD00169736,ITEM0059,1,730.00,317.89,0.00,730.00,orphan_foreign_key
OI000922586,ORD00169736,ITEM0068,1,680.00,470.19,0.00,680.00,orphan_foreign_key
OI000922609,ORD00169741,,2,610.00,207.34,0.00,1220.00,missing_value
OI000922729,ORD00169764,ITEM3915,2,800.00,314.45,0.00,1600.00,orphan_foreign_key
OI000922761,ORD00169769,ITEM0113,2,510.00,198.15,0.00,1020.00,orphan_foreign_key
OI000922783,ORD00169773,ITEM0078,1,1250.00,560.33,0.00,1250.00,orphan_foreign_key
OI000922833,ORD00169783,ITEM0003,1,380.00,142.17,0.00,380.00,orphan_foreign_key
OI000922836,ORD00169783,ITEM0062,2,670.00,350.53,0.00,1340.00,orphan_foreign_key
OI000922840,ORD00169783,ITEM0132,3,410.00,163.26,0.00,1230.00,orphan_foreign_key
OI000922892,ORD00169793,ITEM0151,1,70.00,45.19,21.00,49.00,orphan_foreign_key
OI000922904,ORD00169796,,1,1310.00,515.58,0.00,1310.00,missing_value
OI000922933,ORD00169801,ITEM0151,4,65.00,45.19,78.00,182.00,orphan_foreign_key
OI000922960,ORD00169806,ITEM0062,1,670.00,350.53,0.00,670.00,orphan_foreign_key
OI000923117,ORD00169839,ITEM0001,1,270.00,95.57,81.00,189.00,orphan_foreign_key
OI000923118,ORD00169839,ITEM0048,3,1520.00,597.64,1368.00,3192.00,orphan_foreign_key
OI000923119,ORD00169839,ITEM0054,1,1330.00,424.10,399.00,931.00,orphan_foreign_key
OI000923257,ORD00169863,ITEM0080,1,860.00,421.47,0.00,860.00,orphan_foreign_key
OI000923276,ORD92138226,ITEM0048,1,1520.00,597.64,0.00,1520.00,orphan_foreign_key
OI000923342,ORD00169878,ITEM0134,3,165.00,108.74,148.50,346.50,orphan_foreign_key
OI000923642,ORD00169936,ITEM0134,2,165.00,108.74,99.00,231.00,orphan_foreign_key
OI000923660,ORD00169941,ITEM0048,1,1520.00,597.64,0.00,1520.00,orphan_foreign_key
OI000923665,ORD00169941,ITEM0147,1,480.00,154.20,0.00,480.00,orphan_foreign_key
OI000923708,ORD00169950,,1,710.00,267.43,0.00,710.00,missing_value
OI000923735,ORD00169955,ITEM0099,1,1300.00,471.54,0.00,1300.00,orphan_foreign_key
OI000923788,ORD00169963,ITEM0034,1,1220.00,445.69,0.00,1220.00,orphan_foreign_key
OI000923789,ORD00169963,ITEM0049,2,2660.00,1132.57,0.00,5320.00,orphan_foreign_key
OI000923868,ORD62647911,ITEM0020,1,810.00,323.82,0.00,810.00,orphan_foreign_key
OI000924140,ORD00170029,ITEM0033,1,940.00,306.02,0.00,940.00,orphan_foreign_key
OI000924357,ORD00170067,ITEM0090,1,1910.00,682.77,573.00,1337.00,orphan_foreign_key
OI000924602,ORD00170114,ITEM0065,-1,1360.00,503.63,408.00,952.00,negative_quantity
OI000924970,ORD00170179,ITEM0074,1,1230.00,548.77,369.00,861.00,orphan_foreign_key
OI000924971,ORD00170179,ITEM0091,1,1920.00,724.96,576.00,1344.00,orphan_foreign_key
OI000924977,ORD00170181,ITEM0054,1,1330.00,424.10,0.00,1330.00,orphan_foreign_key
OI000925079,ORD00170198,ITEM0151,2,70.00,45.19,0.00,140.00,orphan_foreign_key
OI000925184,ORD00170219,ITEM0113,2,510.00,198.15,0.00,1020.00,orphan_foreign_key
OI000925186,ORD00170219,ITEM0156,1,130.00,48.41,0.00,130.00,orphan_foreign_key
OI000925230,ORD00170226,ITEM0156,3,130.00,48.41,0.00,390.00,orphan_foreign_key
OI000925276,ORD00170236,ITEM0050,-2,1770.00,776.26,1062.00,2478.00,negative_quantity
OI000925308,ORD00170243,ITEM0011,1,940.00,340.59,0.00,940.00,orphan_foreign_key
OI000925309,ORD00170243,ITEM0038,4,1200.00,510.66,0.00,4800.00,orphan_foreign_key
OI000925312,ORD00170243,ITEM0124,2,190.00,131.48,0.00,380.00,orphan_foreign_key
OI000925385,ORD00170257,ITEM0092,-1,1410.00,465.66,0.00,1410.00,negative_quantity
OI000925410,ORD00170262,ITEM0155,3,220.00,95.85,0.00,660.00,orphan_foreign_key
OI000925450,ORD00170270,ITEM0023,2,470.00,200.14,0.00,940.00,orphan_foreign_key
OI000925474,ORD00170274,,1,1200.00,510.66,0.00,1200.00,missing_value
OI000925575,ORD00170292,ITEM0090,1,1910.00,682.77,0.00,1910.00,orphan_foreign_key
OI000925640,ORD00170305,,1,1770.00,776.26,531.00,1239.00,missing_value
OI000925672,ORD00170310,,1,480.00,154.20,144.00,336.00,missing_value
OI000925725,ORD00170321,ITEM0055,1,750.00,235.61,225.00,525.00,orphan_foreign_key
OI000925726,ORD00170321,ITEM0086,1,1380.00,560.08,414.00,966.00,orphan_foreign_key
OI000925750,ORD00170326,ITEM0099,-2,1300.00,471.54,780.00,1820.00,negative_quantity
OI000925822,ORD00170340,ITEM0043,1,5110.00,2066.57,0.00,5110.00,orphan_foreign_key
OI000925825,ORD00170340,ITEM0152,2,100.00,40.74,0.00,200.00,orphan_foreign_key
OI000925887,ORD00170351,ITEM0159,1,460.00,192.62,138.00,322.00,orphan_foreign_key
OI000925920,ORD00170357,ITEM0105,-1,2660.00,878.39,798.00,1862.00,negative_quantity
OI000926024,ORD96815684,ITEM0054,1,1330.00,424.10,0.00,1330.00,orphan_foreign_key
OI000926153,ORD00170401,ITEM0078,2,1250.00,560.33,0.00,2500.00,orphan_foreign_key
OI000926156,ORD00170401,ITEM0138,3,265.00,113.51,0.00,795.00,orphan_foreign_key
OI000926228,ORD00170413,ITEM0076,2,750.00,294.74,0.00,1500.00,orphan_foreign_key
OI000926233,ORD00170413,ITEM0139,3,410.00,69.54,0.00,1230.00,orphan_foreign_key
OI000926324,ORD00170430,ITEM0004,2,590.00,220.14,0.00,1180.00,orphan_foreign_key
OI000926328,ORD00170430,ITEM0109,1,1500.00,513.48,0.00,1500.00,orphan_foreign_key
OI000926363,ORD00170437,ITEM0031,1,1100.00,364.08,0.00,1100.00,orphan_foreign_key
OI000926364,ORD00170437,ITEM0048,1,1520.00,597.64,0.00,1520.00,orphan_foreign_key
OI000926628,ORD00170487,ITEM0067,1,320.00,108.16,0.00,320.00,orphan_foreign_key
OI000926631,ORD00170487,ITEM0135,1,105.00,69.46,0.00,105.00,orphan_foreign_key
OI000926633,ORD00170487,ITEM0147,1,480.00,154.20,0.00,480.00,orphan_foreign_key
OI000926639,ORD00170488,ITEM0134,1,165.00,108.74,0.00,165.00,orphan_foreign_key
OI000926640,ORD00170488,ITEM0148,3,350.00,208.57,0.00,1050.00,orphan_foreign_key
OI000926655,ORD00170490,ITEM0132,-1,410.00,163.26,0.00,410.00,negative_quantity
OI000926656,ORD00170491,ITEM1089,2,680.00,266.66,408.00,952.00,orphan_foreign_key
OI000926767,ORD52718160,ITEM0082,1,2000.00,707.81,600.00,1400.00,orphan_foreign_key
OI000926900,ORD00170534,,1,680.00,470.19,0.00,680.00,missing_value
OI000926964,ORD00170545,,1,620.00,236.34,0.00,620.00,missing_value
OI000927011,ORD00170553,ITEM0119,2,470.00,169.51,282.00,658.00,orphan_foreign_key
OI000927195,ORD00170589,ITEM0081,2,1510.00,1047.44,0.00,3020.00,orphan_foreign_key
OI000927280,ORD14990121,ITEM0054,1,1330.00,424.10,0.00,1330.00,orphan_foreign_key
OI000927296,ORD00170607,ITEM8387,1,1630.00,650.03,0.00,1630.00,orphan_foreign_key
OI000927339,ORD00170616,ITEM0045,1,1530.00,595.53,0.00,1530.00,orphan_foreign_key
OI000927425,ORD00170632,,1,950.00,343.77,0.00,950.00,missing_value
OI000927544,ORD00170652,ITEM0157,2,800.00,322.21,0.00,1600.00,orphan_foreign_key
OI000927619,ORD00170666,ITEM1559,1,940.00,306.02,282.00,658.00,orphan_foreign_key
OI000927809,ORD00170702,ITEM4071,1,860.00,421.47,0.00,860.00,orphan_foreign_key
OI000927822,ORD00170705,ITEM0048,1,1520.00,597.64,0.00,1520.00,orphan_foreign_key
OI000927850,ORD00170709,ITEM0066,2,950.00,343.77,0.00,1900.00,orphan_foreign_key
OI000927859,ORD00170712,ITEM0045,-1,1530.00,595.53,459.00,1071.00,negative_quantity
OI000927876,ORD00170715,ITEM0143,2,470.00,187.60,0.00,940.00,orphan_foreign_key
OI000927945,ORD00170728,,1,1000.00,418.08,300.00,700.00,missing_value
OI000928007,ORD00170738,ITEM0151,2,65.00,45.19,0.00,130.00,orphan_foreign_key
OI000928119,ORD00170755,ITEM0151,-3,65.00,45.19,0.00,195.00,negative_quantity
OI000928138,ORD00170758,,2,320.00,124.33,0.00,640.00,missing_value
OI000928150,ORD00170761,ITEM0098,3,1220.00,521.65,0.00,3660.00,orphan_foreign_key
OI000928252,ORD00170776,ITEM6207,1,165.00,108.74,0.00,165.00,orphan_foreign_key
OI000928443,ORD00170812,ITEM0057,-1,690.00,468.22,207.00,483.00,negative_quantity
OI000928569,ORD00170836,,1,1440.00,468.22,0.00,1440.00,missing_value
OI000928660,ORD00170855,ITEM0014,-2,490.00,180.01,0.00,980.00,negative_quantity
OI000928904,ORD00170898,ITEM0003,1,380.00,142.17,0.00,380.00,orphan_foreign_key
OI000928907,ORD00170898,ITEM0095,2,1190.00,508.41,0.00,2380.00,orphan_foreign_key
OI000928910,ORD00170898,ITEM0154,1,370.00,126.03,0.00,370.00,orphan_foreign_key
OI000928947,ORD00170904,ITEM0048,2,1520.00,597.64,912.00,2128.00,orphan_foreign_key
OI000928949,ORD00170904,ITEM0104,1,1420.00,476.78,426.00,994.00,orphan_foreign_key
OI000928950,ORD00170904,ITEM0141,2,510.00,166.18,306.00,714.00,orphan_foreign_key
OI000928979,ORD00170910,ITEM0057,1,690.00,468.22,0.00,690.00,orphan_foreign_key
OI000928982,ORD00170910,ITEM0147,1,480.00,154.20,0.00,480.00,orphan_foreign_key
OI000928984,ORD00170910,ITEM0151,5,70.00,45.19,0.00,350.00,orphan_foreign_key
OI000929022,ORD00170917,ITEM0073,2,850.00,331.31,510.00,1190.00,orphan_foreign_key
OI000929027,ORD00170917,ITEM0147,8,480.00,154.20,1152.00,2688.00,orphan_foreign_key
OI000929265,ORD00170960,ITEM0062,1,670.00,350.53,201.00,469.00,orphan_foreign_key
OI000929266,ORD00170960,ITEM0071,1,710.00,267.43,213.00,497.00,orphan_foreign_key
OI000929268,ORD00170960,ITEM0098,1,1220.00,521.65,366.00,854.00,orphan_foreign_key
OI000929303,ORD00170967,,2,1220.00,521.65,0.00,2440.00,missing_value
OI000929458,ORD00170995,ITEM0032,1,780.00,356.48,0.00,780.00,orphan_foreign_key
OI000929566,ORD00171014,ITEM0066,2,950.00,343.77,0.00,1900.00,orphan_foreign_key
OI000929567,ORD00171014,ITEM0126,1,160.00,72.53,0.00,160.00,orphan_foreign_key
OI000929602,ORD00171020,ITEM0055,-1,750.00,235.61,0.00,750.00,negative_quantity
OI000929630,ORD00414186,ITEM0054,1,1330.00,424.10,0.00,1330.00,orphan_foreign_key
OI000929748,ORD00171045,,1,470.00,200.14,0.00,470.00,missing_value
OI000929885,ORD00171065,,1,930.00,145.29,279.00,651.00,missing_value
OI000929914,ORD00171071,ITEM0049,2,2870.00,1132.57,1722.00,4018.00,orphan_foreign_key
OI000929915,ORD00171071,ITEM0154,3,370.00,126.03,333.00,777.00,orphan_foreign_key
OI000930206,ORD00171122,ITEM0015,2,520.00,184.59,0.00,1040.00,orphan_foreign_key
OI000930208,ORD00171122,ITEM0059,2,730.00,317.89,0.00,1460.00,orphan_foreign_key
OI000930228,ORD00171127,ITEM0057,1,690.00,468.22,0.00,690.00,orphan_foreign_key
OI000930230,ORD00171127,ITEM0076,1,750.00,294.74,0.00,750.00,orphan_foreign_key
OI000930519,ORD00171183,ITEM0023,1,470.00,200.14,0.00,470.00,orphan_foreign_key
OI000930524,ORD00171183,ITEM0113,1,510.00,198.15,0.00,510.00,orphan_foreign_key
OI000930587,ORD00171198,ITEM0015,1,520.00,184.59,156.00,364.00,orphan_foreign_key
OI000930589,ORD00171198,ITEM0055,1,750.00,235.61,225.00,525.00,orphan_foreign_key
OI000930590,ORD00171198,ITEM0067,1,320.00,108.16,96.00,224.00,orphan_foreign_key
OI000930591,ORD00171198,ITEM0070,3,1330.00,627.42,1197.00,2793.00,orphan_foreign_key
OI000930640,ORD00171206,ITEM0032,1,840.00,356.48,0.00,840.00,orphan_foreign_key
OI000930641,ORD00171206,ITEM0039,2,980.00,450.35,0.00,1960.00,orphan_foreign_key
OI000930644,ORD00171206,ITEM0071,1,770.00,267.43,0.00,770.00,orphan_foreign_key
OI000930646,ORD00171206,ITEM0112,1,310.00,140.73,0.00,310.00,orphan_foreign_key
OI000930660,ORD00171208,ITEM0134,-1,165.00,108.74,0.00,165.00,negative_quantity
OI000930817,ORD00171235,,2,1440.00,424.10,0.00,2880.00,missing_value
OI000930853,ORD00171243,ITEM0059,1,730.00,317.89,219.00,511.00,orphan_foreign_key
OI000930855,ORD00171243,ITEM0135,1,105.00,69.46,31.50,73.50,orphan_foreign_key
OI000930856,ORD00171243,ITEM0156,2,130.00,48.41,78.00,182.00,orphan_foreign_key
OI000930882,ORD00171248,ITEM0160,1,105.00,47.30,0.00,105.00,orphan_foreign_key
OI000930903,ORD00171252,ITEM0111,1,260.00,91.26,0.00,260.00,orphan_foreign_key
OI000930905,ORD00171252,ITEM0129,1,600.00,188.49,0.00,600.00,orphan_foreign_key
OI000930996,ORD00171270,ITEM3517,1,1770.00,776.26,0.00,1770.00,orphan_foreign_key
OI000931230,ORD40440831,ITEM0010,1,1390.00,568.66,0.00,1390.00,orphan_foreign_key
OI000931467,ORD56435429,ITEM0105,1,2660.00,878.39,0.00,2660.00,orphan_foreign_key
OI000931490,ORD00171366,ITEM0033,-1,940.00,306.02,282.00,658.00,negative_quantity
OI000931841,ORD00171431,ITEM0061,-1,1060.00,363.74,318.00,742.00,negative_quantity
OI000931883,ORD00171438,ITEM0080,-1,860.00,421.47,258.00,602.00,negative_quantity
OI000932097,ORD00171476,ITEM8196,2,810.00,323.82,0.00,1620.00,orphan_foreign_key
OI000932594,ORD00171561,ITEM0081,-1,1510.00,1047.44,0.00,1510.00,negative_quantity
OI000932636,ORD00171567,ITEM0142,1,810.00,249.91,0.00,810.00,orphan_foreign_key
OI000932637,ORD00171567,ITEM0148,2,320.00,208.57,0.00,640.00,orphan_foreign_key
OI000932655,ORD88362384,ITEM0033,2,940.00,306.02,0.00,1880.00,orphan_foreign_key
OI000932656,ORD00171572,ITEM0125,-1,320.00,124.33,0.00,320.00,negative_quantity
OI000932677,ORD00171576,,2,320.00,208.57,192.00,448.00,missing_value
OI000932741,ORD25953257,ITEM0147,1,480.00,154.20,0.00,480.00,orphan_foreign_key
OI000933172,ORD00171670,ITEM9762,2,790.00,317.89,474.00,1106.00,orphan_foreign_key
OI000933228,ORD00171679,ITEM0001,1,270.00,95.57,0.00,270.00,orphan_foreign_key
OI000933229,ORD00171679,ITEM0036,1,840.00,338.10,0.00,840.00,orphan_foreign_key
OI000933367,ORD00171703,ITEM0076,-1,810.00,294.74,0.00,810.00,negative_quantity
OI000933464,ORD00171720,ITEM0050,1,1770.00,776.26,0.00,1770.00,orphan_foreign_key
OI000933466,ORD00171720,ITEM0081,1,1510.00,1047.44,0.00,1510.00,orphan_foreign_key
OI000933467,ORD00171720,ITEM0109,1,1500.00,513.48,0.00,1500.00,orphan_foreign_key
OI000933505,ORD00171726,,1,1220.00,445.69,0.00,1220.00,missing_value
OI000933532,ORD00171732,ITEM0068,3,680.00,470.19,0.00,2040.00,orphan_foreign_key
OI000933534,ORD00171732,ITEM0073,1,850.00,331.31,0.00,850.00,orphan_foreign_key
OI000933607,ORD00171747,ITEM0035,1,1000.00,418.08,300.00,700.00,orphan_foreign_key
OI000933610,ORD00171747,ITEM0068,2,680.00,470.19,408.00,952.00,orphan_foreign_key
OI000933612,ORD00171747,ITEM0118,1,670.00,333.71,201.00,469.00,orphan_foreign_key
OI000933739,ORD00171770,ITEM6771,1,370.00,126.03,0.00,370.00,orphan_foreign_key
OI000933743,ORD00171771,,1,1530.00,595.53,0.00,1530.00,missing_value
OI000933781,ORD00171777,ITEM0151,1,70.00,45.19,0.00,70.00,orphan_foreign_key
OI000934068,ORD00171828,ITEM0055,2,750.00,235.61,0.00,1500.00,orphan_foreign_key
OI000934069,ORD00171828,ITEM0071,2,710.00,267.43,0.00,1420.00,orphan_foreign_key
OI000934073,ORD00171828,ITEM0156,3,130.00,48.41,0.00,390.00,orphan_foreign_key
OI000934303,ORD00171871,,1,410.00,163.26,0.00,410.00,missing_value
OI000934628,ORD00171925,,2,1520.00,597.64,0.00,3040.00,missing_value
OI000934629,ORD00171925,ITEM0054,-1,1440.00,424.10,0.00,1440.00,negative_quantity
OI000934726,ORD00171941,ITEM0083,-1,1760.00,701.86,0.00,1760.00,negative_quantity
OI000934906,ORD00171976,ITEM0023,-1,470.00,200.14,0.00,470.00,negative_quantity
OI000934997,ORD00171992,ITEM0091,-1,1920.00,724.96,0.00,1920.00,negative_quantity
OI000935094,ORD00172011,ITEM5695,2,940.00,306.02,564.00,1316.00,orphan_foreign_key
OI000935256,ORD00172040,ITEM0031,2,1190.00,364.08,0.00,2380.00,orphan_foreign_key
OI000935257,ORD00172040,ITEM0041,1,1310.00,515.58,0.00,1310.00,orphan_foreign_key
OI000935259,ORD00172040,ITEM0085,2,1630.00,650.03,0.00,3260.00,orphan_foreign_key
OI000935261,ORD00172040,ITEM0159,1,460.00,192.62,0.00,460.00,orphan_foreign_key
OI000935642,ORD00172113,ITEM0040,1,750.00,267.75,0.00,750.00,orphan_foreign_key
OI000935729,ORD00172131,ITEM0147,-2,480.00,154.20,0.00,960.00,negative_quantity
OI000935767,ORD00172138,ITEM0058,1,1250.00,392.19,375.00,875.00,orphan_foreign_key
OI000935768,ORD00172138,ITEM0070,1,1330.00,627.42,399.00,931.00,orphan_foreign_key
OI000935791,ORD00172141,,1,930.00,145.29,0.00,930.00,missing_value
OI000935807,ORD00172143,ITEM0045,1,1530.00,595.53,459.00,1071.00,orphan_foreign_key
OI000936463,ORD00172265,ITEM0098,-1,1220.00,521.65,0.00,1220.00,negative_quantity
OI000936467,ORD00172266,ITEM0044,2,1480.00,512.67,0.00,2960.00,orphan_foreign_key
OI000936562,ORD00172283,ITEM0080,1,860.00,421.47,0.00,860.00,orphan_foreign_key
OI000936563,ORD00172283,ITEM0088,2,1710.00,651.22,0.00,3420.00,orphan_foreign_key
OI000936764,ORD00172323,ITEM0102,1,1410.00,625.27,0.00,1410.00,orphan_foreign_key
OI000936765,ORD00172323,ITEM0113,1,510.00,198.15,0.00,510.00,orphan_foreign_key
OI000936767,ORD00172323,ITEM0157,4,800.00,322.21,0.00,3200.00,orphan_foreign_key
OI000936826,ORD00172334,ITEM0032,2,780.00,356.48,0.00,1560.00,orphan_foreign_key
OI000937242,ORD00172411,ITEM0099,-3,1300.00,471.54,0.00,3900.00,negative_quantity
OI000937336,ORD58641673,ITEM0124,1,190.00,131.48,0.00,190.00,orphan_foreign_key
OI000937635,ORD00172482,,1,1430.00,473.19,0.00,1430.00,missing_value
OI000937652,ORD00172486,ITEM0048,2,1520.00,597.64,0.00,3040.00,orphan_foreign_key
OI000937657,ORD00172486,ITEM0147,2,480.00,154.20,0.00,960.00,orphan_foreign_key
OI000937813,ORD00172512,ITEM0065,2,1360.00,503.63,0.00,2720.00,orphan_foreign_key
OI000938011,ORD00172551,ITEM0159,1,460.00,192.62,0.00,460.00,orphan_foreign_key
OI000938081,ORD00172565,ITEM0120,3,860.00,408.90,0.00,2580.00,orphan_foreign_key
OI000938234,ORD00172593,ITEM0054,-1,1440.00,424.10,0.00,1440.00,negative_quantity
OI000938351,ORD00172615,ITEM0051,2,680.00,266.66,0.00,1360.00,orphan_foreign_key
OI000938462,ORD00172637,,1,1250.00,560.33,0.00,1250.00,missing_value
OI000938475,ORD00172642,ITEM0003,1,380.00,142.17,0.00,380.00,orphan_foreign_key
OI000938476,ORD00172642,ITEM0052,1,800.00,314.45,0.00,800.00,orphan_foreign_key
OI000938830,ORD00172706,ITEM0075,1,630.00,269.61,0.00,630.00,orphan_foreign_key
OI000938832,ORD00172706,ITEM0120,1,860.00,408.90,0.00,860.00,orphan_foreign_key
OI000938960,ORD00172730,ITEM0046,-1,2820.00,1115.76,0.00,2820.00,negative_quantity
OI000939118,ORD00172759,ITEM0057,1,690.00,468.22,0.00,690.00,orphan_foreign_key
OI000939345,ORD00172803,ITEM0055,1,750.00,235.61,0.00,750.00,orphan_foreign_key
OI000939346,ORD00172803,ITEM0062,1,670.00,350.53,0.00,670.00,orphan_foreign_key
OI000939347,ORD00172803,ITEM0075,1,630.00,269.61,0.00,630.00,orphan_foreign_key
OI000939348,ORD00172803,ITEM0081,1,1510.00,1047.44,0.00,1510.00,orphan_foreign_key
OI000939353,ORD00172803,ITEM0159,2,460.00,192.62,0.00,920.00,orphan_foreign_key
OI000939421,ORD00172815,ITEM0134,2,165.00,108.74,0.00,330.00,orphan_foreign_key
OI000939458,ORD00172821,ITEM0049,1,2660.00,1132.57,0.00,2660.00,orphan_foreign_key
OI000939462,ORD00172821,ITEM0113,1,510.00,198.15,0.00,510.00,orphan_foreign_key
OI000939688,ORD00172855,ITEM0020,1,810.00,323.82,0.00,810.00,orphan_foreign_key
OI000939724,ORD00172860,,1,1200.00,539.54,0.00,1200.00,missing_value
OI000939767,ORD00172868,ITEM0032,-1,780.00,356.48,0.00,780.00,negative_quantity
OI000939788,ORD00172871,ITEM0067,1,320.00,108.16,0.00,320.00,orphan_foreign_key
OI000939791,ORD00172871,ITEM0113,1,510.00,198.15,0.00,510.00,orphan_foreign_key
OI000939814,ORD00172875,ITEM7752,2,470.00,187.60,0.00,940.00,orphan_foreign_key
OI000939989,ORD00172907,ITEM0067,-2,320.00,108.16,0.00,640.00,negative_quantity
OI000940014,ORD99364145,ITEM0148,4,350.00,208.57,0.00,1400.00,orphan_foreign_key
OI000940015,ORD00172912,ITEM0151,4,70.00,45.19,0.00,280.00,orphan_foreign_key
OI000940167,ORD00172938,ITEM5706,2,1200.00,539.54,0.00,2400.00,orphan_foreign_key
OI000940346,ORD00172969,ITEM0051,-1,730.00,266.66,0.00,730.00,negative_quantity
OI000940430,ORD00172989,ITEM0054,1,1330.00,424.10,0.00,1330.00,orphan_foreign_key
OI000940432,ORD00172989,ITEM0091,1,1920.00,724.96,0.00,1920.00,orphan_foreign_key
OI000940471,ORD00172997,ITEM7451,4,380.00,173.20,0.00,1520.00,orphan_foreign_key
OI000940512,ORD00173004,ITEM0068,1,680.00,470.19,0.00,680.00,orphan_foreign_key
OI000940617,ORD00173025,ITEM0057,2,690.00,468.22,0.00,1380.00,orphan_foreign_key
OI000940813,ORD00173063,ITEM0068,1,680.00,470.19,0.00,680.00,orphan_foreign_key
OI000940936,ORD00173084,ITEM0045,1,1530.00,595.53,0.00,1530.00,orphan_foreign_key
OI000940937,ORD00173084,ITEM0057,1,690.00,468.22,0.00,690.00,orphan_foreign_key
OI000940939,ORD00173084,ITEM0148,1,320.00,208.57,0.00,320.00,orphan_foreign_key
OI000941048,ORD00173107,ITEM0034,1,1220.00,445.69,0.00,1220.00,orphan_foreign_key
OI000941069,ORD00173110,ITEM0054,2,1330.00,424.10,0.00,2660.00,orphan_foreign_key
OI000941070,ORD00173110,ITEM0057,1,690.00,468.22,0.00,690.00,orphan_foreign_key
OI000941071,ORD00173110,ITEM0066,1,950.00,343.77,0.00,950.00,orphan_foreign_key
OI000941128,ORD00173121,,1,690.00,468.22,0.00,690.00,missing_value
OI000941154,ORD00173126,,2,2070.00,892.05,0.00,4140.00,missing_value
OI000941218,ORD00173138,ITEM0045,3,1530.00,595.53,0.00,4590.00,orphan_foreign_key
OI000941220,ORD00173138,ITEM0058,1,1250.00,392.19,0.00,1250.00,orphan_foreign_key
OI000941350,ORD00173160,ITEM0151,3,65.00,45.19,0.00,195.00,orphan_foreign_key
OI000941378,ORD00173165,ITEM0054,1,1330.00,424.10,0.00,1330.00,orphan_foreign_key
OI000941381,ORD00173165,ITEM0127,1,500.00,76.86,0.00,500.00,orphan_foreign_key
OI000941465,ORD00173181,,1,1440.00,468.22,0.00,1440.00,missing_value
OI000941795,ORD00173240,,2,1710.00,651.22,0.00,3420.00,missing_value
OI000941979,ORD00173270,,2,810.00,323.82,0.00,1620.00,missing_value
OI000942018,ORD00173277,ITEM0049,2,2660.00,1132.57,0.00,5320.00,orphan_foreign_key
OI000942197,ORD00173311,ITEM0027,1,420.00,144.90,0.00,420.00,orphan_foreign_key
OI000942303,ORD00173330,ITEM0057,2,690.00,468.22,0.00,1380.00,orphan_foreign_key
OI000942594,ORD00173385,ITEM0071,-1,710.00,267.43,0.00,710.00,negative_quantity
OI000942802,ORD00173422,ITEM0113,2,510.00,198.15,0.00,1020.00,orphan_foreign_key
OI000942813,ORD00173424,ITEM0086,2,1380.00,560.08,0.00,2760.00,orphan_foreign_key
OI000942849,ORD00173430,ITEM4573,1,510.00,198.15,0.00,510.00,orphan_foreign_key
