wastage_id,item_id,location_id,date,quantity_wasted,unit,cost_of_waste,reason,quarantine_reason
WST0018053,ITEM0047,LOC0001,,0.100,kg,125.46,Overproduction,invalid_date
WST0012339,ITEM0048,LOC0005,,0.400,kg,458.33,Overproduction,invalid_date
WST0021506,ITEM0048,LOC0005,,0.900,kg,1031.24,Spoilage,invalid_date
WST0029697,ITEM0048,LOC0007,,0.520,kg,595.83,Overproduction,invalid_date
WST0036856,ITEM0048,LOC0007,,2.480,kg,2841.63,Spoilage,invalid_date
WST0038162,ITEM0048,LOC0009,1900-01-01,1.520,kg,1741.65,Spoilage,invalid_date
WST0018126,ITEM0048,LOC0012,2099-12-31,0.400,kg,458.33,Expired,invalid_date
WST0013082,ITEM0048,LOC0013,2025-03-22,4.670,kg,1019.78,Expired,wastage_exceeds_prepared
WST0000593,ITEM0048,LOC0014,,1.090,kg,1184.00,Spoilage,invalid_date
WST0049150,ITEM0048,LOC0016,2025-10-25,6.480,kg,513.97,Overproduction,wastage_exceeds_prepared
WST0034897,ITEM0048,LOC0017,2025-08-02,19.790,kg,1145.82,Overproduction,wastage_exceeds_prepared
WST0046792,ITEM0048,LOC0017,2025-10-10,5.780,kg,525.92,PrepError,wastage_exceeds_prepared
WST0036536,ITEM0048,LOC0018,2025-08-11,27.360,kg,5339.52,Overproduction,wastage_exceeds_prepared
WST0047586,ITEM0048,LOC0019,,0.870,kg,1039.89,Spoilage,invalid_date
WST0008195,ITEM0048,LOC0019,1900-01-01,0.360,kg,412.50,Overproduction,invalid_date
WST0048570,ITEM0048,LOC0023,2025-10-21,10.150,kg,729.12,Overproduction,wastage_exceeds_prepared
WST0052900,ITEM0048,LOC0025,2025-11-17,19.400,kg,705.22,Overproduction,wastage_exceeds_prepared
WST0031968,ITEM0048,LOC2192,2025-07-16,0.080,kg,91.67,Overproduction,invalid_restaurant_id
WST0011761,ITEM0048,LOC2299,2025-03-14,1.620,kg,1856.23,Spoilage,invalid_restaurant_id
WST0034989,ITEM0048,LOC7418,2025-08-03,2.210,kg,2532.26,PrepError,invalid_restaurant_id
WST0051318,ITEM0048,LOC7643,2025-11-08,0.980,kg,1171.37,Overproduction,invalid_restaurant_id
WST0033369,ITEM0048,LOC8863,2025-07-24,0.750,kg,859.36,Spoilage,invalid_restaurant_id
WST0047000,ITEM0050,LOC0008,2025-10-12,5.830,kg,217.35,PrepError,wastage_exceeds_prepared
WST0033252,ITEM0051,LOC0004,2025-07-24,2.280,kg,64.00,Overproduction,wastage_exceeds_prepared
WST0054389,ITEM0053,LOC0024,2099-12-31,0.030,kg,36.35,Expired,invalid_date
WST0003056,ITEM0053,LOC6094,2025-01-19,0.060,kg,66.16,Overproduction,invalid_restaurant_id
WST0028450,ITEM0054,LOC0010,2031-07-22,0.280,kg,229.22,Overproduction,invalid_date
WST0035202,ITEM0054,LOC0011,,0.150,kg,122.80,Expired,invalid_date
WST0022085,ITEM0054,LOC0025,,0.010,kg,8.19,Expired,invalid_date
WST0047088,ITEM0055,LOC0021,2025-10-12,3.430,kg,94.24,Overproduction,wastage_exceeds_prepared
WST0039223,ITEM0056,LOC3834,2025-08-25,0.120,kg,112.37,Expired,invalid_restaurant_id
WST0037728,ITEM0057,LOC0005,2025-08-18,4.100,kg,44.70,Overproduction,wastage_exceeds_prepared
WST0023392,ITEM0057,LOC3411,2025-05-24,0.080,kg,89.40,Overproduction,invalid_restaurant_id
WST0024627,ITEM0058,LOC0011,2025-06-01,1.460,kg,94.64,CustomerReturn,wastage_exceeds_prepared
WST0050197,ITEM0061,LOC0001,,0.040,kg,36.37,Overproduction,invalid_date
WST0053158,ITEM0061,LOC0014,,0.080,kg,72.75,Spoilage,invalid_date
WST0015934,ITEM0062,LOC2619,2025-04-09,0.040,kg,35.05,Expired,invalid_restaurant_id
WST0045456,ITEM0062,LOC6628,2025-10-02,0.110,kg,96.40,Spoilage,invalid_restaurant_id
WST0004958,ITEM0063,LOC3606,2025-01-31,0.010,kg,5.76,Overproduction,invalid_restaurant_id
WST0042410,ITEM0066,LOC0001,2025-09-14,1.680,kg,103.13,Overproduction,wastage_exceeds_prepared
WST0008421,ITEM0068,LOC0009,2025-02-22,13.000,pcs,470.19,Overproduction,wastage_exceeds_prepared
WST0028511,ITEM0070,LOC4974,2025-06-24,1.000,pcs,627.42,Overproduction,invalid_restaurant_id
WST0040804,ITEM0074,LOC0019,2025-09-03,5.000,pcs,548.77,Overproduction,wastage_exceeds_prepared
WST0044032,ITEM0074,LOC0668,2025-09-24,1.000,pcs,548.77,Expired,invalid_restaurant_id
WST0008444,ITEM0077,LOC6432,2025-02-22,1.000,pcs,295.15,Spoilage,invalid_restaurant_id
WST0058606,ITEM0078,LOC0019,2025-12-22,5.000,pcs,560.33,Expired,wastage_exceeds_prepared
WST0055639,ITEM0080,LOC0010,2025-12-04,4.000,pcs,421.47,Overproduction,wastage_exceeds_prepared
WST0024058,ITEM0082,LOC6008,2025-05-28,1.000,pcs,687.45,Expired,invalid_restaurant_id
WST0059064,ITEM0083,LOC0005,2025-12-25,9.000,pcs,1403.72,Expired,wastage_exceeds_prepared
WST0005982,ITEM0083,LOC0023,2025-02-06,3.000,pcs,664.65,Expired,wastage_exceeds_prepared
WST0018793,ITEM0084,LOC0019,2025-04-26,4.000,pcs,425.59,PrepError,wastage_exceeds_prepared
WST0042341,ITEM0085,LOC2676,2025-09-13,1.000,pcs,650.03,Expired,invalid_restaurant_id
WST0019263,ITEM0085,LOC9878,2025-04-29,1.000,pcs,650.03,Spoilage,invalid_restaurant_id
WST0033971,ITEM0086,LOC0013,2025-07-28,5.000,pcs,560.08,Spoilage,wastage_exceeds_prepared
WST0020454,ITEM0087,LOC0023,,1.000,pcs,1425.09,Expired,invalid_date
WST0041767,ITEM0088,LOC0021,,1.000,pcs,651.22,Overproduction,invalid_date
WST0032542,ITEM0091,LOC0022,,1.000,pcs,702.28,Expired,invalid_date
WST0053214,ITEM0093,LOC0023,2025-11-19,5.000,pcs,410.14,Overproduction,wastage_exceeds_prepared
WST0001581,ITEM0094,LOC0007,2025-01-10,4.000,pcs,637.13,CustomerReturn,wastage_exceeds_prepared
WST0027628,ITEM0094,LOC5993,2025-06-19,1.000,pcs,682.35,CustomerReturn,invalid_restaurant_id
WST0019671,ITEM0095,LOC0023,2025-05-01,4.000,pcs,485.13,Overproduction,wastage_exceeds_prepared
WST0039829,ITEM0096,LOC0006,2025-08-29,3.000,pcs,290.57,Overproduction,wastage_exceeds_prepared
WST0029196,ITEM0100,LOC0003,2025-06-29,5.000,pcs,549.26,CustomerReturn,wastage_exceeds_prepared
WST0006528,ITEM0100,LOC7837,2025-02-10,1.000,pcs,549.26,Expired,invalid_restaurant_id
WST0042310,ITEM0101,LOC0010,,1.000,pcs,414.61,Spoilage,invalid_date
WST0016141,ITEM0101,LOC0605,2025-04-10,1.000,pcs,414.61,PrepError,invalid_restaurant_id
WST0042556,ITEM0102,LOC0001,2025-09-15,1.490,kg,160.78,Overproduction,wastage_exceeds_prepared
WST0011710,ITEM0102,LOC0005,2025-03-14,1.710,kg,50.13,Spoilage,wastage_exceeds_prepared
WST0025818,ITEM0102,LOC0007,,0.110,kg,196.51,Overproduction,invalid_date
WST0032773,ITEM0102,LOC0007,2025-07-21,1.440,kg,232.24,Overproduction,wastage_exceeds_prepared
WST0018578,ITEM0102,LOC0009,2025-04-25,1.550,kg,196.51,Expired,wastage_exceeds_prepared
WST0052827,ITEM0102,LOC0014,2025-11-17,6.300,kg,589.54,Overproduction,wastage_exceeds_prepared
WST0028644,ITEM0102,LOC0015,2025-06-25,1.490,kg,214.38,PrepError,wastage_exceeds_prepared
WST0005020,ITEM0102,LOC0017,2025-01-31,3.730,kg,501.30,Overproduction,wastage_exceeds_prepared
WST0053226,ITEM0102,LOC0025,1970-01-01,0.130,kg,232.24,Overproduction,invalid_date
WST0057816,ITEM0102,LOC2948,2025-12-17,0.730,kg,1304.13,Overproduction,invalid_restaurant_id
WST0059855,ITEM0102,LOC5375,2025-12-29,0.400,kg,714.59,PrepError,invalid_restaurant_id
WST0032135,ITEM0102,LOC7525,2025-07-17,0.100,kg,178.65,Overproduction,invalid_restaurant_id
WST0004134,ITEM0103,LOC0004,2025-01-26,1.570,kg,33.68,Overproduction,wastage_exceeds_prepared
WST0012945,ITEM0103,LOC9498,2025-03-21,0.030,kg,106.96,Expired,invalid_restaurant_id
WST0041645,ITEM0104,LOC0003,2025-09-09,1.260,kg,68.11,Overproduction,wastage_exceeds_prepared
WST0009531,ITEM0104,LOC0007,2025-03-01,1.330,kg,63.57,PrepError,wastage_exceeds_prepared
WST0034164,ITEM0104,LOC0014,2025-07-29,1.110,kg,13.62,Expired,wastage_exceeds_prepared
WST0043250,ITEM0104,LOC5905,2025-09-19,0.010,kg,13.62,Spoilage,invalid_restaurant_id
WST0037167,ITEM0104,LOC8225,2025-08-14,0.030,kg,40.87,Overproduction,invalid_restaurant_id
WST0059114,ITEM0105,LOC0012,2025-12-25,1.080,kg,25.10,Overproduction,wastage_exceeds_prepared
WST0048062,ITEM0107,LOC1824,2025-10-18,0.030,kg,40.56,Overproduction,invalid_restaurant_id
WST0024819,ITEM0108,LOC0014,2025-06-02,1.060,kg,35.47,Overproduction,wastage_exceeds_prepared
WST0034582,ITEM0108,LOC0022,2025-07-31,1.070,kg,17.74,Overproduction,wastage_exceeds_prepared
WST0000137,ITEM0109,LOC0374,2025-01-01,0.110,kg,154.30,Overproduction,invalid_restaurant_id
WST0039183,ITEM0109,LOC9752,2025-08-25,0.050,kg,73.35,Expired,invalid_restaurant_id
WST0004596,ITEM0110,LOC0001,1900-01-01,0.010,kg,15.03,Spoilage,invalid_date
WST0058541,ITEM0114,LOC0008,2031-07-22,1.000,pcs,86.95,Overproduction,invalid_date
WST0037084,ITEM0114,LOC0010,2025-08-14,5.000,pcs,84.81,Overproduction,wastage_exceeds_prepared
WST0004394,ITEM0114,LOC0021,,1.000,pcs,81.18,Overproduction,invalid_date
WST0003897,ITEM0118,LOC0016,2025-01-24,5.000,pcs,312.06,Overproduction,wastage_exceeds_prepared
WST0012304,ITEM0118,LOC0024,,1.000,pcs,333.71,Overproduction,invalid_date
WST0045900,ITEM0119,LOC0005,1970-01-01,1.000,pcs,169.51,Overproduction,invalid_date
WST0030502,ITEM0121,LOC0010,2025-07-07,5.000,pcs,121.95,PrepError,wastage_exceeds_prepared
WST0004354,ITEM0121,LOC0015,2025-01-27,8.000,pcs,114.60,Spoilage,wastage_exceeds_prepared
WST0007489,ITEM0123,LOC0007,,1.000,pcs,138.90,Expired,invalid_date
WST0038874,ITEM0124,LOC4855,2025-08-24,0.020,liters,10.52,CustomerReturn,invalid_restaurant_id
WST0040427,ITEM0126,LOC0016,2099-12-31,0.040,liters,11.60,Spoilage,invalid_date
WST0047240,ITEM0127,LOC0020,2025-10-13,1.110,liters,18.45,PrepError,wastage_exceeds_prepared
WST0008854,ITEM0128,LOC0004,,0.030,liters,7.92,Spoilage,invalid_date
WST0005951,ITEM0129,LOC0016,,0.110,liters,76.93,PrepError,invalid_date
WST0008024,ITEM0129,LOC6742,2025-02-19,0.170,liters,118.89,Expired,invalid_restaurant_id
WST0042351,ITEM0131,LOC0015,2025-09-13,1.110,liters,6.28,PrepError,wastage_exceeds_prepared
WST0008472,ITEM0131,LOC0017,2025-02-22,1.210,liters,5.84,Overproduction,wastage_exceeds_prepared
WST0034298,ITEM0132,LOC1813,2025-07-30,0.050,liters,31.90,Expired,invalid_restaurant_id
WST0050084,ITEM0132,LOC4032,2025-10-31,0.110,liters,71.83,Expired,invalid_restaurant_id
WST0041740,ITEM0133,LOC0017,,0.060,liters,18.80,Overproduction,invalid_date
WST0002028,ITEM0134,LOC0008,2025-01-13,3.510,liters,145.29,Overproduction,wastage_exceeds_prepared
WST0050760,ITEM0134,LOC0015,2025-11-04,12.790,liters,77.67,Spoilage,wastage_exceeds_prepared
WST0030170,ITEM0135,LOC0725,2025-07-05,0.050,liters,9.92,Overproduction,invalid_restaurant_id
WST0025152,ITEM0137,LOC0008,2027-11-05,0.130,liters,41.79,Overproduction,invalid_date
WST0023649,ITEM0138,LOC0010,1900-01-01,0.210,liters,65.11,Spoilage,invalid_date
WST0008251,ITEM0138,LOC4744,2025-02-21,0.150,liters,46.51,PrepError,invalid_restaurant_id
WST0048274,ITEM0140,LOC0004,2099-12-31,0.030,liters,5.83,Overproduction,invalid_date
WST0054408,ITEM0141,LOC0001,2025-11-27,5.070,liters,23.74,Overproduction,wastage_exceeds_prepared
WST0026971,ITEM0142,LOC0009,,0.050,liters,34.90,Expired,invalid_date
WST0028149,ITEM0142,LOC9492,2025-06-22,0.080,liters,55.85,Overproduction,invalid_restaurant_id
WST0031595,ITEM0147,LOC2505,2025-07-14,0.580,liters,245.61,Overproduction,invalid_restaurant_id
WST0028485,ITEM0147,LOC4369,2025-06-24,0.110,liters,46.58,PrepError,invalid_restaurant_id
WST0001875,ITEM0149,LOC3894,2025-01-12,1.000,pcs,156.59,PrepError,invalid_restaurant_id
WST0013406,ITEM0150,LOC0014,2025-03-24,4.000,pcs,48.98,Overproduction,wastage_exceeds_prepared
WST0056264,ITEM0150,LOC0424,2025-12-08,1.000,pcs,50.35,Overproduction,invalid_restaurant_id
WST0023640,ITEM0151,LOC2866,2025-05-26,1.000,pcs,43.08,Overproduction,invalid_restaurant_id
WST0025997,ITEM0155,LOC0011,2025-06-09,5.000,pcs,93.65,CustomerReturn,wastage_exceeds_prepared
WST0040947,ITEM0155,LOC0018,,1.000,pcs,95.85,Expired,invalid_date
