wastage_id,item_id,location_id,date,quantity_wasted,unit,cost_of_waste,reason
WST0017374,ITEM0073,LOC0019,2025-04-17,1.000,pcs,331.31,Overproduction
WST0043991,ITEM0073,LOC0021,2025-09-23,1.000,pcs,331.31,Expired
WST0036994,ITEM0073,LOC0022,2025-08-13,1.000,pcs,331.31,Expired
WST0005689,ITEM0073,LOC0023,2025-02-04,1.000,pcs,331.31,CustomerReturn
WST0034935,ITEM0073,LOC0023,2025-08-02,1.000,pcs,331.31,Overproduction
WST0039424,ITEM0073,LOC0023,2025-08-26,1.000,pcs,331.31,CustomerReturn
WST0020801,ITEM0073,LOC0024,2025-05-08,1.000,pcs,331.31,CustomerReturn
WST0011140,ITEM0073,LOC0025,2025-03-10,1.000,pcs,331.31,Overproduction
WST0016561,ITEM0073,LOC0025,2025-04-12,1.000,pcs,331.31,Overproduction
WST0038288,ITEM0073,LOC0025,2025-08-20,1.000,pcs,331.31,CustomerReturn
WST0040869,ITEM0074,LOC0004,2025-09-04,1.000,pcs,548.77,CustomerReturn
WST0010544,ITEM0074,LOC0007,2025-03-07,1.000,pcs,536.56,Overproduction
WST0008142,ITEM0074,LOC0012,2025-02-20,1.000,pcs,536.56,PrepError
WST0057469,ITEM0074,LOC0018,2025-12-15,1.000,pcs,548.77,Overproduction
WST0001186,ITEM0074,LOC0021,2025-01-07,1.000,pcs,507.95,PrepError
WST0044169,ITEM0074,LOC0022,2025-09-24,1.000,pcs,548.77,Overproduction
WST0046666,ITEM0074,LOC0022,2025-10-09,1.000,pcs,548.77,Expired
WST0059003,ITEM0074,LOC0022,2025-12-24,1.000,pcs,548.77,Overproduction
WST0016895,ITEM0074,LOC0023,2025-04-14,1.000,pcs,536.56,Expired
WST0026758,ITEM0074,LOC0024,2025-06-13,1.000,pcs,536.56,Expired
WST0059558,ITEM0075,LOC0003,2025-12-28,2.000,pcs,539.22,Overproduction
WST0052617,ITEM0075,LOC0005,2025-11-16,1.000,pcs,269.61,Overproduction
WST0009035,ITEM0075,LOC0007,2025-02-26,1.000,pcs,269.61,Overproduction
WST0053769,ITEM0075,LOC0007,2025-11-23,1.000,pcs,269.61,Overproduction
WST0024477,ITEM0075,LOC0010,2025-05-31,1.000,pcs,269.61,Expired
WST0045457,ITEM0075,LOC0013,2025-10-02,1.000,pcs,269.61,Expired
WST0059307,ITEM0075,LOC0013,2025-12-26,2.000,pcs,539.22,Overproduction
WST0024647,ITEM0075,LOC0014,2025-06-01,1.000,pcs,269.61,Overproduction
WST0018161,ITEM0075,LOC0017,2025-04-22,1.000,pcs,269.61,CustomerReturn
WST0024383,ITEM0075,LOC0020,2025-05-30,2.000,pcs,539.22,PrepError
WST0046311,ITEM0075,LOC0021,2025-10-07,1.000,pcs,269.61,CustomerReturn
WST0019976,ITEM0075,LOC0023,2025-05-03,1.000,pcs,269.61,Expired
WST0016745,ITEM0076,LOC0002,2025-04-14,1.000,pcs,281.82,CustomerReturn
WST0036811,ITEM0076,LOC0002,2025-08-13,1.000,pcs,281.82,Spoilage
WST0014029,ITEM0076,LOC0003,2025-03-28,1.000,pcs,281.82,Overproduction
WST0017916,ITEM0076,LOC0005,2025-04-21,1.000,pcs,281.82,Overproduction
WST0000235,ITEM0076,LOC0007,2025-01-02,1.000,pcs,267.62,Spoilage
WST0049570,ITEM0076,LOC0008,2025-10-28,1.000,pcs,294.74,Overproduction
WST0039329,ITEM0076,LOC0011,2025-08-26,1.000,pcs,281.82,Overproduction
WST0021052,ITEM0076,LOC0013,2025-05-10,1.000,pcs,281.82,Expired
WST0037446,ITEM0076,LOC0016,2025-08-16,1.000,pcs,281.82,CustomerReturn
WST0017690,ITEM0076,LOC0017,2025-04-19,1.000,pcs,281.82,Expired
WST0052846,ITEM0076,LOC0017,2025-11-17,1.000,pcs,294.74,PrepError
WST0025218,ITEM0076,LOC0018,2025-06-04,1.000,pcs,281.82,Spoilage
WST0028660,ITEM0076,LOC0018,2025-06-25,1.000,pcs,281.82,Spoilage
WST0029609,ITEM0076,LOC0019,2025-07-01,1.000,pcs,281.82,Overproduction
WST0025886,ITEM0076,LOC0020,2025-06-08,1.000,pcs,281.82,Expired
WST0012837,ITEM0076,LOC0023,2025-03-20,1.000,pcs,281.82,Overproduction
WST0019977,ITEM0076,LOC0023,2025-05-03,1.000,pcs,281.82,CustomerReturn
WST0055572,ITEM0076,LOC0023,2025-12-03,1.000,pcs,294.74,Spoilage
WST0008369,ITEM0076,LOC0024,2025-02-21,1.000,pcs,281.82,Overproduction
WST0045863,ITEM0076,LOC0024,2025-10-04,1.000,pcs,294.74,Overproduction
WST0019705,ITEM0077,LOC0003,2025-05-02,1.000,pcs,295.15,Overproduction
WST0048608,ITEM0077,LOC0003,2025-10-22,1.000,pcs,302.29,CustomerReturn
WST0015333,ITEM0077,LOC0004,2025-04-05,1.000,pcs,295.15,Overproduction
WST0045558,ITEM0077,LOC0004,2025-10-03,1.000,pcs,302.29,CustomerReturn
WST0015796,ITEM0077,LOC0005,2025-04-08,1.000,pcs,295.15,Overproduction
WST0040346,ITEM0077,LOC0005,2025-09-01,1.000,pcs,302.29,CustomerReturn
WST0026956,ITEM0077,LOC0006,2025-06-15,1.000,pcs,295.15,Spoilage
WST0019058,ITEM0077,LOC0009,2025-04-28,1.000,pcs,295.15,Overproduction
WST0012419,ITEM0077,LOC0014,2025-03-18,1.000,pcs,295.15,Overproduction
WST0033519,ITEM0077,LOC0016,2025-07-25,1.000,pcs,295.15,PrepError
WST0038034,ITEM0077,LOC0016,2025-08-19,1.000,pcs,295.15,Expired
WST0044136,ITEM0077,LOC0017,2025-09-24,1.000,pcs,302.29,Expired
WST0022366,ITEM0077,LOC0019,2025-05-18,1.000,pcs,295.15,Overproduction
WST0034917,ITEM0077,LOC0020,2025-08-02,1.000,pcs,295.15,PrepError
WST0030403,ITEM0077,LOC0021,2025-07-06,1.000,pcs,295.15,CustomerReturn
WST0017414,ITEM0077,LOC0024,2025-04-17,1.000,pcs,295.15,Spoilage
WST0026759,ITEM0077,LOC0024,2025-06-13,1.000,pcs,295.15,Spoilage
WST0015599,ITEM0077,LOC0025,2025-04-06,1.000,pcs,295.15,CustomerReturn
WST0018829,ITEM0077,LOC0025,2025-04-26,1.000,pcs,295.15,Overproduction
WST0046966,ITEM0078,LOC0002,2025-10-12,1.000,pcs,560.33,Overproduction
WST0051337,ITEM0078,LOC0006,2025-11-08,1.000,pcs,560.33,Overproduction
WST0053489,ITEM0078,LOC0011,2025-11-21,1.000,pcs,560.33,PrepError
WST0050738,ITEM0078,LOC0013,2025-11-04,1.000,pcs,560.33,Overproduction
WST0058753,ITEM0078,LOC0013,2025-12-23,1.000,pcs,560.33,PrepError
WST0056874,ITEM0079,LOC0023,2025-12-11,1.000,pcs,454.64,PrepError
WST0057235,ITEM0080,LOC0006,2025-12-14,1.000,pcs,421.47,Overproduction
WST0019205,ITEM0081,LOC0003,2025-04-29,2.000,pcs,2094.88,PrepError
WST0002318,ITEM0081,LOC0004,2025-01-15,1.000,pcs,986.58,Overproduction
WST0022949,ITEM0081,LOC0004,2025-05-22,1.000,pcs,1047.44,Spoilage
WST0058018,ITEM0081,LOC0006,2025-12-19,1.000,pcs,1047.44,CustomerReturn
WST0037225,ITEM0081,LOC0007,2025-08-15,1.000,pcs,1047.44,Overproduction
WST0016458,ITEM0081,LOC0008,2025-04-12,1.000,pcs,1047.44,Overproduction
WST0049753,ITEM0081,LOC0009,2025-10-29,1.000,pcs,1047.44,Spoilage
WST0009714,ITEM0081,LOC0011,2025-03-02,1.000,pcs,986.58,Overproduction
WST0037108,ITEM0081,LOC0013,2025-08-14,1.000,pcs,1047.44,Spoilage
WST0016346,ITEM0081,LOC0014,2025-04-11,1.000,pcs,1047.44,Expired
WST0041903,ITEM0081,LOC0016,2025-09-10,2.000,pcs,2094.88,Overproduction
WST0017184,ITEM0081,LOC0017,2025-04-16,1.000,pcs,1047.44,Expired
WST0026203,ITEM0081,LOC0017,2025-06-10,2.000,pcs,2094.88,Overproduction
WST0000312,ITEM0081,LOC0019,2025-01-02,1.000,pcs,986.58,PrepError
WST0022051,ITEM0081,LOC0019,2025-05-16,1.000,pcs,1047.44,Expired
WST0032226,ITEM0081,LOC0022,2025-07-17,1.000,pcs,1047.44,PrepError
WST0014166,ITEM0081,LOC0024,2025-03-28,1.000,pcs,1047.44,Spoilage
WST0025091,ITEM0081,LOC0025,2025-06-03,2.000,pcs,2094.88,Expired
WST0028852,ITEM0081,LOC0025,2025-06-26,1.000,pcs,1047.44,Expired
WST0020307,ITEM0082,LOC0002,2025-05-06,1.000,pcs,687.45,Expired
WST0034437,ITEM0082,LOC0002,2025-07-31,1.000,pcs,687.45,Spoilage
WST0040862,ITEM0082,LOC0003,2025-09-04,1.000,pcs,707.81,Expired
WST0003653,ITEM0082,LOC0004,2025-01-23,1.000,pcs,645.85,CustomerReturn
WST0050076,ITEM0082,LOC0009,2025-10-31,1.000,pcs,707.81,Expired
WST0050566,ITEM0082,LOC0010,2025-11-03,1.000,pcs,707.81,Overproduction
WST0053300,ITEM0082,LOC0010,2025-11-20,1.000,pcs,707.81,Expired
WST0000259,ITEM0082,LOC0012,2025-01-02,1.000,pcs,645.85,Overproduction
WST0057274,ITEM0082,LOC0012,2025-12-14,1.000,pcs,707.81,CustomerReturn
WST0041546,ITEM0082,LOC0013,2025-09-08,1.000,pcs,707.81,Spoilage
WST0059647,ITEM0082,LOC0015,2025-12-28,1.000,pcs,707.81,Overproduction
WST0005316,ITEM0082,LOC0018,2025-02-02,1.000,pcs,645.85,Expired
WST0033534,ITEM0082,LOC0019,2025-07-25,1.000,pcs,687.45,Expired
WST0058615,ITEM0082,LOC0020,2025-12-22,1.000,pcs,707.81,PrepError
WST0056717,ITEM0082,LOC0023,2025-12-10,1.000,pcs,707.81,PrepError
WST0045533,ITEM0082,LOC0025,2025-10-02,1.000,pcs,707.81,Overproduction
WST0056394,ITEM0082,LOC0025,2025-12-08,1.000,pcs,707.81,Expired
WST0045881,ITEM0083,LOC0002,2025-10-05,1.000,pcs,701.86,PrepError
WST0005751,ITEM0083,LOC0010,2025-02-05,1.000,pcs,664.65,Expired
WST0007657,ITEM0083,LOC0010,2025-02-17,1.000,pcs,664.65,PrepError
WST0017646,ITEM0083,LOC0010,2025-04-19,1.000,pcs,701.86,Overproduction
WST0007061,ITEM0083,LOC0013,2025-02-13,1.000,pcs,664.65,Expired
WST0021561,ITEM0083,LOC0013,2025-05-13,1.000,pcs,701.86,Overproduction
WST0052201,ITEM0083,LOC0013,2025-11-13,1.000,pcs,701.86,Expired
WST0046103,ITEM0083,LOC0015,2025-10-06,1.000,pcs,701.86,Overproduction
WST0001493,ITEM0083,LOC0019,2025-01-09,1.000,pcs,664.65,PrepError
WST0043820,ITEM0083,LOC0023,2025-09-22,1.000,pcs,701.86,Overproduction
WST0030747,ITEM0083,LOC0024,2025-07-08,1.000,pcs,701.86,Overproduction
WST0000842,ITEM0083,LOC0025,2025-01-05,1.000,pcs,664.65,Overproduction
WST0001531,ITEM0083,LOC0025,2025-01-09,1.000,pcs,664.65,Overproduction
WST0041318,ITEM0084,LOC0001,2025-09-07,1.000,pcs,425.59,Overproduction
WST0025627,ITEM0084,LOC0002,2025-06-07,1.000,pcs,425.59,PrepError
WST0026930,ITEM0084,LOC0002,2025-06-15,1.000,pcs,425.59,Overproduction
WST0055428,ITEM0084,LOC0004,2025-12-03,1.000,pcs,425.59,PrepError
WST0036443,ITEM0084,LOC0006,2025-08-11,1.000,pcs,425.59,Overproduction
WST0023989,ITEM0084,LOC0008,2025-05-28,1.000,pcs,425.59,Overproduction
WST0014870,ITEM0084,LOC0010,2025-04-02,1.000,pcs,425.59,Expired
WST0017135,ITEM0084,LOC0010,2025-04-16,1.000,pcs,425.59,Overproduction
WST0047722,ITEM0084,LOC0014,2025-10-16,1.000,pcs,425.59,Spoilage
WST0030212,ITEM0084,LOC0015,2025-07-05,1.000,pcs,425.59,Overproduction
WST0029927,ITEM0084,LOC0017,2025-07-03,1.000,pcs,425.59,Spoilage
WST0025737,ITEM0084,LOC0019,2025-06-07,1.000,pcs,425.59,Overproduction
WST0035821,ITEM0084,LOC0020,2025-08-07,1.000,pcs,425.59,Overproduction
WST0053032,ITEM0084,LOC0020,2025-11-18,1.000,pcs,425.59,PrepError
WST0018371,ITEM0084,LOC0022,2025-04-23,1.000,pcs,425.59,Spoilage
WST0045684,ITEM0084,LOC0024,2025-10-03,1.000,pcs,425.59,Spoilage
WST0034613,ITEM0085,LOC0002,2025-08-01,1.000,pcs,650.03,CustomerReturn
WST0027106,ITEM0085,LOC0005,2025-06-16,1.000,pcs,650.03,Overproduction
WST0054439,ITEM0085,LOC0005,2025-11-27,1.000,pcs,650.03,Spoilage
WST0051198,ITEM0085,LOC0007,2025-11-07,1.000,pcs,650.03,PrepError
WST0030322,ITEM0085,LOC0009,2025-07-06,1.000,pcs,650.03,PrepError
WST0055128,ITEM0085,LOC0009,2025-12-01,1.000,pcs,650.03,Spoilage
WST0007963,ITEM0085,LOC0010,2025-02-19,1.000,pcs,614.53,Spoilage
WST0046741,ITEM0085,LOC0010,2025-10-10,1.000,pcs,650.03,Overproduction
WST0014736,ITEM0085,LOC0014,2025-04-01,1.000,pcs,650.03,Overproduction
WST0051871,ITEM0085,LOC0016,2025-11-11,1.000,pcs,650.03,Overproduction
WST0021766,ITEM0085,LOC0019,2025-05-14,1.000,pcs,650.03,Overproduction
WST0002110,ITEM0085,LOC0021,2025-01-13,1.000,pcs,614.53,Expired
WST0054579,ITEM0086,LOC0002,2025-11-28,1.000,pcs,560.08,Expired
WST0031603,ITEM0086,LOC0004,2025-07-14,1.000,pcs,560.08,Overproduction
WST0033253,ITEM0086,LOC0004,2025-07-24,1.000,pcs,560.08,Expired
WST0025814,ITEM0086,LOC0006,2025-06-08,1.000,pcs,560.08,CustomerReturn
WST0053917,ITEM0086,LOC0006,2025-11-24,1.000,pcs,560.08,Overproduction
WST0056935,ITEM0086,LOC0006,2025-12-12,1.000,pcs,560.08,Overproduction
WST0042028,ITEM0086,LOC0012,2025-09-11,1.000,pcs,560.08,Spoilage
WST0025700,ITEM0086,LOC0013,2025-06-07,1.000,pcs,560.08,PrepError
WST0058576,ITEM0086,LOC0014,2025-12-22,1.000,pcs,560.08,Overproduction
WST0018338,ITEM0086,LOC0016,2025-04-23,1.000,pcs,560.08,Expired
WST0058805,ITEM0086,LOC0021,2025-12-23,1.000,pcs,560.08,PrepError
WST0031896,ITEM0086,LOC0024,2025-07-15,1.000,pcs,560.08,Overproduction
WST0042544,ITEM0086,LOC0024,2025-09-14,1.000,pcs,560.08,Expired
WST0032893,ITEM0086,LOC0025,2025-07-21,1.000,pcs,560.08,Expired
WST0026931,ITEM0087,LOC0002,2025-06-15,1.000,pcs,1425.09,Overproduction
WST0009358,ITEM0087,LOC0003,2025-02-28,1.000,pcs,1337.75,Overproduction
WST0010521,ITEM0087,LOC0003,2025-03-07,1.000,pcs,1337.75,CustomerReturn
WST0022782,ITEM0087,LOC0003,2025-05-21,1.000,pcs,1425.09,Overproduction
WST0034795,ITEM0087,LOC0003,2025-08-02,1.000,pcs,1425.09,Overproduction
WST0030009,ITEM0087,LOC0004,2025-07-04,1.000,pcs,1425.09,Overproduction
WST0016599,ITEM0087,LOC0006,2025-04-13,1.000,pcs,1425.09,Overproduction
WST0052780,ITEM0087,LOC0006,2025-11-17,1.000,pcs,1492.61,Spoilage
WST0029526,ITEM0087,LOC0007,2025-07-01,1.000,pcs,1425.09,PrepError
WST0038346,ITEM0087,LOC0007,2025-08-21,1.000,pcs,1425.09,Spoilage
WST0029046,ITEM0087,LOC0008,2025-06-28,1.000,pcs,1425.09,Overproduction
WST0059083,ITEM0087,LOC0008,2025-12-25,1.000,pcs,1492.61,Overproduction
WST0007195,ITEM0087,LOC0009,2025-02-14,1.000,pcs,1337.75,CustomerReturn
WST0048009,ITEM0087,LOC0009,2025-10-18,1.000,pcs,1492.61,Overproduction
WST0012059,ITEM0087,LOC0011,2025-03-16,1.000,pcs,1425.09,Expired
WST0031646,ITEM0087,LOC0011,2025-07-14,1.000,pcs,1425.09,Overproduction
WST0014433,ITEM0087,LOC0013,2025-03-30,1.000,pcs,1425.09,Overproduction
WST0039883,ITEM0087,LOC0013,2025-08-29,1.000,pcs,1425.09,Overproduction
WST0004678,ITEM0087,LOC0014,2025-01-29,1.000,pcs,1337.75,CustomerReturn
WST0005936,ITEM0087,LOC0014,2025-02-06,1.000,pcs,1337.75,PrepError
WST0010250,ITEM0087,LOC0014,2025-03-05,1.000,pcs,1337.75,Overproduction
WST0016027,ITEM0087,LOC0014,2025-04-09,1.000,pcs,1425.09,Spoilage
WST0030840,ITEM0087,LOC0014,2025-07-09,1.000,pcs,1425.09,CustomerReturn
WST0031664,ITEM0087,LOC0014,2025-07-14,1.000,pcs,1425.09,Overproduction
WST0035232,ITEM0087,LOC0015,2025-08-04,1.000,pcs,1425.09,Overproduction
WST0041244,ITEM0087,LOC0015,2025-09-06,1.000,pcs,1492.61,Spoilage
WST0055170,ITEM0087,LOC0016,2025-12-01,1.000,pcs,1492.61,Overproduction
WST0014756,ITEM0087,LOC0017,2025-04-01,1.000,pcs,1425.09,Overproduction
WST0038621,ITEM0087,LOC0017,2025-08-22,1.000,pcs,1425.09,Overproduction
WST0043614,ITEM0087,LOC0017,2025-09-21,1.000,pcs,1492.61,Overproduction
WST0045481,ITEM0087,LOC0017,2025-10-02,1.000,pcs,1492.61,CustomerReturn
WST0047068,ITEM0087,LOC0018,2025-10-12,1.000,pcs,1492.61,Overproduction
WST0010120,ITEM0087,LOC0019,2025-03-04,1.000,pcs,1337.75,Overproduction
WST0024064,ITEM0087,LOC0019,2025-05-28,1.000,pcs,1425.09,Overproduction
WST0018801,ITEM0087,LOC0020,2025-04-26,1.000,pcs,1425.09,Expired
WST0051282,ITEM0087,LOC0021,2025-11-07,1.000,pcs,1492.61,Overproduction
WST0051918,ITEM0087,LOC0022,2025-11-11,1.000,pcs,1492.61,PrepError
WST0019816,ITEM0087,LOC0023,2025-05-02,1.000,pcs,1425.09,Overproduction
WST0005694,ITEM0087,LOC0024,2025-02-04,1.000,pcs,1337.75,Overproduction
WST0041129,ITEM0087,LOC0024,2025-09-05,1.000,pcs,1492.61,Overproduction
WST0016729,ITEM0087,LOC0025,2025-04-13,1.000,pcs,1425.09,Overproduction
WST0053410,ITEM0087,LOC0025,2025-11-20,1.000,pcs,1492.61,Overproduction
WST0047461,ITEM0088,LOC0001,2025-10-15,1.000,pcs,651.22,Overproduction
WST0048440,ITEM0088,LOC0001,2025-10-21,1.000,pcs,651.22,Overproduction
WST0008695,ITEM0088,LOC0005,2025-02-24,1.000,pcs,606.50,Overproduction
WST0032450,ITEM0088,LOC0005,2025-07-19,1.000,pcs,651.22,Expired
WST0027133,ITEM0088,LOC0009,2025-06-16,1.000,pcs,651.22,Expired
WST0016315,ITEM0088,LOC0010,2025-04-11,1.000,pcs,651.22,Overproduction
WST0055482,ITEM0088,LOC0011,2025-12-03,1.000,pcs,651.22,PrepError
WST0006535,ITEM0088,LOC0013,2025-02-10,1.000,pcs,606.50,Overproduction
WST0015394,ITEM0088,LOC0013,2025-04-05,1.000,pcs,651.22,Overproduction
WST0013804,ITEM0088,LOC0019,2025-03-26,1.000,pcs,651.22,Overproduction
WST0031065,ITEM0088,LOC0019,2025-07-10,1.000,pcs,651.22,Overproduction
WST0034574,ITEM0088,LOC0021,2025-07-31,1.000,pcs,651.22,Expired
WST0019163,ITEM0088,LOC0023,2025-04-28,1.000,pcs,651.22,Overproduction
WST0020951,ITEM0088,LOC0023,2025-05-09,1.000,pcs,651.22,Overproduction
WST0044567,ITEM0089,LOC0006,2025-09-27,1.000,pcs,892.05,Spoilage
WST0008132,ITEM0089,LOC0011,2025-02-20,1.000,pcs,833.24,Overproduction
WST0003708,ITEM0089,LOC0012,2025-01-23,1.000,pcs,833.24,Overproduction
WST0059113,ITEM0089,LOC0012,2025-12-25,1.000,pcs,892.05,CustomerReturn
WST0051847,ITEM0089,LOC0013,2025-11-11,1.000,pcs,892.05,Overproduction
WST0011432,ITEM0089,LOC0018,2025-03-12,1.000,pcs,833.24,Overproduction
WST0036545,ITEM0089,LOC0019,2025-08-11,1.000,pcs,892.05,Overproduction
WST0004747,ITEM0089,LOC0023,2025-01-29,1.000,pcs,833.24,Overproduction
WST0039426,ITEM0089,LOC0023,2025-08-26,1.000,pcs,892.05,Expired
WST0017415,ITEM0089,LOC0024,2025-04-17,1.000,pcs,892.05,Spoilage
WST0019984,ITEM0089,LOC0024,2025-05-03,1.000,pcs,892.05,Overproduction
WST0023253,ITEM0089,LOC0024,2025-05-23,1.000,pcs,892.05,Overproduction
WST0018538,ITEM0089,LOC0025,2025-04-24,1.000,pcs,892.05,Overproduction
WST0023600,ITEM0090,LOC0002,2025-05-26,1.000,pcs,663.73,CustomerReturn
WST0026110,ITEM0090,LOC0003,2025-06-10,1.000,pcs,663.73,Overproduction
WST0027567,ITEM0090,LOC0003,2025-06-19,1.000,pcs,663.73,Overproduction
WST0042276,ITEM0090,LOC0005,2025-09-13,1.000,pcs,682.77,Spoilage
WST0005098,ITEM0090,LOC0007,2025-02-01,1.000,pcs,627.19,Overproduction
WST0002552,ITEM0090,LOC0012,2025-01-16,1.000,pcs,627.19,Overproduction
WST0031818,ITEM0090,LOC0012,2025-07-15,1.000,pcs,663.73,PrepError
WST0035213,ITEM0090,LOC0012,2025-08-04,1.000,pcs,663.73,PrepError
WST0051084,ITEM0090,LOC0013,2025-11-06,1.000,pcs,682.77,CustomerReturn
WST0017165,ITEM0090,LOC0014,2025-04-16,1.000,pcs,663.73,Overproduction
WST0029909,ITEM0090,LOC0014,2025-07-03,1.000,pcs,663.73,Overproduction
WST0001917,ITEM0090,LOC0015,2025-01-12,1.000,pcs,627.19,Overproduction
WST0020080,ITEM0090,LOC0016,2025-05-04,1.000,pcs,663.73,Spoilage
WST0005159,ITEM0090,LOC0017,2025-02-01,1.000,pcs,627.19,PrepError
WST0054859,ITEM0090,LOC0018,2025-11-29,1.000,pcs,682.77,Spoilage
WST0032849,ITEM0090,LOC0020,2025-07-21,1.000,pcs,663.73,PrepError
WST0058127,ITEM0090,LOC0020,2025-12-19,1.000,pcs,682.77,Spoilage
WST0046656,ITEM0090,LOC0021,2025-10-09,1.000,pcs,682.77,Expired
WST0000331,ITEM0090,LOC0022,2025-01-02,1.000,pcs,627.19,Overproduction
WST0026624,ITEM0091,LOC0002,2025-06-13,2.000,pcs,1404.56,Spoilage
WST0048778,ITEM0091,LOC0004,2025-10-23,1.000,pcs,724.96,Overproduction
WST0034481,ITEM0091,LOC0008,2025-07-31,1.000,pcs,702.28,Overproduction
WST0054618,ITEM0091,LOC0008,2025-11-28,1.000,pcs,724.96,Overproduction
WST0040562,ITEM0091,LOC0011,2025-09-02,1.000,pcs,724.96,PrepError
WST0034191,ITEM0091,LOC0017,2025-07-29,1.000,pcs,702.28,Spoilage
WST0055028,ITEM0091,LOC0018,2025-11-30,1.000,pcs,724.96,Overproduction
WST0054171,ITEM0091,LOC0020,2025-11-25,1.000,pcs,724.96,Overproduction
WST0047117,ITEM0091,LOC0025,2025-10-12,1.000,pcs,724.96,Overproduction
WST0019188,ITEM0092,LOC0001,2025-04-29,1.000,pcs,465.66,Expired
WST0041007,ITEM0092,LOC0002,2025-09-05,1.000,pcs,465.66,Overproduction
WST0023606,ITEM0092,LOC0003,2025-05-26,2.000,pcs,931.32,Spoilage
WST0001743,ITEM0092,LOC0005,2025-01-11,1.000,pcs,434.13,CustomerReturn
WST0000891,ITEM0092,LOC0006,2025-01-06,1.000,pcs,434.13,Expired
WST0020337,ITEM0092,LOC0006,2025-05-06,1.000,pcs,465.66,Overproduction
WST0056936,ITEM0092,LOC0006,2025-12-12,1.000,pcs,465.66,PrepError
WST0026665,ITEM0092,LOC0009,2025-06-13,1.000,pcs,465.66,Spoilage
WST0050723,ITEM0092,LOC0010,2025-11-04,1.000,pcs,465.66,Expired
WST0018456,ITEM0092,LOC0011,2025-04-24,1.000,pcs,465.66,PrepError
WST0003889,ITEM0092,LOC0015,2025-01-24,1.000,pcs,434.13,Spoilage
WST0008319,ITEM0092,LOC0015,2025-02-21,1.000,pcs,465.66,Overproduction
WST0030736,ITEM0092,LOC0022,2025-07-08,1.000,pcs,465.66,Overproduction
WST0052726,ITEM0092,LOC0022,2025-11-16,1.000,pcs,465.66,Expired
WST0017871,ITEM0092,LOC0023,2025-04-20,1.000,pcs,465.66,CustomerReturn
WST0019000,ITEM0092,LOC0025,2025-04-27,1.000,pcs,465.66,Overproduction
WST0003667,ITEM0093,LOC0007,2025-01-23,1.000,pcs,377.21,Expired
WST0022623,ITEM0093,LOC0007,2025-05-20,1.000,pcs,392.41,Overproduction
WST0015689,ITEM0093,LOC0012,2025-04-07,1.000,pcs,392.41,CustomerReturn
WST0036326,ITEM0093,LOC0015,2025-08-10,1.000,pcs,392.41,Expired
WST0020241,ITEM0093,LOC0016,2025-05-05,1.000,pcs,392.41,Overproduction
WST0052040,ITEM0093,LOC0016,2025-11-12,1.000,pcs,410.14,Overproduction
WST0042513,ITEM0093,LOC0017,2025-09-14,1.000,pcs,410.14,CustomerReturn
WST0012460,ITEM0093,LOC0020,2025-03-18,1.000,pcs,392.41,Overproduction
WST0018959,ITEM0093,LOC0020,2025-04-27,1.000,pcs,392.41,Spoilage
WST0021613,ITEM0093,LOC0020,2025-05-13,1.000,pcs,392.41,Expired
WST0029797,ITEM0093,LOC0022,2025-07-02,1.000,pcs,392.41,Spoilage
WST0035480,ITEM0093,LOC0024,2025-08-05,1.000,pcs,392.41,Overproduction
WST0018213,ITEM0093,LOC0025,2025-04-22,1.000,pcs,392.41,PrepError
WST0037710,ITEM0094,LOC0002,2025-08-18,1.000,pcs,682.35,Spoilage
WST0045882,ITEM0094,LOC0002,2025-10-05,1.000,pcs,716.43,Spoilage
WST0037542,ITEM0094,LOC0003,2025-08-17,1.000,pcs,682.35,PrepError
WST0003156,ITEM0094,LOC0004,2025-01-20,1.000,pcs,637.13,Expired
WST0000541,ITEM0094,LOC0005,2025-01-04,1.000,pcs,637.13,Overproduction
WST0057236,ITEM0094,LOC0006,2025-12-14,1.000,pcs,716.43,PrepError
WST0040550,ITEM0094,LOC0009,2025-09-02,1.000,pcs,716.43,Expired
WST0006700,ITEM0094,LOC0010,2025-02-11,1.000,pcs,682.35,Spoilage
WST0041377,ITEM0094,LOC0010,2025-09-07,1.000,pcs,716.43,Expired
WST0008581,ITEM0094,LOC0011,2025-02-23,1.000,pcs,682.35,PrepError
WST0036685,ITEM0094,LOC0011,2025-08-12,1.000,pcs,682.35,Overproduction
WST0022842,ITEM0094,LOC0012,2025-05-21,1.000,pcs,682.35,CustomerReturn
WST0044790,ITEM0094,LOC0013,2025-09-28,1.000,pcs,716.43,Spoilage
WST0000766,ITEM0094,LOC0015,2025-01-05,1.000,pcs,637.13,CustomerReturn
WST0047381,ITEM0094,LOC0015,2025-10-14,1.000,pcs,716.43,CustomerReturn
WST0050276,ITEM0094,LOC0016,2025-11-01,1.000,pcs,716.43,Overproduction
WST0004227,ITEM0094,LOC0019,2025-01-26,1.000,pcs,637.13,Spoilage
WST0053689,ITEM0094,LOC0021,2025-11-22,1.000,pcs,716.43,Overproduction
WST0022907,ITEM0094,LOC0022,2025-05-21,1.000,pcs,682.35,Spoilage
WST0011468,ITEM0094,LOC0024,2025-03-12,1.000,pcs,682.35,Overproduction
WST0023576,ITEM0094,LOC0024,2025-05-25,1.000,pcs,682.35,CustomerReturn
WST0037342,ITEM0094,LOC0025,2025-08-15,1.000,pcs,682.35,Overproduction
