rating_id,customer_id,item_id,location_id,order_id,rating_value,rating_date,review_text
RAT0015979,CUST0016728,ITEM0132,LOC0010,ORD00031392,3,2025-03-03,
RAT0015980,CUST0001137,ITEM0151,LOC0025,ORD00031228,3,2025-03-03,
RAT0015981,CUST0050302,ITEM0056,LOC0009,ORD00028949,2,2025-03-03,
RAT0015982,CUST0022997,ITEM0033,LOC0016,ORD00030927,3,2025-03-03,
RAT0015983,CUST0052856,ITEM0081,LOC0017,ORD00031243,3,2025-03-03,
RAT0015984,CUST0022732,,LOC0003,ORD00030951,3,2025-03-03,
RAT0015985,CUST0008331,ITEM0001,LOC0001,ORD00031136,5,2025-03-03,
RAT0015986,CUST0046885,ITEM0026,LOC0020,ORD00031536,3,2025-03-03,
RAT0015987,CUST0009383,ITEM0057,LOC0002,ORD00031326,4,2025-03-03,
RAT0015988,CUST0049203,ITEM0068,LOC0005,ORD00031124,3,2025-03-03,
RAT0015989,CUST0051201,ITEM0154,LOC0018,ORD00030756,3,2025-03-03,Decent but overpriced.
RAT0015990,CUST0008205,ITEM0147,LOC0021,ORD00031429,4,2025-03-03,
RAT0015992,CUST0012669,ITEM0035,LOC0016,ORD00031229,4,2025-03-03,
RAT0015993,CUST0032434,ITEM0148,LOC0001,ORD00031562,4,2025-03-03,
RAT0015994,CUST0020790,ITEM0112,LOC0005,ORD00031269,3,2025-03-03,
RAT0015995,CUST0015668,ITEM0122,LOC0003,ORD00031304,2,2025-03-03,
RAT0015996,CUST0026656,ITEM0151,LOC0007,ORD00030728,4,2025-03-04,Tasty and fresh.
RAT0015997,CUST0026503,ITEM0134,LOC0004,ORD00031661,5,2025-03-04,
RAT0015998,CUST0052723,ITEM0098,LOC0002,ORD00031516,3,2025-03-04,"Average, nothing special."
RAT0015999,CUST0010774,ITEM0135,LOC0009,ORD00030734,4,2025-03-04,
RAT0016000,CUST0008636,ITEM0032,LOC0017,ORD00029395,2,2025-03-04,Took too long to arrive.
RAT0016001,CUST0002591,ITEM0082,LOC0019,ORD00031865,2,2025-03-04,
RAT0016002,CUST0007110,ITEM0134,LOC0015,ORD00031780,4,2025-03-04,Enjoyed the meal.
RAT0016003,CUST0012822,ITEM0045,LOC0005,ORD00031803,4,2025-03-04,Tasty and fresh.
RAT0016005,CUST0008523,ITEM0143,LOC0004,ORD00031710,3,2025-03-04,
RAT0016006,CUST0033764,ITEM0068,LOC0014,ORD00031564,2,2025-03-04,
RAT0016007,CUST0032563,ITEM0133,LOC0002,ORD00031276,4,2025-03-04,"Good food, will order again."
RAT0016008,CUST0009864,,LOC0005,ORD00031726,4,2025-03-04,"Good food, will order again."
RAT0016009,CUST0029288,,LOC0004,ORD00031294,3,2025-03-04,"Average, nothing special."
RAT0016010,CUST0017690,ITEM0051,LOC0008,ORD00031585,4,2025-03-04,
RAT0016011,CUST0001751,,LOC0002,ORD00031396,4,2025-03-04,Tasty and fresh.
RAT0016012,CUST0022602,ITEM0068,LOC0017,ORD00031818,4,2025-03-04,
RAT0016013,CUST0044024,ITEM0154,LOC0012,ORD00031756,3,2025-03-04,
RAT0016014,CUST0029456,ITEM0074,LOC0004,ORD00031421,4,2025-03-04,
RAT0016015,CUST0034307,ITEM0082,LOC0017,ORD00031866,3,2025-03-04,
RAT0016016,CUST0035003,ITEM0055,LOC0007,ORD00029339,4,2025-03-04,
RAT0016017,CUST0047407,,LOC0010,ORD00031798,3,2025-03-04,It was okay.
RAT0016018,CUST0041742,ITEM0037,LOC0007,ORD00031652,4,2025-03-04,
RAT0016019,CUST0003921,ITEM0123,LOC0019,ORD00031784,3,2025-03-04,
RAT0016020,CUST0026364,ITEM0067,LOC0003,ORD00031851,3,2025-03-04,It was okay.
RAT0016021,CUST0018036,ITEM0059,LOC0012,ORD00031664,2,2025-03-04,
RAT0016022,CUST0032404,ITEM0048,LOC0012,ORD00031446,5,2025-03-04,
RAT0016023,CUST0004804,ITEM0003,LOC0025,ORD00031175,4,2025-03-04,
RAT0016024,CUST0016728,ITEM0143,LOC0010,ORD00031392,4,2025-03-04,Tasty and fresh.
RAT0016025,CUST0036837,ITEM0045,LOC0018,ORD00030110,4,2025-03-04,
RAT0016026,CUST0043206,ITEM0048,LOC0014,ORD00031635,5,2025-03-04,
RAT0016027,CUST0036176,ITEM0153,LOC0004,ORD00029842,4,2025-03-04,Nice ambience and good service.
RAT0016028,CUST0030209,,LOC0024,ORD00031150,4,2025-03-04,
RAT0016029,CUST0049939,ITEM0111,LOC0013,ORD00030705,4,2025-03-04,
RAT0016030,CUST0029368,ITEM0061,LOC0014,ORD00031731,2,2025-03-04,
RAT0016031,CUST0013640,ITEM0157,LOC0015,ORD00031151,4,2025-03-04,
RAT0016032,CUST0037556,ITEM0030,LOC0012,ORD00031088,4,2025-03-04,Tasty and fresh.
RAT0016033,CUST0044433,ITEM0065,LOC0015,ORD00031299,2,2025-03-04,Not fresh.
RAT0016034,CUST0007671,ITEM0057,LOC0007,ORD00031010,4,2025-03-04,
RAT0016035,CUST0044541,ITEM0082,LOC0008,ORD00031775,3,2025-03-04,
RAT0016036,CUST0014788,,LOC0015,ORD00031603,4,2025-03-04,
RAT0016037,CUST0003062,ITEM0152,LOC0006,ORD00030213,3,2025-03-04,
RAT0016038,CUST0052065,ITEM0048,LOC0022,ORD00031629,3,2025-03-04,
RAT0016039,CUST0048627,ITEM0075,LOC0008,ORD00031646,5,2025-03-04,
RAT0016040,CUST0013074,ITEM0081,LOC0012,ORD00031909,4,2025-03-04,Tasty and fresh.
RAT0016041,CUST0008722,ITEM0138,LOC0018,ORD00031480,4,2025-03-04,
RAT0016042,CUST0044137,,LOC0014,ORD00031523,4,2025-03-04,
RAT0016044,CUST0054348,ITEM0139,LOC0016,ORD00028771,5,2025-03-04,
RAT0016045,CUST0013971,ITEM0037,LOC0010,ORD00031439,3,2025-03-04,
RAT0016046,CUST0048199,ITEM0005,LOC0003,ORD00031897,5,2025-03-04,
RAT0016047,CUST0011145,ITEM0088,LOC0018,ORD00031426,3,2025-03-04,"Average, nothing special."
RAT0016048,CUST0032943,ITEM0033,LOC0006,ORD00031836,2,2025-03-04,Not fresh.
RAT0016049,CUST0014699,ITEM0045,LOC0025,ORD00031656,3,2025-03-04,
RAT0016050,CUST0025666,ITEM0011,LOC0016,ORD00030796,5,2025-03-04,
RAT0016051,CUST0049183,,LOC0015,ORD00029977,3,2025-03-04,
RAT0016052,CUST0029789,ITEM0090,LOC0023,ORD00031391,2,2025-03-04,Took too long to arrive.
RAT0016054,CUST0022463,ITEM0155,LOC0020,ORD00030642,4,2025-03-04,
RAT0016055,CUST0048584,ITEM0046,LOC0008,ORD00031397,4,2025-03-04,Nice ambience and good service.
RAT0016056,CUST0014061,ITEM0117,LOC0013,ORD00031407,3,2025-03-04,
RAT0016057,CUST0009241,ITEM0092,LOC0020,ORD00031876,3,2025-03-04,
RAT0016058,CUST0043805,ITEM0125,LOC0022,ORD00030891,4,2025-03-04,
RAT0016059,CUST0012278,,LOC0009,ORD00030134,3,2025-03-04,
RAT0016060,CUST0025342,ITEM0055,LOC0017,ORD00030741,3,2025-03-04,
RAT0016061,CUST0022602,ITEM0129,LOC0017,ORD00031818,5,2025-03-04,"Excellent, loved it!"
RAT0016062,CUST0017872,,LOC0011,ORD00031570,4,2025-03-04,
RAT0016063,CUST0000022,ITEM0068,LOC0012,ORD00030802,3,2025-03-04,
RAT0016064,CUST0039551,,LOC0008,ORD00031497,5,2025-03-04,Amazing food and friendly staff.
RAT0016065,CUST0052951,ITEM0122,LOC0011,ORD00031689,4,2025-03-04,
RAT0016066,CUST0021108,ITEM0018,LOC0024,ORD00030880,4,2025-03-04,Tasty and fresh.
RAT0016067,CUST0043790,,LOC0018,ORD00030536,3,2025-03-04,
RAT0016068,CUST0049427,,LOC0020,ORD00031274,4,2025-03-04,"Good food, will order again."
RAT0016069,CUST0013983,ITEM0048,LOC0018,ORD00030766,4,2025-03-04,Enjoyed the meal.
RAT0016070,CUST0025776,ITEM0081,LOC0009,ORD00030924,4,2025-03-04,
RAT0016071,CUST0048883,ITEM0138,LOC0018,ORD00031599,3,2025-03-04,It was okay.
RAT0016072,CUST0030776,ITEM0148,LOC0021,ORD00030919,4,2025-03-04,
RAT0016074,CUST0052599,ITEM0106,LOC0019,ORD00031030,4,2025-03-04,
RAT0016075,CUST0022387,,LOC0001,ORD00030980,3,2025-03-04,
RAT0016076,CUST0033315,ITEM0019,LOC0007,ORD00031716,3,2025-03-04,
RAT0016077,CUST0008394,ITEM0059,LOC0003,ORD00031448,3,2025-03-04,
RAT0016078,CUST0050769,ITEM0105,LOC0003,ORD00031183,4,2025-03-04,
RAT0016079,CUST0005859,,LOC0004,ORD00031106,4,2025-03-04,Enjoyed the meal.
RAT0016080,CUST0044619,ITEM0020,LOC0008,ORD00031832,5,2025-03-04,"Excellent, loved it!"
RAT0016081,CUST0011670,ITEM0138,LOC0020,ORD00031578,4,2025-03-04,
RAT0016082,CUST0014788,ITEM0005,LOC0015,ORD00031603,4,2025-03-04,
RAT0016084,CUST0034468,,LOC0018,ORD00030746,3,2025-03-04,
RAT0016085,CUST0050207,ITEM0148,LOC0017,ORD00031177,4,2025-03-04,Good value for money.
RAT0016086,CUST0037431,ITEM0049,LOC0019,ORD00030264,4,2025-03-04,
RAT0016087,CUST0023220,ITEM0012,LOC0007,ORD00031708,4,2025-03-04,
RAT0016088,CUST0003067,ITEM0036,LOC0014,ORD00030258,2,2025-03-04,Portion was too small.
RAT0016089,CUST0043843,ITEM0151,LOC0021,ORD00031402,4,2025-03-04,Nice ambience and good service.
RAT0016090,CUST0017185,ITEM0043,LOC0022,ORD00030680,5,2025-03-04,
RAT0016091,CUST0024090,,LOC0014,ORD00031280,4,2025-03-04,
RAT0016093,CUST0013006,ITEM0040,LOC0013,ORD00031495,3,2025-03-04,
RAT0016094,CUST0052723,ITEM0104,LOC0002,ORD00031516,4,2025-03-04,
RAT0016096,CUST0025776,ITEM0100,LOC0009,ORD00030924,4,2025-03-04,
RAT0016097,CUST0016404,ITEM0050,LOC0010,ORD00030259,3,2025-03-04,
RAT0016099,CUST0011968,ITEM0033,LOC0009,ORD00031677,3,2025-03-04,Decent but overpriced.
RAT0016100,CUST0016047,ITEM0039,LOC0010,ORD00031786,4,2025-03-04,
RAT0016101,CUST0004229,ITEM0150,LOC0008,ORD00031651,4,2025-03-04,Nice ambience and good service.
RAT0016102,CUST0017307,ITEM0009,LOC0001,ORD00031457,2,2025-03-04,
RAT0016103,CUST0027292,ITEM0081,LOC0007,ORD00031275,3,2025-03-04,Good taste but late delivery.
RAT0016105,CUST0008205,ITEM0068,LOC0021,ORD00031429,2,2025-03-04,Not fresh.
RAT0016106,CUST0007235,ITEM0015,LOC0006,ORD00031846,3,2025-03-04,Decent but overpriced.
RAT0016107,CUST0005859,ITEM0150,LOC0004,ORD00031106,4,2025-03-04,
RAT0016108,CUST0008695,ITEM0043,LOC0017,ORD00031567,4,2025-03-04,Enjoyed the meal.
RAT0016109,CUST0039881,ITEM0059,LOC0020,ORD00030442,5,2025-03-04,Perfect taste and quick service.
RAT0016110,CUST0000789,ITEM0155,LOC0021,ORD00030574,2,2025-03-04,Took too long to arrive.
RAT0016111,CUST0049816,ITEM0113,LOC0002,ORD00031590,4,2025-03-04,
RAT0016112,CUST0003750,,LOC0020,ORD00031261,4,2025-03-04,"Good food, will order again."
RAT0016113,CUST0008523,ITEM0067,LOC0004,ORD00031710,4,2025-03-04,
RAT0016114,CUST0022861,ITEM0129,LOC0008,ORD00031884,3,2025-03-04,
RAT0016115,CUST0028758,ITEM0094,LOC0018,ORD00031858,2,2025-03-04,
RAT0016116,CUST0022664,ITEM0022,LOC0010,ORD00029900,3,2025-03-04,
RAT0016117,CUST0043326,,LOC0022,ORD00031680,3,2025-03-04,
RAT0016118,CUST0034307,ITEM0064,LOC0017,ORD00031866,5,2025-03-04,
RAT0016119,CUST0038503,ITEM0077,LOC0002,ORD00031917,4,2025-03-04,
RAT0016120,CUST0026606,ITEM0067,LOC0005,ORD00031162,3,2025-03-04,It was okay.
RAT0016121,CUST0041273,,LOC0008,ORD00031852,4,2025-03-04,
RAT0016122,CUST0006944,ITEM0148,LOC0012,ORD00029704,4,2025-03-04,
RAT0016123,CUST0047502,ITEM0006,LOC0005,ORD00031600,4,2025-03-04,
RAT0016124,CUST0034464,ITEM0048,LOC0015,ORD00031278,4,2025-03-04,
RAT0016125,CUST0022476,ITEM0148,LOC0023,ORD00031449,3,2025-03-04,
RAT0016126,CUST0035850,ITEM0112,LOC0013,ORD00031256,4,2025-03-04,
RAT0016127,CUST0000352,ITEM0051,LOC0011,ORD00031702,4,2025-03-04,
RAT0016128,CUST0052065,ITEM0049,LOC0022,ORD00031629,4,2025-03-04,
RAT0016129,CUST0051797,ITEM0148,LOC0003,ORD00029944,4,2025-03-04,
RAT0016130,CUST0033764,ITEM0083,LOC0014,ORD00031564,5,2025-03-04,
RAT0016131,CUST0030299,ITEM0157,LOC0023,ORD00030867,4,2025-03-04,
RAT0016132,CUST0026501,ITEM0057,LOC0021,ORD00029951,3,2025-03-04,It was okay.
RAT0016133,CUST0043369,,LOC0002,ORD00027016,4,2025-03-04,Good value for money.
RAT0016134,CUST0003752,ITEM0068,LOC0021,ORD00031863,3,2025-03-04,"Taste was fine, packaging poor."
RAT0016135,CUST0029025,,LOC0003,ORD00030158,3,2025-03-04,Good taste but late delivery.
RAT0016136,CUST0026528,ITEM0057,LOC0024,ORD00030954,3,2025-03-04,
RAT0016137,CUST0052634,,LOC0016,ORD00031566,3,2025-03-04,
RAT0016138,CUST0012192,,LOC0012,ORD00031215,4,2025-03-04,
RAT0016139,CUST0027855,ITEM0062,LOC0008,ORD00031634,5,2025-03-04,
RAT0016140,CUST0030863,ITEM0129,LOC0019,ORD00031802,4,2025-03-04,
RAT0016141,CUST0031690,ITEM0054,LOC0016,ORD00031878,2,2025-03-04,
RAT0016142,CUST0052065,ITEM0113,LOC0022,ORD00031629,4,2025-03-04,
RAT0016143,CUST0004450,ITEM0134,LOC0015,ORD00031867,4,2025-03-04,
RAT0016144,CUST0011626,,LOC0019,ORD00028512,4,2025-03-04,
RAT0016145,CUST0008394,ITEM0135,LOC0003,ORD00031448,4,2025-03-04,"Good food, will order again."
RAT0016146,CUST0048886,,LOC0004,ORD00029876,3,2025-03-04,"Average, nothing special."
RAT0016147,CUST0017859,ITEM0056,LOC0015,ORD00031766,4,2025-03-04,Nice ambience and good service.
RAT0016148,CUST0000789,ITEM0048,LOC0021,ORD00030574,2,2025-03-04,
RAT0016149,CUST0013883,ITEM0138,LOC0023,ORD00031650,2,2025-03-04,
RAT0016150,CUST0025023,ITEM0016,LOC0025,ORD00029795,4,2025-03-04,"Good food, will order again."
RAT0016151,CUST0017282,ITEM0048,LOC0017,ORD00030403,4,2025-03-04,
RAT0016152,CUST0017185,ITEM0132,LOC0022,ORD00031654,5,2025-03-04,Amazing food and friendly staff.
RAT0016153,CUST0017980,ITEM0131,LOC0002,ORD00031751,3,2025-03-04,It was okay.
RAT0016154,CUST0023093,ITEM0138,LOC0022,ORD00030571,4,2025-03-04,
RAT0016155,CUST0040948,ITEM0046,LOC0022,ORD00031645,3,2025-03-04,
RAT0016156,CUST0016514,,LOC0014,ORD00030957,3,2025-03-04,
RAT0016157,CUST0050537,ITEM0151,LOC0023,ORD00031783,4,2025-03-04,
RAT0016158,CUST0033169,ITEM0113,LOC0002,ORD00030235,4,2025-03-04,
RAT0016159,CUST0007399,,LOC0005,ORD00030660,2,2025-03-04,
RAT0016160,CUST0004229,ITEM0019,LOC0023,ORD00031679,4,2025-03-04,
RAT0016161,CUST0021831,ITEM0109,LOC0007,ORD00031353,4,2025-03-04,
RAT0016162,CUST0033082,ITEM0002,LOC0015,ORD00031675,4,2025-03-04,
RAT0016163,CUST0018370,ITEM0055,LOC0023,ORD00030489,3,2025-03-04,
RAT0016164,CUST0051345,ITEM0035,LOC0012,ORD00031486,5,2025-03-04,Amazing food and friendly staff.
RAT0016165,CUST0047407,ITEM0148,LOC0010,ORD00031798,3,2025-03-04,
RAT0016166,CUST0031690,ITEM0092,LOC0016,ORD00031878,3,2025-03-04,
RAT0016168,CUST0008523,,LOC0004,ORD00031710,4,2025-03-04,
RAT0016169,CUST0042777,ITEM0072,LOC0008,ORD00030718,3,2025-03-04,
RAT0016170,CUST0042718,,LOC0016,ORD00031904,5,2025-03-04,
RAT0016171,CUST0042886,ITEM0088,LOC0004,ORD00031618,3,2025-03-04,
RAT0016172,CUST0027292,ITEM0130,LOC0007,ORD00031275,2,2025-03-04,Took too long to arrive.
RAT0016173,CUST0009864,ITEM0063,LOC0005,ORD00031726,2,2025-03-04,
RAT0016174,CUST0009383,ITEM0148,LOC0023,ORD00031698,5,2025-03-04,Amazing food and friendly staff.
RAT0016175,CUST0023693,ITEM0151,LOC0016,ORD00031809,5,2025-03-04,Best in town.
RAT0016176,CUST0033747,ITEM0046,LOC0015,ORD00031822,2,2025-03-04,
RAT0016177,CUST0054571,ITEM0005,LOC0025,ORD00029804,3,2025-03-04,
RAT0016178,CUST0006064,ITEM0157,LOC0004,ORD00031594,5,2025-03-04,
RAT0016179,CUST0037684,ITEM0054,LOC0007,ORD00030739,4,2025-03-04,
RAT0016180,CUST0038058,ITEM0112,LOC0016,ORD00029908,4,2025-03-04,Good value for money.
RAT0016181,CUST0020711,ITEM0102,LOC0018,ORD00031598,5,2025-03-04,
RAT0016182,CUST0044619,ITEM0048,LOC0008,ORD00031832,3,2025-03-04,
RAT0016183,CUST0004804,ITEM0005,LOC0025,ORD00031175,3,2025-03-04,Decent but overpriced.
RAT0016184,CUST0014098,ITEM0137,LOC0017,ORD00031155,3,2025-03-04,
RAT0016185,CUST0048678,,LOC0007,ORD00029216,4,2025-03-04,
RAT0016187,CUST0007675,ITEM0021,LOC0024,ORD00031581,5,2025-03-04,
RAT0016188,CUST0021537,,LOC0011,ORD00030652,5,2025-03-04,"Excellent, loved it!"
RAT0016189,CUST0034468,ITEM0034,LOC0018,ORD00030746,4,2025-03-04,"Good food, will order again."
RAT0016190,CUST0044973,ITEM0081,LOC0022,ORD00031774,4,2025-03-04,Nice ambience and good service.
RAT0016191,CUST0050012,ITEM0041,LOC0018,ORD00031792,3,2025-03-04,Good taste but late delivery.
RAT0016192,CUST0030768,,LOC0018,ORD00031610,4,2025-03-04,"Good food, will order again."
RAT0016193,CUST0040001,ITEM0148,LOC0002,ORD00031342,4,2025-03-04,
RAT0016194,CUST0022712,ITEM0129,LOC0020,ORD00031545,5,2025-03-04,Highly recommended.
RAT0016195,CUST0020889,ITEM0039,LOC0020,ORD00031927,5,2025-03-04,
RAT0016196,CUST0015620,ITEM0069,LOC0004,ORD00031490,3,2025-03-04,
RAT0016197,CUST0038361,ITEM0129,LOC0003,ORD00031907,4,2025-03-04,
RAT0016198,CUST0028601,ITEM0048,LOC0017,ORD00031636,3,2025-03-04,
RAT0016199,CUST0041281,,LOC0007,ORD00030641,4,2025-03-04,
RAT0016200,CUST0031264,,LOC0020,ORD00029677,3,2025-03-04,
RAT0016201,CUST0032506,ITEM0126,LOC0013,ORD00031709,4,2025-03-04,Tasty and fresh.
RAT0016202,CUST0035789,ITEM0139,LOC0004,ORD00029775,4,2025-03-04,
RAT0016203,CUST0002572,ITEM0081,LOC0007,ORD00031827,4,2025-03-04,Tasty and fresh.
RAT0016204,CUST0000110,ITEM0075,LOC0002,ORD00029123,5,2025-03-04,
RAT0016205,CUST0047850,ITEM0045,LOC0025,ORD00030238,4,2025-03-04,
RAT0016207,CUST0037692,ITEM0124,LOC0016,ORD00031201,3,2025-03-04,
RAT0016208,CUST0015572,ITEM0154,LOC0003,ORD00030543,3,2025-03-04,
RAT0016209,CUST0037439,ITEM0020,LOC0019,ORD00031565,3,2025-03-04,"Average, nothing special."
RAT0016210,CUST0051440,ITEM0092,LOC0015,ORD00031895,5,2025-03-04,Amazing food and friendly staff.
RAT0016212,CUST0008823,,LOC0007,ORD00030776,4,2025-03-04,Good value for money.
RAT0016213,CUST0018724,,LOC0018,ORD00030162,3,2025-03-04,
RAT0016214,CUST0011915,ITEM0050,LOC0002,ORD00030710,5,2025-03-04,
RAT0016216,CUST0028446,ITEM0150,LOC0020,ORD00031115,3,2025-03-04,
RAT0016217,CUST0054124,ITEM0112,LOC0018,ORD00031556,3,2025-03-04,It was okay.
RAT0016218,CUST0018365,ITEM0134,LOC0013,ORD00031620,4,2025-03-04,Good value for money.
RAT0016219,CUST0009462,ITEM0086,LOC0016,ORD00032064,4,2025-03-05,"Good food, will order again."
RAT0016220,CUST0037252,ITEM0033,LOC0003,ORD00032139,2,2025-03-05,
RAT0016221,CUST0038277,ITEM0013,LOC0022,ORD00032141,4,2025-03-05,
RAT0016222,CUST0001810,ITEM0032,LOC0019,ORD00032112,3,2025-03-05,
RAT0016223,CUST0027407,ITEM0124,LOC0007,ORD00029623,4,2025-03-05,
RAT0016224,CUST0014187,ITEM0135,LOC0002,ORD00032238,4,2025-03-05,
RAT0016225,CUST0022899,ITEM0083,LOC0002,ORD00031575,5,2025-03-05,Highly recommended.
RAT0016226,CUST0052739,ITEM0045,LOC0018,ORD00031825,4,2025-03-05,
RAT0016227,CUST0041335,ITEM0148,LOC0010,ORD00031988,3,2025-03-05,Good taste but late delivery.
RAT0016229,CUST0035868,ITEM0061,LOC0002,ORD00032062,1,2025-03-05,
RAT0016230,CUST0015545,ITEM0134,LOC0008,ORD00032282,5,2025-03-05,
RAT0016231,CUST0015545,ITEM0067,LOC0008,ORD00032282,4,2025-03-05,
RAT0016232,CUST0035573,ITEM0151,LOC0011,ORD00030122,4,2025-03-05,
RAT0016233,CUST0028825,ITEM0075,LOC0003,ORD00032063,3,2025-03-05,
RAT0016234,CUST0029353,ITEM0045,LOC0023,ORD00031952,3,2025-03-05,"Taste was fine, packaging poor."
RAT0016235,CUST0005772,ITEM0159,LOC0005,ORD00032192,3,2025-03-05,
RAT0016236,CUST0029607,ITEM0140,LOC0016,ORD00032037,5,2025-03-05,
RAT0016237,CUST0014966,ITEM0104,LOC0024,ORD00031717,4,2025-03-05,
RAT0016238,CUST0039567,ITEM0048,LOC0005,ORD00032264,5,2025-03-05,
RAT0016239,CUST0023517,ITEM0148,LOC0004,ORD00032051,4,2025-03-05,
RAT0016240,CUST0035757,ITEM0151,LOC0007,ORD00032094,3,2025-03-05,
RAT0016241,CUST0026739,ITEM0074,LOC0018,ORD00031953,4,2025-03-05,"Good food, will order again."
RAT0016242,CUST0020269,ITEM0046,LOC0023,ORD00032291,4,2025-03-05,
RAT0016243,CUST0038983,ITEM0045,LOC0016,ORD00031819,5,2025-03-05,
RAT0016244,CUST0003033,ITEM0148,LOC0015,ORD00031644,4,2025-03-05,Good value for money.
RAT0016245,CUST0048371,ITEM0129,LOC0017,ORD00030002,4,2025-03-05,
RAT0016246,CUST0044182,ITEM0003,LOC0012,ORD00032278,4,2025-03-05,
RAT0016247,CUST0031996,ITEM0027,LOC0002,ORD00031757,4,2025-03-05,
RAT0016248,CUST0053923,ITEM0068,LOC0016,ORD00032229,4,2025-03-05,
RAT0016249,CUST0038804,ITEM0054,LOC0025,ORD00031994,5,2025-03-05,Best in town.
RAT0016250,CUST0042886,ITEM0048,LOC0004,ORD00031618,4,2025-03-05,
RAT0016251,CUST0019088,ITEM0023,LOC0018,ORD00031611,3,2025-03-05,
RAT0016252,CUST0015448,ITEM0081,LOC0007,ORD00032303,3,2025-03-05,
RAT0016253,CUST0042493,ITEM0135,LOC0001,ORD00031450,5,2025-03-05,
RAT0016254,CUST0040364,ITEM0113,LOC0003,ORD00031968,5,2025-03-05,
RAT0016255,CUST0045158,ITEM0021,LOC0004,ORD00029764,4,2025-03-05,
RAT0016256,CUST0001314,ITEM0113,LOC0017,ORD00030672,3,2025-03-05,
RAT0016257,CUST0035868,ITEM0082,LOC0002,ORD00032062,3,2025-03-05,
RAT0016258,CUST0023053,ITEM0048,LOC0008,ORD00032071,3,2025-03-05,
RAT0016259,CUST0038998,ITEM0062,LOC0018,ORD00031700,4,2025-03-05,
RAT0016260,CUST0043983,ITEM0004,LOC0014,ORD00032166,5,2025-03-05,
RAT0016261,CUST0034509,ITEM0068,LOC0018,ORD00031971,3,2025-03-05,Decent but overpriced.
RAT0016262,CUST0051563,ITEM0067,LOC0019,ORD00032162,4,2025-03-05,
RAT0016263,CUST0039688,,LOC0007,ORD00032200,5,2025-03-05,
RAT0016264,CUST0026088,ITEM0127,LOC0023,ORD00030903,3,2025-03-05,
RAT0016265,CUST0026364,ITEM0135,LOC0003,ORD00031851,2,2025-03-05,Took too long to arrive.
RAT0016266,CUST0010705,ITEM0054,LOC0015,ORD00032244,2,2025-03-05,Service was slow.
RAT0016267,CUST0048783,ITEM0151,LOC0004,ORD00032145,3,2025-03-05,
RAT0016268,CUST0004055,ITEM0042,LOC0007,ORD00032110,5,2025-03-05,
RAT0016269,CUST0051693,ITEM0057,LOC0007,ORD00031625,5,2025-03-05,
RAT0016270,CUST0008029,ITEM0151,LOC0006,ORD00031707,4,2025-03-05,Tasty and fresh.
RAT0016271,CUST0017183,ITEM0048,LOC0008,ORD00031711,3,2025-03-05,
RAT0016272,CUST0030650,ITEM0089,LOC0012,ORD00032226,5,2025-03-05,
RAT0016273,CUST0004229,ITEM0153,LOC0023,ORD00031679,5,2025-03-05,
RAT0016274,CUST0020534,ITEM0090,LOC0020,ORD00031181,3,2025-03-05,It was okay.
RAT0016275,CUST0044357,ITEM0045,LOC0013,ORD00031941,4,2025-03-05,
RAT0016276,CUST0034068,,LOC0023,ORD00031576,4,2025-03-05,
RAT0016277,CUST0033866,ITEM0045,LOC0005,ORD00030711,5,2025-03-05,
RAT0016278,CUST0023078,ITEM0137,LOC0002,ORD00032262,4,2025-03-05,Tasty and fresh.
RAT0016280,CUST0023849,ITEM0134,LOC0009,ORD00031938,3,2025-03-05,
RAT0016281,CUST0034637,ITEM0136,LOC0024,ORD00031860,3,2025-03-05,
RAT0016282,CUST0004224,ITEM0146,LOC0023,ORD00029947,4,2025-03-05,Tasty and fresh.
RAT0016283,CUST0038844,ITEM0001,LOC0005,ORD00031945,4,2025-03-05,
RAT0016284,CUST0037995,ITEM0069,LOC0012,ORD00031749,5,2025-03-05,
RAT0016285,CUST0046081,ITEM0135,LOC0009,ORD00030813,2,2025-03-05,
RAT0016286,CUST0022861,ITEM0076,LOC0008,ORD00031884,5,2025-03-05,
RAT0016287,CUST0052553,,LOC0007,ORD00032215,3,2025-03-05,
RAT0016288,CUST0028703,,LOC0017,ORD00029815,2,2025-03-05,Portion was too small.
RAT0016289,CUST0037984,ITEM0019,LOC0002,ORD00032070,3,2025-03-05,
RAT0016290,CUST0042371,ITEM0082,LOC0022,ORD00030708,3,2025-03-05,
RAT0016291,CUST0011537,ITEM0012,LOC0023,ORD00032218,4,2025-03-05,Enjoyed the meal.
RAT0016292,CUST0041907,ITEM0148,LOC0003,ORD00029403,3,2025-03-05,
RAT0016293,CUST0048455,ITEM0068,LOC0001,ORD00031323,4,2025-03-05,Tasty and fresh.
RAT0016294,CUST0032568,ITEM0112,LOC0011,ORD00031456,2,2025-03-05,
RAT0016295,CUST0036852,ITEM0147,LOC0020,ORD00031853,3,2025-03-05,It was okay.
RAT0016296,CUST0036655,,LOC0003,ORD00031764,2,2025-03-05,Service was slow.
RAT0016297,CUST0019805,ITEM0150,LOC0004,ORD00030024,3,2025-03-05,"Average, nothing special."
RAT0016298,CUST0035435,ITEM0094,LOC0005,ORD00032310,2,2025-03-05,
RAT0016299,CUST0010473,ITEM0140,LOC0015,ORD00031582,3,2025-03-05,"Average, nothing special."
RAT0016300,CUST0010117,ITEM0150,LOC0013,ORD00030684,4,2025-03-05,
